District,date,Vehicle,Industry,Residential,Misc,Construction,Agriculture,Sum_of_Sources,Vehicle%,Industry%,Residential%,Misc%,Construction%,Agriculture%
Sialkot,11/28/2024 21:00,581.0700003,300.5549996,119.9200001,2.236999989,31.08999977,251.0279999,1285.9,45.18780624,23.37312386,9.325764065,0.17396376,2.417761862,19.52158021
Sialkot,11/28/2024 22:00,521.5400003,274.2699992,107.6950001,2.157999973,30.05499954,226.9819997,1162.699999,44.85593884,23.5890599,9.26249249,0.185602475,2.584931588,19.52197471
Sialkot,11/28/2024 23:00,505.7400005,265.3700016,104.4100001,2.078000045,28.93000069,220.0720007,1126.600004,44.89082184,23.55494415,9.26770813,0.184448787,2.567903479,19.53417362
Bahawalnagar,11/28/2024 0:00,215.7600004,149.1100004,51.9750001,13.57000008,24.94000015,529.3450015,984.7000027,21.91124199,15.14268305,5.278257333,1.3780847,2.5327511,53.75698183
Bahawalnagar,11/28/2024 1:00,220.6000003,150.4350003,52.56000009,12.59500008,23.19000015,532.4200012,991.8000021,22.24238756,15.16787659,5.299455533,1.269913294,2.338173029,53.682194
Bahawalnagar,11/28/2024 2:00,232.9349998,157.7899998,55.25499992,12.35499992,23.10999985,556.6549992,1038.099998,22.43858975,15.1998844,5.322704942,1.190155085,2.226182437,53.62248338
Bahawalnagar,11/28/2024 3:00,238.7649996,160.0399992,56.70499973,11.79499969,22.18999939,556.6049971,1046.099995,22.82429986,15.29872861,5.420609886,1.127521246,2.121212074,53.20762832
Bahawalnagar,11/28/2024 4:00,230.4000001,151.3150001,55.33000002,10.375,19.35,505.8300002,972.6000004,23.68908081,15.55778326,5.68887518,1.066728357,1.989512646,52.00801974
Bahawalnagar,11/28/2024 5:00,215.935,138.74,53.09499998,9.025,16.65,436.055,869.5,24.83438758,15.95629672,6.106382977,1.037952846,1.914893617,50.15008626
Bahawalnagar,11/28/2024 6:00,201.9499998,125.7699996,50.5349999,7.209999847,13.01999969,369.0149984,767.4999971,26.31270365,16.38697069,6.584364832,0.939413664,1.696416905,48.08013026
Bahawalnagar,11/28/2024 7:00,191.1249998,116.2649999,48.70999991,6.239999962,10.87999992,323.1799994,696.3999989,27.4447157,16.69514647,6.994543364,0.896036756,1.562320497,46.40723721
Bahawalnagar,11/28/2024 8:00,183.0549999,110.3249996,47.78999996,6.209999847,10.61999969,295.3999987,653.3999977,28.01576378,16.88475666,7.314049607,0.950413203,1.625344312,45.20967244
Bahawalnagar,11/28/2024 9:00,180.7949999,108.3299999,47.56499994,6.025,10.25,287.5349998,640.4999995,28.22716628,16.91334895,7.426229504,0.940671351,1.600312257,44.89227166
Bahawalnagar,11/28/2024 10:00,185.95,111.68,48.03499999,5.9,10,307.1349999,668.6999998,27.80768656,16.70106176,7.183340811,0.882308958,1.495438912,45.930163
Bahawalnagar,11/28/2024 11:00,199.5849998,122.2899997,50.35999985,6.594999886,11.58999977,357.9799988,748.3999977,26.6682256,16.34019242,6.729021914,0.881213242,1.548637067,47.83270976
Bahawalnagar,11/28/2024 12:00,219.8650005,139.1950008,54.81000032,8.580000305,15.76000061,432.7900031,871.0000057,25.24282424,15.98105625,6.29276693,0.985074655,1.809414524,49.68886341
Bahawalnagar,11/28/2024 13:00,248.6000002,160.5600004,61.0250001,10.49000015,19.58000031,523.4450015,1023.700003,24.28445829,15.6842825,5.961219101,1.024714284,1.912669752,51.13265607
Bahawalnagar,11/28/2024 14:00,281.86,184.3500002,68.13000002,12.27000008,23.14000015,623.0500007,1192.800001,23.630114,15.45523139,5.71177062,1.028672038,1.939973183,52.23423877
Bahawalnagar,11/28/2024 15:00,306.3199999,201.685,73.31500006,13.49500008,25.59000015,695.6950002,1316.1,23.27482713,15.32444343,5.570625335,1.025378016,1.944381137,52.86034496
Bahawalnagar,11/28/2024 16:00,316.870001,209.2200014,75.48500051,14.02000046,26.64000092,728.2650052,1370.50001,23.12075876,15.26596132,5.507843852,1.022984339,1.943816179,53.13863554
Bahawalnagar,11/28/2024 17:00,318.9599995,211.5349995,76.07999973,14.53499985,27.66999969,739.219998,1387.999996,22.97982711,15.24027378,5.481268007,1.047190194,1.993515834,53.25792507
Bahawalnagar,11/28/2024 18:00,313.1999994,208.7299994,74.92999983,14.80999985,28.21999969,730.5099977,1370.399996,22.85464101,15.23131932,5.467746648,1.080706355,2.059252757,53.30633391
Bahawalnagar,11/28/2024 19:00,293.7300005,195.9250006,70.35000019,14.06500015,26.73000031,684.2000021,1285.000004,22.85836573,15.24708171,5.47470817,1.094552538,2.08015566,53.24513619
Bahawalnagar,11/28/2024 20:00,266.4200004,177.6400006,64.00500021,12.76000023,24.32000046,615.9550023,1161.100004,22.94548268,15.29928516,5.512445093,1.098957901,2.09456553,53.04926364
Bahawalnagar,11/28/2024 21:00,244.0650002,162.6000003,58.7000001,11.74500008,22.29000015,560.600001,1060.000002,23.02499998,15.33962264,5.537735848,1.108018873,2.102830199,52.88679246
Bahawalnagar,11/28/2024 22:00,232.4350003,154.7400004,55.85000019,11.16500015,21.13000031,532.4800016,1007.800003,23.06360385,15.35423695,5.541774164,1.107858714,2.096646184,52.83588014
Bahawalnagar,11/28/2024 23:00,226.1949996,150.7349992,54.26499977,10.91999969,20.63999939,519.344997,982.0999947,23.03176874,15.34823338,5.525404752,1.11190304,2.101618929,52.88107116
Rawalpindi,11/28/2024 0:00,493.2500005,230.1300005,107.6000002,3.068000031,28.98000031,196.1720002,1059.200002,46.56816462,21.72677494,10.15861027,0.28965257,2.736027215,18.52077038
Rawalpindi,11/28/2024 1:00,548.0249996,250.4950001,118.25,2.938000031,27.68000031,218.112,1165.5,47.02059199,21.4924925,10.14586015,0.252080655,2.374946401,18.71402831
Rawalpindi,11/28/2024 2:00,620.7500005,279.4500008,132.9200003,2.956000061,27.86000061,247.4640003,1311.400002,47.3349092,21.3092878,10.13573281,0.225407965,2.124447198,18.87021502
Rawalpindi,11/28/2024 3:00,656.9749999,293.2600002,140.56,2.878000031,27.08000031,261.1470001,1381.900001,47.54142844,21.22150663,10.171503,0.208263986,1.959620833,18.89767711
Rawalpindi,11/28/2024 4:00,626.0749993,279.9299995,135.3499998,2.705999985,25.35999985,246.3789998,1315.799998,47.58131936,21.2745098,10.28651771,0.205654354,1.927344572,18.72465421
Rawalpindi,11/28/2024 5:00,556.625,248.91,122.2299999,2.27,21,214.965,1166,47.73799314,21.34734134,10.48284733,0.194682676,1.80102916,18.43610635
Rawalpindi,11/28/2024 6:00,487.4000006,216.5150002,108.5500002,1.7,15.3,183.8350001,1013.300001,48.10026646,21.36731471,10.71252344,0.167768676,1.509918088,18.14220862
Rawalpindi,11/28/2024 7:00,426.9000001,188.6600001,96.55,1.252000008,10.82000008,156.9180001,881.1000004,48.45080013,21.41187153,10.95789354,0.142095109,1.22801045,17.80932925
Rawalpindi,11/28/2024 8:00,370.7499995,163.8449996,85.52999983,0.755999985,7.559999847,131.9589998,760.3999987,48.75723306,21.54721199,11.24802735,0.099421355,0.994213553,17.3538927
Rawalpindi,11/28/2024 9:00,341.6749997,151.3149998,79.7599999,0.633999996,6.339999962,119.4759999,699.1999993,48.86656179,21.64116133,11.40732265,0.090675057,0.906750567,17.08752861
Rawalpindi,11/28/2024 10:00,353.3499997,155.3599998,81.48999987,0.591999989,5.919999886,124.7879999,721.499999,48.97435899,21.53291753,11.29452529,0.082051281,0.820512806,17.2956341
Rawalpindi,11/28/2024 11:00,391.7249999,170.7449997,88.20999994,0.653999977,6.539999771,141.9259999,799.7999992,48.9778695,21.3484621,11.02900726,0.08177044,0.817704398,17.7451863
Rawalpindi,11/28/2024 12:00,443.125,196.455,98.78999996,1.23,12.3,165.1,917,48.32333697,21.42366412,10.77317339,0.134133043,1.341330425,18.00436205
Rawalpindi,11/28/2024 13:00,494.1000004,221.5100006,109.2400002,1.752000046,17.52000046,187.8780003,1032.000002,47.87790693,21.46414731,10.58527131,0.169767446,1.69767446,18.20523255
Rawalpindi,11/28/2024 14:00,552.75,250.2550001,121.3700001,2.524000015,23.54000015,214.161,1164.6,47.4626481,21.48849391,10.42160399,0.216726774,2.021294878,18.38923235
Rawalpindi,11/28/2024 15:00,619.874999,282.2949987,135.3799995,3.085999908,29.15999908,243.1039995,1312.899996,47.21418242,21.50163757,10.31152411,0.235052168,2.221037335,18.5165664
Rawalpindi,11/28/2024 16:00,710.5749998,322.8099991,154.1399998,3.725999908,33.85999908,281.1889997,1506.299997,47.17353788,21.43065788,10.23302131,0.247361078,2.247892129,18.66752972
Rawalpindi,11/28/2024 17:00,809.0499983,366.3149986,174.6099995,4.343999939,38.33999939,322.0409993,1714.699995,47.18318077,21.36321221,10.18312241,0.253338774,2.235959614,18.78118623
Rawalpindi,11/28/2024 18:00,865.6499996,392.2100006,186.5400002,4.684000092,41.74000092,345.5760001,1836.400002,47.13842294,21.35754739,10.15791766,0.255064261,2.272925337,18.81812241
Rawalpindi,11/28/2024 19:00,848.4750004,386.7800007,183.1800003,4.846000061,43.36000061,339.4590002,1806.100002,46.97829574,21.41520404,10.14229556,0.268312943,2.400753034,18.79513869
Rawalpindi,11/28/2024 20:00,788.6750002,362.9299995,171.0299999,4.673999939,43.33999939,315.5509999,1686.199999,46.77232836,21.52354405,10.14292492,0.277191314,2.570276327,18.71373503
Rawalpindi,11/28/2024 21:00,726.2750006,335.675,157.8200001,4.461999969,41.21999969,290.6480001,1556.1,46.6727717,21.57155709,10.14202172,0.286742495,2.648929997,18.67797699
Rawalpindi,11/28/2024 22:00,668.2750025,309.2850018,145.4300007,4.166000061,38.26000061,267.2840009,1432.700006,46.64444751,21.58756197,10.15076429,0.29077965,2.670482337,18.65596424
Rawalpindi,11/28/2024 23:00,612.3000002,284.0950001,133.6700001,3.72,35.5,244.315,1313.6,46.61236297,21.62720767,10.17585262,0.28319123,2.702496954,18.59888855
Dera Ghazi Khan,11/28/2024 0:00,167.7000001,77.54000006,46.20500002,43.45,14.6,349.6050002,699.1000004,23.98798455,11.09140323,6.609211843,6.21513374,2.088399369,50.00786726
Dera Ghazi Khan,11/28/2024 1:00,152.6450006,71.15500021,42.14000025,41.65,14,317.4100009,639.0000019,23.88810643,11.13536776,6.594679205,6.517996851,2.190923311,49.67292644
Dera Ghazi Khan,11/28/2024 2:00,138.3649996,65.23499966,38.13499985,40.61999931,13.63999977,288.7049988,584.6999969,23.66427233,11.15700359,6.522148118,6.947152305,2.332820223,49.37660344
Dera Ghazi Khan,11/28/2024 3:00,139.2200005,65.49000015,38.61000023,39.4,13.25,284.4300007,580.4000015,23.9869056,11.28359752,6.652308775,6.78842176,2.282908333,49.00585802
Dera Ghazi Khan,11/28/2024 4:00,167.1549993,76.85499983,47.5949996,38.26000023,12.92000008,322.7149991,665.4999981,25.11720507,11.54845981,7.15176555,5.749060907,1.941397463,48.4921112
Dera Ghazi Khan,11/28/2024 5:00,213.699999,97.92999973,62.86499958,47.32000046,15.99000015,397.0949987,834.8999977,25.5958797,11.72954845,7.529644239,5.66774471,1.915199449,47.56198345
Dera Ghazi Khan,11/28/2024 6:00,250.6549987,114.0749993,73.90999937,51.15999908,17.31999969,457.6799973,964.7999935,25.97999589,11.82369404,7.660655044,5.30265334,1.795190694,47.43781099
Dera Ghazi Khan,11/28/2024 7:00,267.7700006,121.6999999,77.21500025,52.03999863,17.62999954,490.345,1026.699999,26.08064682,11.85351125,7.520697412,5.068666474,1.717151998,47.75932605
Dera Ghazi Khan,11/28/2024 8:00,277.3000009,126.1300002,77.2050004,51.97999954,17.60999985,514.275001,1064.500002,26.04978867,11.84875528,7.252700823,4.883043631,1.654297775,48.31141382
Dera Ghazi Khan,11/28/2024 9:00,289.4800012,131.4100005,77.94500055,52.07000046,17.64000015,547.7550021,1116.300005,25.9320971,11.7719251,6.982442014,4.664516727,1.580220378,49.06879868
Dera Ghazi Khan,11/28/2024 10:00,314.175001,141.4250006,82.16000042,52.09000092,17.63000031,610.9200022,1218.400005,25.78586668,11.60743598,6.743269867,4.275279111,1.446979664,50.1411687
Dera Ghazi Khan,11/28/2024 11:00,342.2799996,152.5499999,87.31999979,51.6,17.45,682.9999995,1334.199999,25.65432468,11.43381802,6.544745905,3.867486137,1.307899866,51.19172539
Dera Ghazi Khan,11/28/2024 12:00,354.544999,157.0449996,89.38999949,50.77999954,17.15999985,719.4799983,1388.399996,25.53622876,11.31122156,6.43834628,3.6574474,1.235955049,51.82080096
Dera Ghazi Khan,11/28/2024 13:00,343.3699987,153.3499994,87.79999943,57.22999954,19.30999985,703.5399977,1364.599995,25.16268504,11.23772534,6.434119872,4.193902958,1.415066681,51.5565001
Dera Ghazi Khan,11/28/2024 14:00,316.1999992,142.7599998,82.97499962,62.52000046,21.09000015,651.5549992,1277.099998,24.75922008,11.17845118,6.49714194,4.895466333,1.651397712,51.01832276
Dera Ghazi Khan,11/28/2024 15:00,288.2399993,131.3299996,77.31499968,64.22999954,21.65999985,595.3249986,1178.099997,24.46651389,11.14761056,6.562685672,5.451998958,1.838553596,50.53263732
Dera Ghazi Khan,11/28/2024 16:00,263.4749992,121.0349998,71.34999962,63.92000046,21.54000015,546.2799992,1087.599998,24.22535855,11.12863185,6.560316267,5.877160771,1.980507556,50.228025
Dera Ghazi Khan,11/28/2024 17:00,237.7500006,110.26,64.66500034,62.82999954,21.15999985,496.0350004,992.7000008,23.94983383,11.10708169,6.514052613,6.329203132,2.131560374,49.96826836
Dera Ghazi Khan,11/28/2024 18:00,216.9549997,101.415,59.14999981,61.05,20.55,454.6799997,913.7999992,23.74206609,11.09816153,6.47297,6.68089298,2.248850954,49.75705845
Dera Ghazi Khan,11/28/2024 19:00,203.1050002,95.28499994,55.36000013,59.02999954,19.85999985,428.7599999,861.3999996,23.57847693,11.06164383,6.426747174,6.852797721,2.305549089,49.77478525
Dera Ghazi Khan,11/28/2024 20:00,193.8300001,91.16999989,52.73000011,57.82999954,19.45999985,412.7799997,827.7999992,23.41507614,11.01352983,6.36989613,6.985986905,2.350809358,49.86470163
Dera Ghazi Khan,11/28/2024 21:00,186.320001,87.9300005,50.77500057,57.14000092,19.23000031,398.505002,799.9000053,23.29291159,10.99262407,6.347668488,7.143392991,2.404050528,49.81935234
Dera Ghazi Khan,11/28/2024 22:00,178.5999992,84.65999985,49.09999962,56.42000046,18.99000015,380.8299992,768.5999985,23.23705433,11.01483216,6.388238319,7.340619382,2.47072602,49.54852978
Dera Ghazi Khan,11/28/2024 23:00,172.0499999,81.97999964,47.94499998,55.93999863,18.82999954,363.3549989,740.0999966,23.24685863,11.0768815,6.478178652,7.558437898,2.544250727,49.09539259
Bahawalpur,11/28/2024 0:00,87.90999994,50.44999986,25.205,2.764999962,4.629999924,216.7399997,387.6999993,22.67474854,13.01263862,6.501160701,0.713180285,1.194222319,55.90404953
Bahawalpur,11/28/2024 1:00,88.18999996,50.61999998,25.22499998,2.775,4.65,219.2399999,390.6999998,22.57230612,12.9562324,6.456360376,0.71026363,1.190171488,56.11466598
Bahawalpur,11/28/2024 2:00,89.48999996,51.47999992,25.56999998,2.844999981,4.789999962,223.7249998,397.8999996,22.49057553,12.93792409,6.42623775,0.715003766,1.203820047,56.22643881
Bahawalpur,11/28/2024 3:00,92.91999998,53.45000005,26.60999999,2.930000019,4.960000038,227.53,408.4000001,22.75220371,13.08765917,6.515670907,0.717433893,1.214495602,55.71253672
Bahawalpur,11/28/2024 4:00,101.3499999,57.82999978,29.23999996,3.184999943,5.169999886,232.8249995,429.599999,23.59171326,13.46135939,6.806331479,0.741387326,1.203445041,54.19576351
Bahawalpur,11/28/2024 5:00,112.65,63.99000008,32.84000002,3.955000019,5.810000038,240.0550002,459.3000004,24.52645329,13.93207055,7.150010884,0.861092971,1.264968437,52.26540387
Bahawalpur,11/28/2024 6:00,120.07,68.20999998,35.30999996,4.325,6.25,239.4349999,473.5999998,25.35261825,14.40244933,7.455658779,0.913217906,1.319679055,50.55637669
Bahawalpur,11/28/2024 7:00,118.5899999,66.23999984,34.92999996,3.914999962,5.429999924,219.4949996,448.5999992,26.43557738,14.76593847,7.786446728,0.872715107,1.210432442,48.92888988
Bahawalpur,11/28/2024 8:00,113.09,62.07999994,33.34000002,3.444999981,4.489999962,192.4549999,408.8999998,27.6571289,15.18219613,8.153582792,0.842504276,1.098067978,47.06651993
Bahawalpur,11/28/2024 9:00,108.1500001,59.22000022,31.96000004,3.315000057,4.230000114,174.5250005,381.400001,28.35605658,15.52700578,8.379653894,0.869166242,1.109071868,45.75904563
Bahawalpur,11/28/2024 10:00,105.25,57.44000007,31.055,3.005000019,3.910000038,167.1400002,367.8000003,28.61609569,15.61718326,8.443447519,0.817020124,1.063077769,45.44317564
Bahawalpur,11/28/2024 11:00,102.04,55.54999995,29.97999997,2.70999999,3.619999981,164.8999999,358.7999997,28.43924193,15.48216276,8.355629876,0.755295427,1.008918613,45.95875139
Bahawalpur,11/28/2024 12:00,98.87999997,53.96999996,28.91499997,2.50999999,3.519999981,166.2049999,353.9999998,27.9322034,15.24576271,8.168079094,0.709039546,0.994350278,46.95056497
Bahawalpur,11/28/2024 13:00,94.95999999,52.37000005,27.65999998,2.430000019,3.660000038,170.0200001,351.1000001,27.04642551,14.91597836,7.878097399,0.692110515,1.042438062,48.42495016
Bahawalpur,11/28/2024 14:00,91.1,50.65,26.38500001,2.5,3.8,176.065,350.5,25.9914408,14.45078459,7.527817408,0.713266762,1.084165478,50.23252496
Bahawalpur,11/28/2024 15:00,88.87999992,49.5999999,25.54499996,2.319999981,3.739999962,183.5149997,353.5999994,25.13574663,14.02714932,7.224264705,0.656108593,1.057692299,51.89903846
Bahawalpur,11/28/2024 16:00,90.57999992,50.5999999,25.85499997,2.369999981,3.839999962,196.8549997,370.0999994,24.47446638,13.67198054,6.985949746,0.640367464,1.037557408,53.18967846
Bahawalpur,11/28/2024 17:00,94.56000004,52.77000008,26.83000002,2.230000019,3.860000038,212.3500002,392.6000004,24.08558328,13.44116149,6.83392766,0.568008155,0.983189005,54.08813041
Bahawalpur,11/28/2024 18:00,96.82999992,54.00999985,27.34999998,2.264999962,3.929999924,222.9149996,407.2999992,23.77363126,13.26049594,6.71495213,0.556101146,0.964890727,54.7299288
Bahawalpur,11/28/2024 19:00,95.72000003,53.41000001,26.98500001,2.25,3.9,222.3350001,404.6000001,23.65793376,13.20069204,6.669550174,0.556104795,0.963914977,54.95180425
Bahawalpur,11/28/2024 20:00,92.85999994,51.79999986,26.14499998,2.189999962,3.779999924,215.9249997,392.6999993,23.64654955,13.19073082,6.657754017,0.557677608,0.962566827,54.98472117
Bahawalpur,11/28/2024 21:00,90.35,50.29000006,25.38,2.105000019,3.610000038,210.5650001,382.3000002,23.63327229,13.15459064,6.638765363,0.550614705,0.944284603,55.0784724
Bahawalpur,11/28/2024 22:00,89.51999998,49.58999996,25.07,2.00999999,3.419999981,209.0899999,378.6999998,23.6387642,13.09479799,6.620015848,0.530763135,0.903089512,55.21256931
Bahawalpur,11/28/2024 23:00,89.43999991,49.30999987,24.97999997,1.729999971,3.159999943,207.8799996,376.4999993,23.75564411,13.09694554,6.634794162,0.459495345,0.839309415,55.21381142
Faisalabad,11/28/2024 0:00,695.0250008,526.2000023,24.43500023,4.866000061,38.81000061,294.8640006,1584.200005,43.8723014,33.21550314,1.542418896,0.30715819,2.449816974,18.6128014
