,Date,District,Final_aqi
2199,2024-12-10,Bhakkar,123.29091570833333
2200,2024-12-10,Chakwal,81.69502020833333
2201,2024-12-10,Chiniot,170.6940385
2202,2024-12-10,Dera Ghazi Khan,128.07052637500001
2203,2024-12-10,Faisalabad,180.73522729166666
2204,2024-12-10,Gujranwala,156.19092541666666
2205,2024-12-10,Gujrat,98.02947191666668
2206,2024-12-10,Hafizabad,151.89551458333332
2207,2024-12-10,Jhang,191.14346691666665
2208,2024-12-10,Jhelum,151.22947125
2209,2024-12-10,Kasur,172.143383125
2210,2024-12-10,Khanewal,184.0058004166667
2211,2024-12-10,Khushab,79.94983191666667
2212,2024-12-10,Lahore,227.98269308333332
2213,2024-12-10,Layyah,141.95926375
2214,2024-12-10,Lodhran,179.95660916666668
2215,2024-12-10,Mandi Bahuddin,155.57340504166666
2216,2024-12-10,Mianwali,86.707039125
2217,2024-12-10,Multan,181.02734666666666
2218,2024-12-10,Muzaffargarh,163.91217666666668
2219,2024-12-10,Nankana Sahib,167.30647795833332
2220,2024-12-10,Narowal,187.43654666666666
2221,2024-12-10,Okara,148.851124875
2222,2024-12-10,Pakpattan,182.88605745833334
2223,2024-12-10,Rahim Yar Khan,133.69137045833332
2224,2024-12-10,Rajanpur,155.3607275
2225,2024-12-10,Rawalpindi,115.03419591666666
2226,2024-12-10,Sahiwal,176.8130725
2227,2024-12-10,Sargodha,156.889309
2228,2024-12-10,Sheikhupura,236.572410625
2229,2024-12-10,Sialkot,185.05067875
2230,2024-12-10,Toba Tek Singh,180.93945499999998
2231,2024-12-10,Vehari,174.08409995833335
2232,2024-12-11,Attock,182.28422916666668
2233,2024-12-11,Bahawalnagar,156.89916291666665
2234,2024-12-11,Bahawalpur,86.26362829166668
2235,2024-12-11,Bhakkar,135.66199395833334
2236,2024-12-11,Chakwal,117.87869345833333
2237,2024-12-11,Chiniot,196.4322
2238,2024-12-11,Dera Ghazi Khan,130.0054275
2239,2024-12-11,Faisalabad,180.15877441666666
2240,2024-12-11,Gujranwala,187.88086333333334
2241,2024-12-11,Gujrat,103.09312020833333
2242,2024-12-11,Hafizabad,181.717275
2243,2024-12-11,Jhang,204.04701125
2244,2024-12-11,Jhelum,178.06841916666667
2245,2024-12-11,Kasur,176.76789504166666
2246,2024-12-11,Khanewal,169.07698416666668
2247,2024-12-11,Khushab,105.42870258333333
2248,2024-12-11,Lahore,255.53220733333333
2249,2024-12-11,Layyah,141.64389958333334
2250,2024-12-11,Lodhran,145.97036466666665
2251,2024-12-11,Mandi Bahuddin,188.30127166666668
2252,2024-12-11,Mianwali,116.34789308333332
2253,2024-12-11,Multan,163.368434
2254,2024-12-11,Muzaffargarh,153.799196
2255,2024-12-11,Nankana Sahib,173.84694458333334
2256,2024-12-11,Narowal,193.43471291666665
2257,2024-12-11,Okara,133.91608583333334
2258,2024-12-11,Pakpattan,165.22102329166668
2259,2024-12-11,Rahim Yar Khan,105.400632875
2260,2024-12-11,Rajanpur,128.26081795833332
2261,2024-12-11,Rawalpindi,146.69750583333334
2262,2024-12-11,Sahiwal,172.3620791666667
2263,2024-12-11,Sargodha,184.0296654166667
2264,2024-12-11,Sheikhupura,257.82097270833333
2265,2024-12-11,Sialkot,189.47976125
2266,2024-12-11,Toba Tek Singh,175.74100525000003
2267,2024-12-11,Vehari,160.24136754166668
2268,2024-12-12,Attock,218.70621958333334
2269,2024-12-12,Bahawalnagar,218.19652708333334
2270,2024-12-12,Bahawalpur,176.53067416666667
2271,2024-12-12,Bhakkar,162.65540958333335
2272,2024-12-12,Chakwal,166.4363654166667
2273,2024-12-12,Chiniot,254.52991083333333
2274,2024-12-12,Dera Ghazi Khan,162.02076083333333
2275,2024-12-12,Faisalabad,246.51418750000002
2276,2024-12-12,Gujranwala,233.05295291666667
2277,2024-12-12,Gujrat,155.46299875
2278,2024-12-12,Hafizabad,237.03876708333334
2279,2024-12-12,Jhang,255.80139166666666
2280,2024-12-12,Jhelum,222.37954541666667
2281,2024-12-12,Kasur,237.72313416666668
2282,2024-12-12,Khanewal,203.62067958333333
2283,2024-12-12,Khushab,139.16445795833332
2284,2024-12-12,Lahore,315.88569375000003
2285,2024-12-12,Layyah,172.4994141666667
2286,2024-12-12,Lodhran,186.28387999999998
2287,2024-12-12,Mandi Bahuddin,233.52470125
2288,2024-12-12,Mianwali,137.19142708333334
2289,2024-12-12,Multan,192.80043875
2290,2024-12-12,Muzaffargarh,182.96063
2291,2024-12-12,Nankana Sahib,236.11356916666668
2292,2024-12-12,Narowal,215.74459958333333
2293,2024-12-12,Okara,201.69438666666667
2294,2024-12-12,Pakpattan,221.52808958333333
2295,2024-12-12,Rahim Yar Khan,171.76618541666667
2296,2024-12-12,Rajanpur,187.73565916666666
2297,2024-12-12,Rawalpindi,195.46392291666666
2298,2024-12-12,Sahiwal,233.38266916666666
2299,2024-12-12,Sargodha,232.62058083333332
2300,2024-12-12,Sheikhupura,318.59381041666666
2301,2024-12-12,Sialkot,224.69450041666667
2302,2024-12-12,Toba Tek Singh,233.60628875
2303,2024-12-12,Vehari,204.07034833333333
2304,2024-12-13,Attock,111.02391183333333
2305,2024-12-13,Bahawalnagar,195.42661166666667
2306,2024-12-13,Bahawalpur,185.9307125
2307,2024-12-13,Bhakkar,103.4477
2308,2024-12-13,Chakwal,115.69118541666667
2309,2024-12-13,Chiniot,143.80893916666668
2310,2024-12-13,Dera Ghazi Khan,114.38568829166667
2311,2024-12-13,Faisalabad,136.84591416666666
2312,2024-12-13,Gujranwala,117.69305366666667
2313,2024-12-13,Gujrat,108.00275775
2314,2024-12-13,Hafizabad,128.92372
2315,2024-12-13,Jhang,136.19912583333334
2316,2024-12-13,Jhelum,97.67885708333334
2317,2024-12-13,Kasur,125.69932116666666
2318,2024-12-13,Khanewal,112.40506900000001
2319,2024-12-13,Khushab,122.04387166666667
2320,2024-12-13,Lahore,133.94122458333334
2321,2024-12-13,Layyah,106.20721050000002
2322,2024-12-13,Lodhran,116.46375675
2323,2024-12-13,Mandi Bahuddin,106.46695625
2324,2024-12-13,Mianwali,97.63695187500001
2325,2024-12-13,Multan,108.69224604166668
2326,2024-12-13,Muzaffargarh,119.40957658333333
2327,2024-12-13,Nankana Sahib,119.5197
2328,2024-12-13,Narowal,117.27849816666667
2329,2024-12-13,Okara,121.12689770833333
2330,2024-12-13,Pakpattan,108.51068624999999
2331,2024-12-13,Rahim Yar Khan,122.66938750000001
2332,2024-12-13,Rajanpur,98.31745170833334
2333,2024-12-13,Rawalpindi,134.627174125
2334,2024-12-13,Sahiwal,116.18375083333332
2335,2024-12-13,Sargodha,130.5029375
2336,2024-12-13,Sheikhupura,135.50001875
2337,2024-12-13,Sialkot,127.33611458333333
2338,2024-12-13,Toba Tek Singh,116.30222041666667
2339,2024-12-13,Vehari,115.89610041666667
2340,2024-12-14,Attock,111.02537633333333
2341,2024-12-14,Bahawalnagar,195.4266041666667
2342,2024-12-14,Bahawalpur,185.93071666666665
2343,2024-12-14,Bhakkar,103.4477
2344,2024-12-14,Chakwal,115.69118416666667
2345,2024-12-14,Chiniot,143.80893833333334
2346,2024-12-14,Dera Ghazi Khan,114.38415391666666
2347,2024-12-14,Faisalabad,136.84554291666666
2348,2024-12-14,Gujranwala,117.6930535
2349,2024-12-14,Gujrat,108.00276541666666
2350,2024-12-14,Hafizabad,128.92372
2351,2024-12-14,Jhang,136.199125
2352,2024-12-14,Jhelum,96.95319270833333
2353,2024-12-14,Kasur,125.69932125000001
2354,2024-12-14,Khanewal,112.40790225
2355,2024-12-14,Khushab,122.04387125
2356,2024-12-14,Lahore,133.94663791666667
2357,2024-12-14,Layyah,106.20721016666668
2358,2024-12-14,Lodhran,116.46375954166666
2359,2024-12-14,Mandi Bahuddin,106.46695625
2360,2024-12-14,Mianwali,97.63695229166666
2361,2024-12-14,Multan,108.69224604166668
2362,2024-12-14,Muzaffargarh,119.40955016666668
2363,2024-12-14,Nankana Sahib,119.5197
2364,2024-12-14,Narowal,117.27849733333333
2365,2024-12-14,Okara,121.12700854166667
2366,2024-12-14,Pakpattan,108.51068708333332
2367,2024-12-14,Rahim Yar Khan,122.66936249999999
2368,2024-12-14,Rajanpur,98.007869375
2369,2024-12-14,Rawalpindi,134.46829016666666
2370,2024-12-14,Sahiwal,116.18375166666665
2371,2024-12-14,Sargodha,130.50293624999998
2372,2024-12-14,Sheikhupura,135.50002333333333
2373,2024-12-14,Sialkot,127.3361175
2374,2024-12-14,Toba Tek Singh,116.30222083333335
2375,2024-12-14,Vehari,115.83055991666667
2376,2024-12-15,Attock,111.02699566666666
2377,2024-12-15,Bahawalnagar,195.42660333333333
2378,2024-12-15,Bahawalpur,185.9307125
2379,2024-12-15,Bhakkar,103.44769958333332
2380,2024-12-15,Chakwal,115.69118583333334
2381,2024-12-15,Chiniot,143.80893791666668
2382,2024-12-15,Dera Ghazi Khan,114.38320991666666
2383,2024-12-15,Faisalabad,136.84595416666664
2384,2024-12-15,Gujranwala,117.69305316666667
2385,2024-12-15,Gujrat,108.00276000000001
2386,2024-12-15,Hafizabad,128.92371916666667
2387,2024-12-15,Jhang,136.19912583333334
2388,2024-12-15,Jhelum,96.58512529166667
2389,2024-12-15,Kasur,125.69932066666667
2390,2024-12-15,Khanewal,112.407948875
2391,2024-12-15,Khushab,122.0438725
2392,2024-12-15,Lahore,133.94738333333333
2393,2024-12-15,Layyah,106.20721016666668
2394,2024-12-15,Lodhran,116.46376049999999
2395,2024-12-15,Mandi Bahuddin,106.46695541666666
2396,2024-12-15,Mianwali,97.63695208333333
2397,2024-12-15,Multan,108.692245625
2398,2024-12-15,Muzaffargarh,119.40952229166668
2399,2024-12-15,Nankana Sahib,119.51969874999999
2400,2024-12-15,Narowal,117.278498
2401,2024-12-15,Okara,121.12704545833333
2402,2024-12-15,Pakpattan,108.51068833333333
2403,2024-12-15,Rahim Yar Khan,122.66932575
2404,2024-12-15,Rajanpur,97.14825120833332
2405,2024-12-15,Rawalpindi,134.44363254166666
2406,2024-12-15,Sahiwal,116.18375199999998
2407,2024-12-15,Sargodha,130.50293666666667
2408,2024-12-15,Sheikhupura,135.50001
2409,2024-12-15,Sialkot,127.33611416666668
2410,2024-12-15,Toba Tek Singh,116.30221999999999
2411,2024-12-15,Vehari,115.77191070833334
2412,2024-12-16,Attock,111.02700937499999
2413,2024-12-16,Bahawalnagar,195.42660583333335
2414,2024-12-16,Bahawalpur,185.93071583333335
2415,2024-12-16,Bhakkar,103.4477
2416,2024-12-16,Chakwal,115.69118458333334
2417,2024-12-16,Chiniot,143.80893833333334
2418,2024-12-16,Dera Ghazi Khan,114.38301625000001
2419,2024-12-16,Faisalabad,136.84673916666665
2420,2024-12-16,Gujranwala,117.6930535
2421,2024-12-16,Gujrat,108.00275949999998
2422,2024-12-16,Hafizabad,128.92371916666667
2423,2024-12-16,Jhang,136.199125
2424,2024-12-16,Jhelum,96.78785170833333
2425,2024-12-16,Kasur,125.69932366666667
2426,2024-12-16,Khanewal,112.40479608333334
2427,2024-12-16,Khushab,122.04387208333333
2428,2024-12-16,Lahore,133.94310208333334
2429,2024-12-16,Layyah,106.20721083333335
2430,2024-12-16,Lodhran,116.4637575
2431,2024-12-16,Mandi Bahuddin,106.46695833333332
2432,2024-12-16,Mianwali,97.63695187500001
2433,2024-12-16,Multan,108.69224520833335
2434,2024-12-16,Muzaffargarh,119.409514375
2435,2024-12-16,Nankana Sahib,119.51969958333332
2436,2024-12-16,Narowal,117.27849741666667
2437,2024-12-16,Okara,121.12697808333333
2438,2024-12-16,Pakpattan,108.51068833333333
2439,2024-12-16,Rahim Yar Khan,122.66928625000001
2440,2024-12-16,Rajanpur,95.21553016666667
2441,2024-12-16,Rawalpindi,134.45992750000002
2442,2024-12-16,Sahiwal,116.18375091666667
2443,2024-12-16,Sargodha,130.50293666666667
2444,2024-12-16,Sheikhupura,135.49999958333333
2445,2024-12-16,Sialkot,127.33611583333334
2446,2024-12-16,Toba Tek Singh,116.30221999999999
2447,2024-12-16,Vehari,115.7214285
2448,2024-12-17,Attock,111.0260115
2449,2024-12-17,Bahawalnagar,195.42660166666667
2450,2024-12-17,Bahawalpur,185.93071125000003
2451,2024-12-17,Bhakkar,103.4477
2452,2024-12-17,Chakwal,115.691185
2453,2024-12-17,Chiniot,143.8089375
2454,2024-12-17,Dera Ghazi Khan,114.38319104166668
2455,2024-12-17,Faisalabad,136.84723916666667
2456,2024-12-17,Gujranwala,117.69305383333334
2457,2024-12-17,Gujrat,108.00275799999999
2458,2024-12-17,Hafizabad,128.92372
2459,2024-12-17,Jhang,136.19912583333334
2460,2024-12-17,Jhelum,97.55940004166666
2461,2024-12-17,Kasur,125.69932108333334
2462,2024-12-17,Khanewal,112.39974458333334
2463,2024-12-17,Khushab,122.04387041666666
2464,2024-12-17,Lahore,133.93840958333334
2465,2024-12-17,Layyah,106.20721016666668
2466,2024-12-17,Lodhran,116.46376170833334
2467,2024-12-17,Mandi Bahuddin,106.46695666666666
2468,2024-12-17,Mianwali,97.63695187500001
2469,2024-12-17,Multan,108.692245625
2470,2024-12-17,Muzaffargarh,119.40951520833333
2471,2024-12-17,Nankana Sahib,119.51970125000001
2472,2024-12-17,Narowal,117.2784985
2473,2024-12-17,Okara,121.12693283333333
2474,2024-12-17,Pakpattan,108.51068791666665
2475,2024-12-17,Rahim Yar Khan,122.66925983333333
2476,2024-12-17,Rajanpur,90.98716091666667
2477,2024-12-17,Rawalpindi,134.31998416666667
2478,2024-12-17,Sahiwal,116.18375216666668
2479,2024-12-17,Sargodha,130.50293708333334
2480,2024-12-17,Sheikhupura,135.49999541666668
2481,2024-12-17,Sialkot,127.33611270833335
2482,2024-12-17,Toba Tek Singh,116.30221999999999
2483,2024-12-17,Vehari,115.69881529166666
2484,2024-12-18,Attock,111.02630783333335
2485,2024-12-18,Bahawalnagar,195.42660583333335
2486,2024-12-18,Bahawalpur,185.9307141666667
2487,2024-12-18,Bhakkar,103.44770083333333
2488,2024-12-18,Chakwal,115.69118479166667
2489,2024-12-18,Chiniot,143.80893708333335
2490,2024-12-18,Dera Ghazi Khan,114.38356745833333
2491,2024-12-18,Faisalabad,136.84718833333332
2492,2024-12-18,Gujranwala,117.69305366666667
2493,2024-12-18,Gujrat,108.00275725
2494,2024-12-18,Hafizabad,128.92372
2495,2024-12-18,Jhang,136.19912583333334
2496,2024-12-18,Jhelum,97.91941308333332
2497,2024-12-18,Kasur,125.69932133333333
2498,2024-12-18,Khanewal,112.394404875
2499,2024-12-18,Khushab,122.04387041666666
2500,2024-12-18,Lahore,133.93784708333334
2501,2024-12-18,Layyah,106.20721116666668
2502,2024-12-18,Lodhran,116.46375941666668
2503,2024-12-18,Mandi Bahuddin,106.46695666666666
2504,2024-12-18,Mianwali,97.63695208333333
2505,2024-12-18,Multan,108.692245625
2506,2024-12-18,Muzaffargarh,119.40951833333334
2507,2024-12-18,Nankana Sahib,119.51969916666667
2508,2024-12-18,Narowal,117.278499
2509,2024-12-18,Okara,121.12696920833334
2510,2024-12-18,Pakpattan,108.51068666666667
2511,2024-12-18,Rahim Yar Khan,122.66925083333335
2512,2024-12-18,Rajanpur,89.50099654166667
2513,2024-12-18,Rawalpindi,134.34861575
2514,2024-12-18,Sahiwal,116.18375358333333
2515,2024-12-18,Sargodha,130.50293833333333
2516,2024-12-18,Sheikhupura,135.500005
2517,2024-12-18,Sialkot,127.33611541666666
2518,2024-12-18,Toba Tek Singh,116.30222125
2519,2024-12-18,Vehari,115.703171625
2520,2024-12-19,Attock,111.02742354166666
2521,2024-12-19,Bahawalnagar,195.42660333333333
2522,2024-12-19,Bahawalpur,185.930715
2523,2024-12-19,Bhakkar,103.44770041666668
2524,2024-12-19,Chakwal,115.69118437499999
2525,2024-12-19,Chiniot,143.80893791666668
2526,2024-12-19,Dera Ghazi Khan,114.38424158333333
2527,2024-12-19,Faisalabad,136.84694083333332
2528,2024-12-19,Gujranwala,117.69305366666667
2529,2024-12-19,Gujrat,108.00275799999999
2530,2024-12-19,Hafizabad,128.92372
2531,2024-12-19,Jhang,136.19912583333334
2532,2024-12-19,Jhelum,97.41792495833333
2533,2024-12-19,Kasur,125.69932175000001
2534,2024-12-19,Khanewal,112.38875708333335
2535,2024-12-19,Khushab,122.04386958333333
2536,2024-12-19,Lahore,133.94150916666666
2537,2024-12-19,Layyah,106.20721033333332
2538,2024-12-19,Lodhran,116.463761125
2539,2024-12-19,Mandi Bahuddin,106.46695749999999
2540,2024-12-19,Mianwali,97.63695229166666
2541,2024-12-19,Multan,108.69224687500001
2542,2024-12-19,Muzaffargarh,119.40952458333334
2543,2024-12-19,Nankana Sahib,119.51969916666667
2544,2024-12-19,Narowal,117.27849866666666
2545,2024-12-19,Okara,121.12701450000002
2546,2024-12-19,Pakpattan,108.51068708333332
2547,2024-12-19,Rahim Yar Khan,122.66925583333334
2548,2024-12-19,Rajanpur,89.75181816666667
2549,2024-12-19,Rawalpindi,134.37901433333334
2550,2024-12-19,Sahiwal,116.18375216666668
2551,2024-12-19,Sargodha,130.50293833333333
2552,2024-12-19,Sheikhupura,135.50001125
2553,2024-12-19,Sialkot,127.33611395833333
2554,2024-12-19,Toba Tek Singh,116.30221999999999
2555,2024-12-19,Vehari,115.731981625
2556,2024-12-20,Attock,111.02781179166668
2557,2024-12-20,Bahawalnagar,195.42660750000002
2558,2024-12-20,Bahawalpur,185.9307125
2559,2024-12-20,Bhakkar,103.4477
2560,2024-12-20,Chakwal,115.69118458333334
2561,2024-12-20,Chiniot,143.80893583333332
2562,2024-12-20,Dera Ghazi Khan,114.38493945833333
2563,2024-12-20,Faisalabad,136.84694791666666
2564,2024-12-20,Gujranwala,117.69305316666667
2565,2024-12-20,Gujrat,108.00275775
2566,2024-12-20,Hafizabad,128.92372
2567,2024-12-20,Jhang,136.19912666666667
2568,2024-12-20,Jhelum,96.718558125
2569,2024-12-20,Kasur,125.69932066666667
2570,2024-12-20,Khanewal,112.382272375
2571,2024-12-20,Khushab,122.04387166666667
2572,2024-12-20,Lahore,133.94522
2573,2024-12-20,Layyah,106.20721033333332
2574,2024-12-20,Lodhran,116.46376345833333
2575,2024-12-20,Mandi Bahuddin,106.46695666666666
2576,2024-12-20,Mianwali,97.63695083333333
2577,2024-12-20,Multan,108.69224666666666
2578,2024-12-20,Muzaffargarh,119.40953041666667
2579,2024-12-20,Nankana Sahib,119.5197
2580,2024-12-20,Narowal,117.27849816666667
2581,2024-12-20,Okara,121.12699591666667
2582,2024-12-20,Pakpattan,108.51068833333333
2583,2024-12-20,Rahim Yar Khan,122.66926258333332
2584,2024-12-20,Rajanpur,90.45986283333333
2585,2024-12-20,Rawalpindi,134.278860625
2586,2024-12-20,Sahiwal,116.18375283333334
2587,2024-12-20,Sargodha,130.5029375
2588,2024-12-20,Sheikhupura,135.50000791666668
2589,2024-12-20,Sialkot,127.33611229166667
2590,2024-12-20,Toba Tek Singh,116.30222083333335
2591,2024-12-20,Vehari,115.77696941666666
2592,2024-12-21,Attock,111.02982833333334
2593,2024-12-21,Bahawalnagar,195.42660583333335
2594,2024-12-21,Bahawalpur,185.93071916666668
2595,2024-12-21,Bhakkar,103.44770041666668
2596,2024-12-21,Chakwal,115.69118520833335
2597,2024-12-21,Chiniot,143.80893791666668
2598,2024-12-21,Dera Ghazi Khan,114.38527766666668
2599,2024-12-21,Faisalabad,136.84735125
2600,2024-12-21,Gujranwala,117.69305316666667
2601,2024-12-21,Gujrat,108.00275925
2602,2024-12-21,Hafizabad,128.92371916666667
2603,2024-12-21,Jhang,136.199125
2604,2024-12-21,Jhelum,96.55001475
2605,2024-12-21,Kasur,125.69932316666666
2606,2024-12-21,Khanewal,112.37529599999999
2607,2024-12-21,Khushab,122.04387333333334
2608,2024-12-21,Lahore,133.94509208333332
2609,2024-12-21,Layyah,106.20721033333332
2610,2024-12-21,Lodhran,116.46376245833333
2611,2024-12-21,Mandi Bahuddin,106.46695958333333
2612,2024-12-21,Mianwali,97.6369525
2613,2024-12-21,Multan,108.69224541666667
2614,2024-12-21,Muzaffargarh,119.40953041666667
2615,2024-12-21,Nankana Sahib,119.51969958333332
2616,2024-12-21,Narowal,117.27849833333333
2617,2024-12-21,Okara,121.1269585
2618,2024-12-21,Pakpattan,108.51068624999999
2619,2024-12-21,Rahim Yar Khan,122.66926975
2620,2024-12-21,Rajanpur,91.93812545833333
2621,2024-12-21,Rawalpindi,134.285918
2622,2024-12-21,Sahiwal,116.18375233333332
2623,2024-12-21,Sargodha,130.50293666666667
2624,2024-12-21,Sheikhupura,135.50000291666666
2625,2024-12-21,Sialkot,127.33611479166666
2626,2024-12-21,Toba Tek Singh,116.30222108333334
2627,2024-12-21,Vehari,115.824020125
2628,2024-12-22,Attock,111.0308915
2629,2024-12-22,Bahawalnagar,195.42660083333337
2630,2024-12-22,Bahawalpur,185.93071708333335
2631,2024-12-22,Bhakkar,103.44770125000001
2632,2024-12-22,Chakwal,115.69118541666667
2633,2024-12-22,Chiniot,143.80893875
2634,2024-12-22,Dera Ghazi Khan,114.38529645833334
2635,2024-12-22,Faisalabad,136.84789708333332
2636,2024-12-22,Gujranwala,117.69305408333334
2637,2024-12-22,Gujrat,108.00275949999998
2638,2024-12-22,Hafizabad,128.92372
2639,2024-12-22,Jhang,136.19912583333334
2640,2024-12-22,Jhelum,97.09826054166666
2641,2024-12-22,Kasur,125.69932191666668
2642,2024-12-22,Khanewal,112.36921658333334
2643,2024-12-22,Khushab,122.04387041666666
2644,2024-12-22,Lahore,133.94164583333333
2645,2024-12-22,Layyah,106.20721033333332
2646,2024-12-22,Lodhran,116.46376129166667
2647,2024-12-22,Mandi Bahuddin,106.46695666666666
2648,2024-12-22,Mianwali,97.63695229166666
2649,2024-12-22,Multan,108.69224604166668
2650,2024-12-22,Muzaffargarh,119.40952875
2651,2024-12-22,Nankana Sahib,119.51969916666667
2652,2024-12-22,Narowal,117.27849816666667
2653,2024-12-22,Okara,121.12696233333332
2654,2024-12-22,Pakpattan,108.51068458333333
2655,2024-12-22,Rahim Yar Khan,122.66929
2656,2024-12-22,Rajanpur,95.55390820833333
2657,2024-12-22,Rawalpindi,134.252708125
2658,2024-12-22,Sahiwal,116.18375233333332
2659,2024-12-22,Sargodha,130.50293624999998
2660,2024-12-22,Sheikhupura,135.50000500000002
2661,2024-12-22,Sialkot,127.33611437500001
2662,2024-12-22,Toba Tek Singh,116.30221999999999
2663,2024-12-22,Vehari,115.869678625
2664,2024-12-23,Attock,111.03031987499999
2665,2024-12-23,Bahawalnagar,195.426605
2666,2024-12-23,Bahawalpur,185.93071666666665
2667,2024-12-23,Bhakkar,103.44770041666668
2668,2024-12-23,Chakwal,115.69118437499999
2669,2024-12-23,Chiniot,143.80894
2670,2024-12-23,Dera Ghazi Khan,114.38517379166666
2671,2024-12-23,Faisalabad,136.84824458333333
2672,2024-12-23,Gujranwala,117.69305333333334
2673,2024-12-23,Gujrat,108.00276141666666
2674,2024-12-23,Hafizabad,128.92372
2675,2024-12-23,Jhang,136.199125
2676,2024-12-23,Jhelum,97.83732958333333
2677,2024-12-23,Kasur,125.6993225
2678,2024-12-23,Khanewal,112.364849875
2679,2024-12-23,Khushab,122.04387083333334
2680,2024-12-23,Lahore,133.93866916666667
2681,2024-12-23,Layyah,106.20721066666665
2682,2024-12-23,Lodhran,116.4637585
2683,2024-12-23,Mandi Bahuddin,106.46695458333333
2684,2024-12-23,Mianwali,97.63695208333333
2685,2024-12-23,Multan,108.69224437499999
2686,2024-12-23,Muzaffargarh,119.40952645833333
2687,2024-12-23,Nankana Sahib,119.51969874999999
2688,2024-12-23,Narowal,117.27849908333333
2689,2024-12-23,Okara,121.12699016666666
2690,2024-12-23,Pakpattan,108.51068958333333
2691,2024-12-23,Rahim Yar Khan,122.66929916666668
2692,2024-12-23,Rajanpur,98.15052708333333
2693,2024-12-23,Rawalpindi,134.17698595833335
2694,2024-12-23,Sahiwal,116.18375316666668
2695,2024-12-23,Sargodha,130.5029375
2696,2024-12-23,Sheikhupura,135.50000166666666
2697,2024-12-23,Sialkot,127.33611666666667
2698,2024-12-23,Toba Tek Singh,116.30222166666668
2699,2024-12-23,Vehari,115.90606345833334
2700,2024-12-24,Attock,111.02754270833333
2701,2024-12-24,Bahawalnagar,195.42660666666666
2702,2024-12-24,Bahawalpur,185.93071750000001
2703,2024-12-24,Bhakkar,103.44770041666668
2704,2024-12-24,Chakwal,115.69118479166667
2705,2024-12-24,Chiniot,143.80893916666668
2706,2024-12-24,Dera Ghazi Khan,114.38493479166668
2707,2024-12-24,Faisalabad,136.84827958333332
2708,2024-12-24,Gujranwala,117.69305283333334
2709,2024-12-24,Gujrat,108.00275899999998
2710,2024-12-24,Hafizabad,128.92372
2711,2024-12-24,Jhang,136.19912416666668
2712,2024-12-24,Jhelum,97.83612304166667
2713,2024-12-24,Kasur,125.69932183333333
2714,2024-12-24,Khanewal,112.36185654166667
2715,2024-12-24,Khushab,122.04387041666666
2716,2024-12-24,Lahore,133.93909583333334
2717,2024-12-24,Layyah,106.20721016666668
2718,2024-12-24,Lodhran,116.46375812499998
2719,2024-12-24,Mandi Bahuddin,106.46695666666666
2720,2024-12-24,Mianwali,97.63695145833333
2721,2024-12-24,Multan,108.69224583333333
2722,2024-12-24,Muzaffargarh,119.40952666666668
2723,2024-12-24,Nankana Sahib,119.51970083333333
2724,2024-12-24,Narowal,117.27849683333334
2725,2024-12-24,Okara,121.12699570833333
2726,2024-12-24,Pakpattan,108.51068958333333
2727,2024-12-24,Rahim Yar Khan,122.66930183333334
2728,2024-12-24,Rajanpur,98.2025915
2729,2024-12-24,Rawalpindi,134.22106558333334
2730,2024-12-24,Sahiwal,116.18375266666665
2731,2024-12-24,Sargodha,130.50293833333333
2732,2024-12-24,Sheikhupura,135.50000541666665
2733,2024-12-24,Sialkot,127.33611624999999
2734,2024-12-24,Toba Tek Singh,116.30222166666668
2735,2024-12-24,Vehari,115.932660125
2736,2024-12-25,Attock,111.02564583333333
2737,2024-12-25,Bahawalnagar,195.42660333333333
2738,2024-12-25,Bahawalpur,185.93071666666665
2739,2024-12-25,Bhakkar,103.44770041666668
2740,2024-12-25,Chakwal,115.691185
2741,2024-12-25,Chiniot,143.80893708333335
2742,2024-12-25,Dera Ghazi Khan,114.38458354166666
2743,2024-12-25,Faisalabad,136.84821208333332
2744,2024-12-25,Gujranwala,117.69305316666667
2745,2024-12-25,Gujrat,108.00275925
2746,2024-12-25,Hafizabad,128.92372
2747,2024-12-25,Jhang,136.19912833333333
2748,2024-12-25,Jhelum,97.11302354166666
2749,2024-12-25,Kasur,125.69932066666667
2750,2024-12-25,Khanewal,112.35973729166666
2751,2024-12-25,Khushab,122.04387166666667
2752,2024-12-25,Lahore,133.9421675
2753,2024-12-25,Layyah,106.20721016666668
2754,2024-12-25,Lodhran,116.46376037499999
2755,2024-12-25,Mandi Bahuddin,106.46695708333334
2756,2024-12-25,Mianwali,97.63695187500001
2757,2024-12-25,Multan,108.69224625
2758,2024-12-25,Muzaffargarh,119.40952354166667
2759,2024-12-25,Nankana Sahib,119.51970041666668
2760,2024-12-25,Narowal,117.2784985
2761,2024-12-25,Okara,121.12697079166666
2762,2024-12-25,Pakpattan,108.51068708333332
2763,2024-12-25,Rahim Yar Khan,122.66930083333334
2764,2024-12-25,Rajanpur,97.54865395833333
2765,2024-12-25,Rawalpindi,134.21146654166668
2766,2024-12-25,Sahiwal,116.18375116666668
2767,2024-12-25,Sargodha,130.50293583333334
2768,2024-12-25,Sheikhupura,135.50000416666668
2769,2024-12-25,Sialkot,127.33611458333333
2770,2024-12-25,Toba Tek Singh,116.30222041666667
2771,2024-12-25,Vehari,115.945874125
2772,2024-12-26,Attock,111.02408983333333
2773,2024-12-26,Bahawalnagar,195.42660333333333
