District,date,Aqi
Faisalabad,2024-11-19,76.985756
Faisalabad,2024-11-20,77.12752
Faisalabad,2024-11-21,76.666435
Faisalabad,2024-11-22,76.31012
Faisalabad,2024-11-23,75.35763
Faisalabad,2024-11-24,74.117744
Faisalabad,2024-11-25,75.10871
Faisalabad,2024-11-26,75.89029
Faisalabad,2024-11-27,76.25327
Gujranwala,2024-08-30,69.055725
Gujranwala,2024-08-31,57.06182
Gujranwala,2024-09-01,59.778835
Gujranwala,2024-09-02,64.83204
Gujranwala,2024-09-03,66.52534
Gujranwala,2024-09-04,67.81013
Gujranwala,2024-09-05,66.78606
Gujranwala,2024-09-06,65.46245
Gujranwala,2024-09-07,63.62681
Gujranwala,2024-09-08,62.58366
Gujranwala,2024-09-09,67.073044
Gujranwala,2024-09-10,68.258995
Gujranwala,2024-09-11,69.0344
Gujranwala,2024-09-12,69.194756
Gujranwala,2024-09-13,69.11304
Gujranwala,2024-09-14,68.67398
Gujranwala,2024-09-15,68.252205
Gujranwala,2024-09-16,67.73144
Gujranwala,2024-09-17,67.1056
Gujranwala,2024-09-18,66.43975
Gujranwala,2024-09-19,65.9841
Gujranwala,2024-09-20,66.26687
Gujranwala,2024-09-21,66.73374
Gujranwala,2024-09-22,67.29581
Gujranwala,2024-09-23,67.84192
Gujranwala,2024-09-24,67.99279
Gujranwala,2024-09-25,67.76209
Gujranwala,2024-09-26,66.92012
Gujranwala,2024-09-27,66.71377
Gujranwala,2024-09-28,67.476364
Gujranwala,2024-09-29,67.01291
Gujranwala,2024-09-30,66.86729
Gujranwala,2024-10-01,66.53546
Gujranwala,2024-10-02,65.960106
Gujranwala,2024-10-03,65.96646
Gujranwala,2024-10-04,66.303215
Gujranwala,2024-10-05,67.73805
Gujranwala,2024-10-06,69.2862
Gujranwala,2024-10-07,70.02207
Gujranwala,2024-10-08,69.906944
Gujranwala,2024-10-09,69.58065
Gujranwala,2024-10-10,68.6357
Gujranwala,2024-10-11,67.93445
Gujranwala,2024-10-12,67.06099
Gujranwala,2024-10-13,65.879105
Gujranwala,2024-10-14,66.34589
Gujranwala,2024-10-15,68.10211
Gujranwala,2024-10-16,69.864876
Gujranwala,2024-10-17,70.51899
Gujranwala,2024-10-18,70.1517
Gujranwala,2024-10-19,69.16345
Gujranwala,2024-10-20,68.254364
Gujranwala,2024-10-21,67.65715
Gujranwala,2024-10-22,66.64108
Gujranwala,2024-10-23,65.89059
Gujranwala,2024-10-24,66.08048
Gujranwala,2024-10-25,67.56715
Gujranwala,2024-10-26,69.36298
Gujranwala,2024-10-27,70.50639
Gujranwala,2024-10-28,70.36741
Gujranwala,2024-10-29,69.508675
Gujranwala,2024-10-30,68.409836
Gujranwala,2024-10-31,67.8543
Gujranwala,2024-11-01,66.99262
Gujranwala,2024-11-02,65.96963
Gujranwala,2024-11-03,67.01994
Gujranwala,2024-11-04,68.849304
Gujranwala,2024-11-05,70.08022
Gujranwala,2024-11-06,70.49901
Gujranwala,2024-11-07,69.903076
Gujranwala,2024-11-08,69.25289
Gujranwala,2024-11-09,68.245636
Gujranwala,2024-11-10,67.73947
Gujranwala,2024-11-11,67.103806
Gujranwala,2024-11-12,65.851
Gujranwala,2024-11-13,66.00554
Gujranwala,2024-11-14,66.7022
Gujranwala,2024-11-15,68.34028
Gujranwala,2024-11-16,69.835556
Gujranwala,2024-11-17,70.467255
Gujranwala,2024-11-18,70.00269
Gujranwala,2024-11-19,69.45992
Gujranwala,2024-11-20,68.485176
Gujranwala,2024-11-21,67.93091
Gujranwala,2024-11-22,67.06632
Gujranwala,2024-11-23,65.896126
Gujranwala,2024-11-24,66.4605
Gujranwala,2024-11-25,68.1026
Gujranwala,2024-11-26,69.7324
Gujranwala,2024-11-27,70.416374
Gujrat,2024-08-30,58.762306
Gujrat,2024-08-31,45.414433
Gujrat,2024-09-01,46.214924
Gujrat,2024-09-02,47.581722
Gujrat,2024-09-03,47.99631
Gujrat,2024-09-04,47.90135
Gujrat,2024-09-05,47.82337
Gujrat,2024-09-06,48.96438
Gujrat,2024-09-07,48.429935
Gujrat,2024-09-08,49.56149
Gujrat,2024-09-09,55.73106
Gujrat,2024-09-10,56.49282
Gujrat,2024-09-11,57.15008
Gujrat,2024-09-12,57.405903
Gujrat,2024-09-13,57.205524
Gujrat,2024-09-14,56.76691
Gujrat,2024-09-15,56.16166
Gujrat,2024-09-16,55.735603
Gujrat,2024-09-17,55.43476
Gujrat,2024-09-18,55.13357
Gujrat,2024-09-19,54.660667
Gujrat,2024-09-20,54.885967
Gujrat,2024-09-21,55.246964
Gujrat,2024-09-22,55.711143
Gujrat,2024-09-23,56.115543
Gujrat,2024-09-24,56.13955
Gujrat,2024-09-25,55.760624
Gujrat,2024-09-26,55.23983
Gujrat,2024-09-27,55.147278
Gujrat,2024-09-28,55.83605
Gujrat,2024-09-29,55.71841
Gujrat,2024-09-30,55.36948
Gujrat,2024-10-01,55.2959
Gujrat,2024-10-02,54.8771
Gujrat,2024-10-03,54.638836
Gujrat,2024-10-04,54.705154
Gujrat,2024-10-05,55.363087
Gujrat,2024-10-06,56.754215
Gujrat,2024-10-07,57.658993
Gujrat,2024-10-08,57.85918
Gujrat,2024-10-09,57.53727
Gujrat,2024-10-10,56.984837
Gujrat,2024-10-11,56.652107
Gujrat,2024-10-12,55.999504
Gujrat,2024-10-13,54.848736
Gujrat,2024-10-14,54.85529
Gujrat,2024-10-15,55.476116
Gujrat,2024-10-16,56.822117
Gujrat,2024-10-17,57.820934
Gujrat,2024-10-18,57.677307
Gujrat,2024-10-19,57.30805
Gujrat,2024-10-20,56.806103
Gujrat,2024-10-21,56.43068
Gujrat,2024-10-22,55.59405
Gujrat,2024-10-23,54.690483
Gujrat,2024-10-24,54.8502
Gujrat,2024-10-25,55.126255
Gujrat,2024-10-26,56.373947
Gujrat,2024-10-27,57.50194
Gujrat,2024-10-28,57.77812
Gujrat,2024-10-29,57.443672
Gujrat,2024-10-30,56.795002
Gujrat,2024-10-31,56.595665
Gujrat,2024-11-01,55.951496
Gujrat,2024-11-02,54.78838
Gujrat,2024-11-03,54.953087
Gujrat,2024-11-04,56.0488
Gujrat,2024-11-05,57.172054
Gujrat,2024-11-06,57.84795
Gujrat,2024-11-07,57.72367
Gujrat,2024-11-08,57.49527
Gujrat,2024-11-09,56.824257
Gujrat,2024-11-10,56.57142
Gujrat,2024-11-11,56.002777
Gujrat,2024-11-12,54.926224
Gujrat,2024-11-13,54.78016
Gujrat,2024-11-14,54.84311
Gujrat,2024-11-15,55.696995
Gujrat,2024-11-16,56.89176
Gujrat,2024-11-17,57.686058
Gujrat,2024-11-18,57.79057
Gujrat,2024-11-19,57.5252
Gujrat,2024-11-20,56.976864
Gujrat,2024-11-21,56.65365
Gujrat,2024-11-22,55.99747
Gujrat,2024-11-23,54.722862
Gujrat,2024-11-24,54.85516
Gujrat,2024-11-25,55.470364
Gujrat,2024-11-26,56.74353
Gujrat,2024-11-27,57.721203
Hafizabad,2024-08-30,71.956085
Hafizabad,2024-08-31,59.869762
Hafizabad,2024-09-01,63.078648
Hafizabad,2024-09-02,67.35561
Hafizabad,2024-09-03,70.0351
Hafizabad,2024-09-04,72.46409
Hafizabad,2024-09-05,72.54487
Hafizabad,2024-09-06,73.41671
Hafizabad,2024-09-07,73.83522
Hafizabad,2024-09-08,74.16031
Hafizabad,2024-09-09,76.18385
Hafizabad,2024-09-10,77.09605
Hafizabad,2024-09-11,77.17889
Hafizabad,2024-09-12,77.27717
Hafizabad,2024-09-13,77.98991
Hafizabad,2024-09-14,78.610504
Hafizabad,2024-09-15,78.91618
Hafizabad,2024-09-16,78.66288
Hafizabad,2024-09-17,78.35495
Hafizabad,2024-09-18,77.73204
Hafizabad,2024-09-19,75.83947
Hafizabad,2024-09-20,75.74213
Hafizabad,2024-09-21,76.27373
Hafizabad,2024-09-22,76.4804
Hafizabad,2024-09-23,77.2251
Hafizabad,2024-09-24,78.04093
Hafizabad,2024-09-25,78.24352
Hafizabad,2024-09-26,77.93547
Hafizabad,2024-09-27,76.13164
Hafizabad,2024-09-28,76.409706
Hafizabad,2024-09-29,76.19278
Hafizabad,2024-09-30,76.91487
Hafizabad,2024-10-01,76.734344
Hafizabad,2024-10-02,76.34267
Hafizabad,2024-10-03,75.34927
Hafizabad,2024-10-04,75.74443
Hafizabad,2024-10-05,77.122246
Hafizabad,2024-10-06,77.64643
Hafizabad,2024-10-07,78.352745
Hafizabad,2024-10-08,78.45015
Hafizabad,2024-10-09,79.20827
Hafizabad,2024-10-10,79.48679
Hafizabad,2024-10-11,79.46346
Hafizabad,2024-10-12,78.564125
Hafizabad,2024-10-13,76.89832
Hafizabad,2024-10-14,76.00238
Hafizabad,2024-10-15,77.61458
Hafizabad,2024-10-16,78.74302
Hafizabad,2024-10-17,79.697655
Hafizabad,2024-10-18,79.56709
Hafizabad,2024-10-19,79.32072
Hafizabad,2024-10-20,79.44997
Hafizabad,2024-10-21,79.263275
Hafizabad,2024-10-22,78.377914
Hafizabad,2024-10-23,76.10905
Hafizabad,2024-10-24,75.4165
Hafizabad,2024-10-25,77.21565
Hafizabad,2024-10-26,78.47448
Hafizabad,2024-10-27,79.53845
Hafizabad,2024-10-28,79.585526
Hafizabad,2024-10-29,79.3288
Hafizabad,2024-10-30,79.39406
Hafizabad,2024-10-31,79.40505
Hafizabad,2024-11-01,78.82451
Hafizabad,2024-11-02,76.84274
Hafizabad,2024-11-03,76.71542
Hafizabad,2024-11-04,77.959015
Hafizabad,2024-11-05,78.8241
Hafizabad,2024-11-06,78.95602
Hafizabad,2024-11-07,78.877884
Hafizabad,2024-11-08,78.99123
Hafizabad,2024-11-09,79.092636
Hafizabad,2024-11-10,79.06713
Hafizabad,2024-11-11,78.8546
Hafizabad,2024-11-12,77.2055
Hafizabad,2024-11-13,75.43661
Hafizabad,2024-11-14,76.31081
Hafizabad,2024-11-15,77.754974
Hafizabad,2024-11-16,78.55929
Hafizabad,2024-11-17,78.807274
Hafizabad,2024-11-18,78.85451
Hafizabad,2024-11-19,79.3803
Hafizabad,2024-11-20,79.4223
Hafizabad,2024-11-21,79.07602
Hafizabad,2024-11-22,78.66788
Hafizabad,2024-11-23,76.71943
Hafizabad,2024-11-24,76.09811
Hafizabad,2024-11-25,77.595894
Hafizabad,2024-11-26,78.47706
Hafizabad,2024-11-27,79.00531
Jhang,2024-08-30,64.628334
Jhang,2024-08-31,60.33373
Jhang,2024-09-01,64.545975
Jhang,2024-09-02,72.87986
Jhang,2024-09-03,75.617134
Jhang,2024-09-04,77.094185
Jhang,2024-09-05,76.741936
Jhang,2024-09-06,74.23194
Jhang,2024-09-07,74.18662
Jhang,2024-09-08,73.581345
Jhang,2024-09-09,72.72218
Jhang,2024-09-10,73.00042
Jhang,2024-09-11,74.21353
Jhang,2024-09-12,75.69449
Jhang,2024-09-13,76.288376
Jhang,2024-09-14,76.07441
Jhang,2024-09-15,75.577675
Jhang,2024-09-16,75.16906
Jhang,2024-09-17,74.38995
Jhang,2024-09-18,73.662766
Jhang,2024-09-19,72.40286
Jhang,2024-09-20,72.483284
Jhang,2024-09-21,72.86571
Jhang,2024-09-22,74.21251
Jhang,2024-09-23,75.75536
Jhang,2024-09-24,75.989944
Jhang,2024-09-25,75.39456
Jhang,2024-09-26,73.84994
Jhang,2024-09-27,72.6279
Jhang,2024-09-28,72.96788
Jhang,2024-09-29,73.401276
Jhang,2024-09-30,74.02809
Jhang,2024-10-01,73.427216
Jhang,2024-10-02,72.94696
Jhang,2024-10-03,72.04266
Jhang,2024-10-04,72.18713
Jhang,2024-10-05,73.21416
Jhang,2024-10-06,73.29346
Jhang,2024-10-07,73.56321
Jhang,2024-10-08,73.49184
Jhang,2024-10-09,74.32196
Jhang,2024-10-10,75.11838
Jhang,2024-10-11,75.49459
Jhang,2024-10-12,74.879196
Jhang,2024-10-13,73.60292
Jhang,2024-10-14,72.32436
Jhang,2024-10-15,73.28309
Jhang,2024-10-16,73.161
Jhang,2024-10-17,73.59268
Jhang,2024-10-18,73.51912
Jhang,2024-10-19,74.64352
Jhang,2024-10-20,75.40263
Jhang,2024-10-21,75.12809
Jhang,2024-10-22,74.58986
Jhang,2024-10-23,72.840225
Jhang,2024-10-24,71.96728
Jhang,2024-10-25,73.08397
Jhang,2024-10-26,73.19458
Jhang,2024-10-27,73.52962
Jhang,2024-10-28,73.59521
Jhang,2024-10-29,74.465065
Jhang,2024-10-30,75.22943
Jhang,2024-10-31,75.25795
Jhang,2024-11-01,74.818405
Jhang,2024-11-02,73.42494
Jhang,2024-11-03,72.724335
Jhang,2024-11-04,73.22205
Jhang,2024-11-05,73.31452
Jhang,2024-11-06,73.59749
Jhang,2024-11-07,73.45993
Jhang,2024-11-08,74.533035
Jhang,2024-11-09,75.01148
Jhang,2024-11-10,75.21893
Jhang,2024-11-11,74.90093
Jhang,2024-11-12,73.72893
Jhang,2024-11-13,71.92796
Jhang,2024-11-14,72.57144
Jhang,2024-11-15,73.28178
Jhang,2024-11-16,73.21952
Jhang,2024-11-17,73.62129
Jhang,2024-11-18,74.38281
Jhang,2024-11-19,75.09119
Jhang,2024-11-20,75.42619
Jhang,2024-11-21,74.92395
Jhang,2024-11-22,74.52748
Jhang,2024-11-23,73.46205
Jhang,2024-11-24,72.408745
Jhang,2024-11-25,73.28162
Jhang,2024-11-26,73.13655
Jhang,2024-11-27,73.59359
Jhelum,2024-08-30,64.50403
Jhelum,2024-08-31,47.68045
Jhelum,2024-09-01,48.647476
Jhelum,2024-09-02,51.11599
Jhelum,2024-09-03,52.219063
Jhelum,2024-09-04,52.18701
Jhelum,2024-09-05,51.440678
Jhelum,2024-09-06,51.77688
Jhelum,2024-09-07,52.118267
Jhelum,2024-09-08,54.33833
Jhelum,2024-09-09,61.277416
Jhelum,2024-09-10,62.71111
Jhelum,2024-09-11,63.448223
Jhelum,2024-09-12,63.553123
Jhelum,2024-09-13,63.495872
Jhelum,2024-09-14,62.981243
Jhelum,2024-09-15,62.51505
Jhelum,2024-09-16,62.55631
Jhelum,2024-09-17,62.336006
Jhelum,2024-09-18,61.816353
Jhelum,2024-09-19,61.001583
Jhelum,2024-09-20,60.98624
Jhelum,2024-09-21,61.55452
Jhelum,2024-09-22,62.171146
Jhelum,2024-09-23,62.253864
Jhelum,2024-09-24,62.1795
Jhelum,2024-09-25,62.15462
Jhelum,2024-09-26,61.946667
Jhelum,2024-09-27,61.296227
Jhelum,2024-09-28,61.80975
Jhelum,2024-09-29,62.429348
Jhelum,2024-09-30,62.82794
Jhelum,2024-10-01,62.601616
Jhelum,2024-10-02,61.87751
Jhelum,2024-10-03,60.899296
Jhelum,2024-10-04,61.230556
Jhelum,2024-10-05,62.924862
Jhelum,2024-10-06,65.1328
Jhelum,2024-10-07,66.88863
Jhelum,2024-10-08,67.088066
Jhelum,2024-10-09,66.95192
Jhelum,2024-10-10,66.64372
Jhelum,2024-10-11,66.22448
Jhelum,2024-10-12,65.28543
Jhelum,2024-10-13,62.987244
Jhelum,2024-10-14,61.624825
Jhelum,2024-10-15,63.43861
Jhelum,2024-10-16,65.70056
Jhelum,2024-10-17,67.37141
Jhelum,2024-10-18,67.409935
Jhelum,2024-10-19,66.68008
Jhelum,2024-10-20,66.24516
Jhelum,2024-10-21,65.896805
Jhelum,2024-10-22,64.69127
Jhelum,2024-10-23,61.673138
Jhelum,2024-10-24,61.055996
Jhelum,2024-10-25,62.85793
Jhelum,2024-10-26,64.939926
Jhelum,2024-10-27,67.085236
Jhelum,2024-10-28,67.56491
Jhelum,2024-10-29,66.95961
Jhelum,2024-10-30,66.32354
Jhelum,2024-10-31,66.01283
Jhelum,2024-11-01,65.19346
Jhelum,2024-11-02,62.580257
Jhelum,2024-11-03,62.344177
Jhelum,2024-11-04,64.20001
Jhelum,2024-11-05,66.39406
Jhelum,2024-11-06,67.37524
Jhelum,2024-11-07,67.21782
Jhelum,2024-11-08,66.689186
Jhelum,2024-11-09,65.91055
Jhelum,2024-11-10,65.72417
Jhelum,2024-11-11,65.17304
Jhelum,2024-11-12,63.07837
Jhelum,2024-11-13,60.921146
Jhelum,2024-11-14,61.95754
Jhelum,2024-11-15,63.69074
Jhelum,2024-11-16,65.88892
Jhelum,2024-11-17,67.23417
Jhelum,2024-11-18,67.223946
Jhelum,2024-11-19,66.813095
Jhelum,2024-11-20,66.399414
Jhelum,2024-11-21,66.118706
Jhelum,2024-11-22,65.37958
Jhelum,2024-11-23,62.868908
Jhelum,2024-11-24,61.721413
Jhelum,2024-11-25,63.408524
Jhelum,2024-11-26,65.52063
Jhelum,2024-11-27,67.2378
Kasur,2024-08-30,64.06187
Kasur,2024-08-31,58.23652
Kasur,2024-09-01,63.564804
Kasur,2024-09-02,73.13922
Kasur,2024-09-03,76.56413
Kasur,2024-09-04,78.44721
Kasur,2024-09-05,77.15446
Kasur,2024-09-06,73.2061
Kasur,2024-09-07,70.67328
Kasur,2024-09-08,69.62127
Kasur,2024-09-09,68.69022
Kasur,2024-09-10,69.11748
Kasur,2024-09-11,69.51013
Kasur,2024-09-12,70.74719
Kasur,2024-09-13,71.503555
Kasur,2024-09-14,71.733116
Kasur,2024-09-15,71.44168
Kasur,2024-09-16,70.92947
Kasur,2024-09-17,70.230934
Kasur,2024-09-18,69.50803
Kasur,2024-09-19,67.68467
Kasur,2024-09-20,67.57764
Kasur,2024-09-21,68.22247
Kasur,2024-09-22,68.949905
Kasur,2024-09-23,70.29949
Kasur,2024-09-24,70.9277
Kasur,2024-09-25,70.49976
Kasur,2024-09-26,69.651215
Kasur,2024-09-27,67.36763
Kasur,2024-09-28,67.52713
Kasur,2024-09-29,69.05546
Kasur,2024-09-30,68.405754
Kasur,2024-10-01,68.773575
Kasur,2024-10-02,68.49505
Kasur,2024-10-03,66.43636
Kasur,2024-10-04,67.22675
Kasur,2024-10-05,68.8588
Kasur,2024-10-06,69.24046
Kasur,2024-10-07,69.61552
Kasur,2024-10-08,69.83574
Kasur,2024-10-09,71.184105
Kasur,2024-10-10,73.1327
Kasur,2024-10-11,73.92297
Kasur,2024-10-12,72.83778
Kasur,2024-10-13,70.91222
Kasur,2024-10-14,68.05623
Kasur,2024-10-15,69.719376
Kasur,2024-10-16,70.16323
Kasur,2024-10-17,70.90568
Kasur,2024-10-18,71.20185
Kasur,2024-10-19,71.79516
Kasur,2024-10-20,73.47681
Kasur,2024-10-21,73.07258
Kasur,2024-10-22,72.519905
Kasur,2024-10-23,69.889244
Kasur,2024-10-24,67.177826
Kasur,2024-10-25,69.473885
Kasur,2024-10-26,69.740326
Kasur,2024-10-27,70.8537
Kasur,2024-10-28,70.821236
Kasur,2024-10-29,71.76546
Kasur,2024-10-30,73.27638
Kasur,2024-10-31,73.20534
Kasur,2024-11-01,72.91526
Kasur,2024-11-02,70.93145
Kasur,2024-11-03,68.97291
Kasur,2024-11-04,69.61732
Kasur,2024-11-05,70.24271
Kasur,2024-11-06,70.10273
Kasur,2024-11-07,70.35898
Kasur,2024-11-08,70.870445
Kasur,2024-11-09,72.71994
Kasur,2024-11-10,73.20404
Kasur,2024-11-11,73.04933
Kasur,2024-11-12,71.237625
Kasur,2024-11-13,67.33282
Kasur,2024-11-14,68.50943
Kasur,2024-11-15,69.57054
Kasur,2024-11-16,69.96383
Kasur,2024-11-17,70.001854
Kasur,2024-11-18,70.81929
Kasur,2024-11-19,73.05268
Kasur,2024-11-20,73.73963
Kasur,2024-11-21,73.14376
Kasur,2024-11-22,72.2759
Kasur,2024-11-23,70.76127
Kasur,2024-11-24,68.12023
Kasur,2024-11-25,69.65406
Kasur,2024-11-26,69.90103
Kasur,2024-11-27,70.267494
Khanewal,2024-08-30,67.42026
Khanewal,2024-08-31,71.88148
Khanewal,2024-09-01,75.881485
Khanewal,2024-09-02,84.48916
Khanewal,2024-09-03,86.27459
Khanewal,2024-09-04,87.993195
Khanewal,2024-09-05,88.70593
Khanewal,2024-09-06,86.771576
Khanewal,2024-09-07,85.16613
Khanewal,2024-09-08,83.110306
Khanewal,2024-09-09,80.24917
Khanewal,2024-09-10,81.774345
Khanewal,2024-09-11,85.47627
Khanewal,2024-09-12,87.98386
Khanewal,2024-09-13,88.97049
Khanewal,2024-09-14,88.87715
Khanewal,2024-09-15,88.51346
Khanewal,2024-09-16,88.03225
Khanewal,2024-09-17,86.87789
Khanewal,2024-09-18,84.84993
Khanewal,2024-09-19,82.333595
Khanewal,2024-09-20,81.78804
Khanewal,2024-09-21,84.51317
Khanewal,2024-09-22,86.567345
Khanewal,2024-09-23,88.02291
Khanewal,2024-09-24,88.57203
Khanewal,2024-09-25,88.032555
Khanewal,2024-09-26,85.56914
Khanewal,2024-09-27,81.427734
Khanewal,2024-09-28,82.37835
Khanewal,2024-09-29,81.903244
Khanewal,2024-09-30,82.196846
Khanewal,2024-10-01,81.619125
Khanewal,2024-10-02,81.111435
Khanewal,2024-10-03,80.876625
Khanewal,2024-10-04,80.9666
Khanewal,2024-10-05,82.451004
Khanewal,2024-10-06,83.65304
Khanewal,2024-10-07,84.628494
Khanewal,2024-10-08,84.88067
Khanewal,2024-10-09,84.92535
Khanewal,2024-10-10,85.208305
Khanewal,2024-10-11,84.8514
Khanewal,2024-10-12,83.75393
Khanewal,2024-10-13,82.12741
Khanewal,2024-10-14,81.24001
Khanewal,2024-10-15,82.922195
Khanewal,2024-10-16,84.16407
Khanewal,2024-10-17,85.54921
Khanewal,2024-10-18,85.64078
Khanewal,2024-10-19,85.11782
Khanewal,2024-10-20,84.66
Khanewal,2024-10-21,84.33566
Khanewal,2024-10-22,83.42398
Khanewal,2024-10-23,81.36403
Khanewal,2024-10-24,80.86484
Khanewal,2024-10-25,82.42008
Khanewal,2024-10-26,83.75957
Khanewal,2024-10-27,85.11808
Khanewal,2024-10-28,85.70403
Khanewal,2024-10-29,85.177444
Khanewal,2024-10-30,84.72997
Khanewal,2024-10-31,84.50919
Khanewal,2024-11-01,83.80859
Khanewal,2024-11-02,82.13423
Khanewal,2024-11-03,81.98472
Khanewal,2024-11-04,83.3352
Khanewal,2024-11-05,84.512344
Khanewal,2024-11-06,85.231
Khanewal,2024-11-07,84.9193
Khanewal,2024-11-08,84.53854
Khanewal,2024-11-09,84.37789
Khanewal,2024-11-10,84.28339
Khanewal,2024-11-11,83.781364
Khanewal,2024-11-12,82.43399
Khanewal,2024-11-13,80.77948
Khanewal,2024-11-14,81.5651
Khanewal,2024-11-15,83.06391
Khanewal,2024-11-16,84.13
Khanewal,2024-11-17,85.04862
Khanewal,2024-11-18,84.959145
Khanewal,2024-11-19,84.95706
Khanewal,2024-11-20,84.783585
Khanewal,2024-11-21,84.76945
Khanewal,2024-11-22,83.87031
Khanewal,2024-11-23,81.98419
Khanewal,2024-11-24,81.317635
Khanewal,2024-11-25,82.92857
Khanewal,2024-11-26,83.96978
Khanewal,2024-11-27,85.07705
Khushab,2024-08-30,61.138847
Khushab,2024-08-31,46.319782
Khushab,2024-09-01,47.229324
Khushab,2024-09-02,47.837124
Khushab,2024-09-03,48.786526
Khushab,2024-09-04,49.819214
Khushab,2024-09-05,50.394863
Khushab,2024-09-06,52.37623
Khushab,2024-09-07,52.907948
Khushab,2024-09-08,53.49117
Khushab,2024-09-09,57.711098
Khushab,2024-09-10,58.110413
Khushab,2024-09-11,58.346912
Khushab,2024-09-12,58.40422
Khushab,2024-09-13,58.66451
Khushab,2024-09-14,58.61534
Khushab,2024-09-15,58.449814
Khushab,2024-09-16,58.164368
Khushab,2024-09-17,57.96031
Khushab,2024-09-18,57.554188
Khushab,2024-09-19,56.83197
Khushab,2024-09-20,57.08184
Khushab,2024-09-21,57.484634
Khushab,2024-09-22,57.76775
Khushab,2024-09-23,57.924965
Khushab,2024-09-24,58.15921
Khushab,2024-09-25,58.085003
Khushab,2024-09-26,57.765137
Khushab,2024-09-27,57.375797
Khushab,2024-09-28,57.82538
Khushab,2024-09-29,57.712906
Khushab,2024-09-30,57.8117
Khushab,2024-10-01,57.463448
Khushab,2024-10-02,57.053055
Khushab,2024-10-03,56.765926
Khushab,2024-10-04,56.847527
Khushab,2024-10-05,57.55133
Khushab,2024-10-06,58.67499
Khushab,2024-10-07,59.07366
Khushab,2024-10-08,59.118973
Khushab,2024-10-09,58.898235
Khushab,2024-10-10,59.213406
Khushab,2024-10-11,58.98807
Khushab,2024-10-12,58.37607
Khushab,2024-10-13,57.397896
Khushab,2024-10-14,56.89289
Khushab,2024-10-15,57.730244
Khushab,2024-10-16,58.780434
Khushab,2024-10-17,59.158268
Khushab,2024-10-18,59.221703
Khushab,2024-10-19,59.056026
Khushab,2024-10-20,59.059875
Khushab,2024-10-21,58.794445
Khushab,2024-10-22,58.26553
Khushab,2024-10-23,56.92169
Khushab,2024-10-24,56.82972
Khushab,2024-10-25,57.44049
Khushab,2024-10-26,58.44777
Khushab,2024-10-27,59.11669
Khushab,2024-10-28,59.274364
Khushab,2024-10-29,58.934414
Khushab,2024-10-30,59.07038
Khushab,2024-10-31,58.911545
Khushab,2024-11-01,58.50542
Khushab,2024-11-02,57.304264
Khushab,2024-11-03,57.15272
Khushab,2024-11-04,58.110836
Khushab,2024-11-05,58.900753
Khushab,2024-11-06,59.20452
Khushab,2024-11-07,59.08913
Khushab,2024-11-08,58.914135
Khushab,2024-11-09,58.853092
Khushab,2024-11-10,58.70218
Khushab,2024-11-11,58.503807
Khushab,2024-11-12,57.580994
Khushab,2024-11-13,56.799812
Khushab,2024-11-14,57.02329
Khushab,2024-11-15,57.8557
Khushab,2024-11-16,58.80936
Khushab,2024-11-17,59.166393
Khushab,2024-11-18,59.1376
Khushab,2024-11-19,59.1301
Khushab,2024-11-20,58.932354
Khushab,2024-11-21,58.850346
Khushab,2024-11-22,58.439304
Khushab,2024-11-23,57.179306
Khushab,2024-11-24,56.908054
Khushab,2024-11-25,57.733364
Khushab,2024-11-26,58.726727
Khushab,2024-11-27,59.114006
Lahore,2024-08-30,71.645615
Lahore,2024-08-31,65.51663
Lahore,2024-09-01,69.031525
Lahore,2024-09-02,76.71284
Lahore,2024-09-03,79.8422
Lahore,2024-09-04,81.45313
Lahore,2024-09-05,79.97642
Lahore,2024-09-06,79.45603
Lahore,2024-09-07,77.33251
Lahore,2024-09-08,76.01281
Lahore,2024-09-09,75.35075
Lahore,2024-09-10,76.4169
Lahore,2024-09-11,76.72762
Lahore,2024-09-12,78.45621
Lahore,2024-09-13,79.6422
Lahore,2024-09-14,80.35513
Lahore,2024-09-15,80.4971
Lahore,2024-09-16,79.81286
Lahore,2024-09-17,78.82726
Lahore,2024-09-18,77.28052
Lahore,2024-09-19,74.32945
Lahore,2024-09-20,74.5979
Lahore,2024-09-21,75.39496
Lahore,2024-09-22,75.94178
Lahore,2024-09-23,78.301384
Lahore,2024-09-24,78.98042
Lahore,2024-09-25,79.10004
Lahore,2024-09-26,77.60316
Lahore,2024-09-27,74.85486
Lahore,2024-09-28,74.66335
Lahore,2024-09-29,75.446915
Lahore,2024-09-30,75.49269
Lahore,2024-10-01,75.68603
Lahore,2024-10-02,74.929115
Lahore,2024-10-03,73.515434
Lahore,2024-10-04,74.37245
Lahore,2024-10-05,76.25012
Lahore,2024-10-06,76.398254
Lahore,2024-10-07,77.084305
Lahore,2024-10-08,77.34837
Lahore,2024-10-09,79.23371
Lahore,2024-10-10,80.56298
Lahore,2024-10-11,81.51605
Lahore,2024-10-12,79.84779
Lahore,2024-10-13,77.04763
Lahore,2024-10-14,74.925804
Lahore,2024-10-15,77.40212
Lahore,2024-10-16,77.9658
Lahore,2024-10-17,79.16837
Lahore,2024-10-18,79.21708
Lahore,2024-10-19,79.36698
Lahore,2024-10-20,80.99068
Lahore,2024-10-21,80.424805
Lahore,2024-10-22,79.532555
Lahore,2024-10-23,75.89882
Lahore,2024-10-24,73.74682
