datetime,District,Carbon_monoxide,Dust,Nitrogen_dioxide,Ozone,Pm_10,Pm_25,Sulphur_dioxide,Pm25_aqi,Pm10_aqi,Dust_aqi,O3_aqi,Co_aqi,No2_aqi,So2_aqi,Final_aqi,Date
2024-12-27,Mandi Bahuddin,402.7279925,2.2029295,7.8583770500000005,114.97938204166667,47.693152500000004,21.7062715,402.7279925,71.20203019313304,44.1603263888889,2.039749537037037,188.66980966376602,151.0,7.413563254716981,201.0,110.68229573666667,2024-12-27
2024-12-28,Mandi Bahuddin,402.72800624999996,2.202929025,7.841759833333334,115.02673620833333,47.6931585,21.706270833333335,402.72800624999996,71.20202879113019,44.160331944444444,2.0397490972222223,188.36936822509176,151.0,7.397886635220126,201.0,110.68454263041667,2024-12-28
2024-12-29,Mandi Bahuddin,402.7280058333333,2.2029283916666667,8.007404429166668,115.38827250000001,47.69315329166667,21.706268833333336,402.7280058333333,71.2020245851216,44.16032712191358,2.0397485108024695,188.98658508551077,151.0,7.554155121855346,201.0,110.745541031875,2024-12-29
2024-12-30,Mandi Bahuddin,402.72796666666665,2.2029279958333334,8.484520866666667,115.55316429166668,47.69315875,21.706266333333332,402.72796666666665,71.20201932761087,44.16033217592593,2.0397481442901237,188.89279699614283,151.0,8.004264968553459,201.0,110.83359056312501,2024-12-30
2024-12-31,Mandi Bahuddin,402.72800750000005,2.2029283916666667,8.833449737499999,115.81091704166666,47.69315541666666,21.706265333333334,402.72800750000005,71.20201722460659,44.16032908950618,2.0397485108024695,189.52689824335263,151.0,8.333443148584905,201.0,110.911712271875,2024-12-31
2025-01-01,Mandi Bahuddin,402.7280129166666,2.2029295,8.9457985875,116.08982645833333,47.69315454166667,21.706267,402.7280129166666,71.20202072961374,44.16032827932099,2.039749537037037,190.1832549004666,151.0,8.43943262971698,201.0,110.95645687770833,2025-01-01
2025-01-02,Mandi Bahuddin,402.7279908333333,2.20292855,8.9455807375,116.18518195833333,47.693153833333334,21.70627,402.7279908333333,71.20202703862661,44.160327623456794,2.0397486574074075,190.5355014923681,151.0,8.439227110849057,201.0,110.96595585895834,2025-01-02
2025-01-03,Mandi Bahuddin,402.72798166666666,2.202930054166667,8.876118825,116.498708625,47.69315495833334,21.706273499999998,402.72798166666666,71.20203439914162,44.16032866512345,2.039750050154321,191.58877256532753,151.0,8.373697004716982,201.0,110.986888636875,2025-01-03
2025-01-04,Mandi Bahuddin,402.7279966666667,2.2029291833333335,8.6681244375,116.48185316666667,47.693157375,21.706261166666668,402.7279966666667,71.2020084620887,44.16033090277778,2.0397492438271603,191.6138415581576,151.0,8.177475884433962,201.0,110.95400441020833,2025-01-04
2025-01-05,Mandi Bahuddin,402.7279766666666,2.202928866666667,8.364798616666667,116.64413404166667,47.693153625,21.706264333333333,402.7279766666666,71.20201512160229,44.160327430555554,2.039748950617284,191.93583331115155,151.0,7.891319449685535,201.0,110.92472946291667,2025-01-05
2025-01-06,Mandi Bahuddin,402.7280395833333,2.202927916666667,8.107709554166666,116.644417875,47.69314966666667,21.706271,402.7280395833333,71.2020291416309,44.1603237654321,2.0397480709876543,192.0357068881921,151.0,7.64878259827044,201.0,110.88620769979167,2025-01-06
2025-01-07,Mandi Bahuddin,402.7279820833333,2.2029283916666667,7.9430159875,116.67023041666666,47.69315533333333,21.706262,402.7279820833333,71.20201021459228,44.16032901234568,2.0397485108024695,192.15918686258246,151.0,7.493411308962265,201.0,110.864072609375,2025-01-07
2025-01-08,Mandi Bahuddin,402.728045,2.20292855,7.896615108333333,116.69112812499999,47.693155499999996,21.70627066666667,402.728045,71.20202844062948,44.16032916666666,2.0397486574074075,192.05389494655188,151.0,7.449636894654088,201.0,110.85921704791667,2025-01-08
2025-01-09,Mandi Bahuddin,402.72796375,2.202928866666667,7.858373741666667,116.57345787499999,47.693155125000004,21.706261083333334,402.72796375,71.20200828683834,44.16032881944445,2.039748950617284,191.85379909446308,151.0,7.413560133647799,201.0,110.84169509416667,2025-01-09
2025-01-10,Mandi Bahuddin,402.72801208333334,2.2029287083333338,7.84175845,116.59811816666667,47.693153833333334,21.706273499999998,402.72801208333334,71.20203439914162,44.160327623456794,2.039748804012346,191.82769524450666,151.0,7.397885330188679,201.0,110.84168126958333,2025-01-10
2025-01-11,Mandi Bahuddin,402.72801583333336,2.2029287875000003,8.007399620833334,116.47652383333333,47.693157750000005,21.7062655,402.72801583333336,71.20201757510729,44.160331250000006,2.039748877314815,191.59601279224213,151.0,7.554150585691825,201.0,110.854367745,2025-01-11
2025-01-12,Mandi Bahuddin,402.72799125,2.202929025,8.4845175,116.403807625,47.6931535,21.706272166666665,402.72799125,71.2020315951359,44.16032731481482,2.0397490972222223,191.22565851512846,151.0,8.00426179245283,201.0,110.91865950541667,2025-01-12
2025-01-13,Mandi Bahuddin,402.72795333333335,2.202927204166667,8.833453791666667,116.30310320833333,47.69315720833333,21.706265000000002,402.72795333333335,71.20201652360515,44.16033074845679,2.039747411265432,190.99986608467398,151.0,8.33344697327044,201.0,110.96092096854166,2025-01-13
2025-01-14,Mandi Bahuddin,402.72804249999996,2.2029295,8.945801408333333,116.20720612500001,47.693151666666665,21.706267999999998,402.72804249999996,71.20202283261803,44.16032561728395,2.039749537037037,190.57576212108063,151.0,8.439435290880503,201.0,110.96820071541667,2025-01-14
2025-01-15,Mandi Bahuddin,402.7279708333333,2.2029291833333335,8.945582074999999,116.18082925,47.69315691666667,21.706274166666663,402.7279708333333,71.20203580114449,44.16033047839506,2.0397492438271607,190.42073630318373,151.0,8.43922837264151,201.0,110.96551863291667,2025-01-15
2025-01-16,Mandi Bahuddin,402.727995,2.2029277583333333,8.876112075,116.03161129166666,47.69315479166667,21.706270333333332,402.727995,71.20202773962804,44.160328510802465,2.0397479243827163,190.11812012121905,151.0,8.373690636792453,201.0,110.94017960958332,2025-01-16
2025-01-17,Mandi Bahuddin,402.7279954166667,2.2029295791666668,8.668123108333333,115.96150841666667,47.69315445833334,21.70626816666667,402.7279954166667,71.20202318311874,44.16032820216049,2.039749610339506,189.8892476738755,151.0,8.177474630503145,201.0,110.90197052645834,2025-01-17
2025-01-18,Mandi Bahuddin,402.7280275,2.2029280750000004,8.364802770833334,115.83037179166666,47.693155125000004,21.706269666666667,402.7280275,71.20202633762518,44.16032881944445,2.0397482175925927,189.72400559230746,151.0,7.891323368710691,201.0,110.84336569645835,2025-01-18
2025-01-19,Mandi Bahuddin,402.727975,2.2029283916666667,8.1077112875,115.65881758333335,47.69315116666667,21.70626866666667,402.727975,71.20202423462088,44.16032515432099,2.0397485108024695,189.10708504507124,151.0,7.6487842334905665,201.0,110.78763482937501,2025-01-19
2025-01-20,Mandi Bahuddin,402.7279829166667,2.202929341666667,7.9430159375,115.48655879166667,47.69315608333333,21.706268500000004,402.7279829166667,71.20202388412018,44.16032970679012,2.039749390432099,189.1224186814421,151.0,7.493411261792453,201.0,110.74570746604167,2025-01-20
2025-01-21,Mandi Bahuddin,402.7279945833333,2.2029295,7.896617770833333,115.25213733333334,47.693155625,21.70627433333333,402.7279945833333,71.2020361516452,44.16032928240741,2.039749537037037,188.5708516766424,151.0,7.449639406446541,201.0,110.71530928020833,2025-01-21
2025-01-22,Mandi Bahuddin,402.72803,2.2029297375000003,7.8583721749999995,115.13294554166667,47.69315541666666,21.706266833333334,402.72803,71.20202037911302,44.16032908950618,2.0397497569444445,188.7032379849602,151.0,7.413558655660378,201.0,110.69765842979167,2025-01-22
2025-01-23,Mandi Bahuddin,402.7279883333333,2.202929025,7.841757579166667,114.91388358333334,47.693155958333335,21.7062715,402.7279883333333,71.20203019313304,44.16032959104938,2.0397490972222223,188.28798246421084,151.0,7.397884508647799,201.0,110.67325297770833,2025-01-23
2025-01-24,Mandi Bahuddin,402.72798708333335,2.202929025,8.007400925,114.78941041666667,47.693154666666665,21.70627066666667,402.72798708333335,71.20202844062948,44.160328395061725,2.0397490972222223,188.21889397270436,151.0,7.554151816037735,201.0,110.68565138166666,2025-01-24
2025-01-25,Mandi Bahuddin,402.727995,2.20292855,8.484518975,114.672761375,47.69315425,21.706272166666665,402.727995,71.2020315951359,44.16032800925927,2.0397486574074075,188.247595396359,151.0,8.004263183962264,201.0,110.74555601541668,2025-01-25
2025-01-26,Mandi Bahuddin,402.72796875,2.20292855,8.833452616666667,114.52002791666666,47.693154375000006,21.706269666666667,402.72796875,71.20202633762518,44.160328125,2.0397486574074075,187.9284392723342,151.0,8.333445864779874,201.0,110.78261687208334,2025-01-26
2025-01-27,Mandi Bahuddin,402.72796958333333,2.2029282333333335,8.945803308333334,114.48752925000001,47.693153708333334,21.706267999999998,402.72796958333333,71.20202283261803,44.160327507716055,2.0397483641975307,188.08699125956204,151.0,8.439437083333333,201.0,110.79621917666667,2025-01-27
2025-01-28,Mandi Bahuddin,402.72800789473683,2.2029266,10.164163836842105,101.07546342105263,47.69315347368421,21.706265263157896,402.72800789473683,71.20201707702734,44.16032729044834,2.039746851851852,167.67641231721578,151.0,9.58883380834161,201.0,109.63777351078947,2025-01-28
2024-09-30,Mianwali,274.019752,2.90350714,0.79879127,93.7389498,27.9225784,26.4188716,274.019752,81.11264842918455,25.85423925925926,2.6884325370370368,159.9969322492348,151.0,0.7535766698113208,187.55057498305084,78.0282019275,2024-09-30
2024-10-01,Mianwali,281.43399833333336,0.12132406316666668,7.040108049166666,108.822308125,32.57673595833334,20.13086708333333,281.43399833333336,67.8889479434907,30.1636444058642,0.11233709552469139,185.58852382584453,151.0,6.641611367138364,190.62937218926552,81.40801365011667,2024-10-01
2024-10-02,Mianwali,281.99615958333334,-2.2067394124999997,7.268044716666666,109.671957,34.10749391666666,14.001836020833332,281.99615958333334,54.99956931419886,31.58101288580247,-2.0432772337962963,187.00969019669185,151.0,6.856645959119497,190.86281203036722,80.37362983791667,2024-10-02
2024-10-03,Mianwali,282.14438,-2.6558686916666665,7.144274515833334,110.00838866666668,34.270761291666666,13.1895439375,282.14438,53.291315576716734,31.732186381172838,-2.4591376774691356,187.40383514881174,151.0,6.739881618710691,190.92436118644068,80.23363891675,2024-10-03
2024-10-04,Mianwali,282.16741333333334,-2.7397882125,7.044086718333333,110.12293333333334,34.285685375,12.9569899375,282.16741333333334,52.802253516630905,31.74600497685185,-2.5368409375,187.7284767573566,151.0,6.645364828616352,190.93392587570622,80.17606842525001,2024-10-04
