Date,District,Final_aqi
2024-11-20,Gujrat,108.00292
2024-11-20,Hafizabad,128.92372
2024-11-20,Jhang,136.19913
2024-11-20,Jhelum,97.83117
2024-11-20,Kasur,125.69933
2024-11-20,Khanewal,112.431694
2024-11-20,Khushab,122.04383
2024-11-20,Lahore,133.95844
2024-11-20,Layyah,106.20721
2024-11-20,Lodhran,116.46404
2024-11-20,Mandi Bahuddin,106.46695
2024-11-20,Mianwali,97.636955
2024-11-20,Multan,108.69225
2024-11-20,Muzaffargarh,119.40905
2024-11-20,Nankana Sahib,119.51969
2024-11-20,Narowal,117.2785
2024-11-20,Okara,121.124275
2024-11-20,Pakpattan,108.51068
2024-11-20,Rahim Yar Khan,122.67658
2024-11-20,Rajanpur,92.30365
2024-11-20,Rawalpindi,133.97919
2024-11-20,Sahiwal,116.18368
2024-11-20,Sargodha,130.50294
2024-11-20,Sheikhupura,135.50053
2024-11-20,Sialkot,127.33612
2024-11-20,Toba Tek Singh,116.30222
2024-11-20,Vehari,116.11208
2024-11-21,Attock,111.04258
2024-11-21,Bahawalnagar,195.42662
2024-11-21,Bahawalpur,185.93091
2024-11-21,Bhakkar,103.4477
2024-11-21,Chakwal,115.691315
2024-11-21,Chiniot,143.80894
2024-11-21,Dera Ghazi Khan,114.38409
2024-11-21,Faisalabad,136.8686
2024-11-21,Gujranwala,117.693054
2024-11-21,Gujrat,108.00268
2024-11-21,Hafizabad,128.92372
2024-11-21,Jhang,136.19913
2024-11-21,Jhelum,97.39261
2024-11-21,Kasur,125.69929
2024-11-21,Khanewal,112.44257
2024-11-21,Khushab,122.04385
2024-11-21,Lahore,133.97618
2024-11-21,Layyah,106.20721
2024-11-21,Lodhran,116.46397
2024-11-21,Mandi Bahuddin,106.46695
2024-11-21,Mianwali,97.636955
2024-11-21,Multan,108.69225
2024-11-21,Muzaffargarh,119.41163
2024-11-21,Nankana Sahib,119.51969
2024-11-21,Narowal,117.2785
2024-11-21,Okara,121.12484
2024-11-21,Pakpattan,108.51069
2024-11-21,Rahim Yar Khan,122.67334
2024-11-21,Rajanpur,96.29644
2024-11-21,Rawalpindi,134.38727
2024-11-21,Sahiwal,116.18377
2024-11-21,Sargodha,130.50294
2024-11-21,Sheikhupura,135.50093
2024-11-21,Sialkot,127.33612
2024-11-21,Toba Tek Singh,116.30222
2024-11-21,Vehari,116.14039
2024-11-22,Attock,111.03838
2024-11-22,Bahawalnagar,195.42662
2024-11-22,Bahawalpur,185.9308
2024-11-22,Bhakkar,103.4477
2024-11-22,Chakwal,115.69123
2024-11-22,Chiniot,143.80894
2024-11-22,Dera Ghazi Khan,114.364555
2024-11-22,Faisalabad,136.86949
2024-11-22,Gujranwala,117.693054
2024-11-22,Gujrat,108.00256
2024-11-22,Hafizabad,128.92372
2024-11-22,Jhang,136.19913
2024-11-22,Jhelum,96.74158
2024-11-22,Kasur,125.69931
2024-11-22,Khanewal,112.4367
2024-11-22,Khushab,122.04386
2024-11-22,Lahore,133.9705
2024-11-22,Layyah,106.20721
2024-11-22,Lodhran,116.46392
2024-11-22,Mandi Bahuddin,106.46696
2024-11-22,Mianwali,97.636955
2024-11-22,Multan,108.69225
2024-11-22,Muzaffargarh,119.41274
2024-11-22,Nankana Sahib,119.51969
2024-11-22,Narowal,117.2785
2024-11-22,Okara,121.12814
2024-11-22,Pakpattan,108.51068
2024-11-22,Rahim Yar Khan,122.669106
2024-11-22,Rajanpur,98.2988
2024-11-22,Rawalpindi,134.23344
2024-11-22,Sahiwal,116.18381
2024-11-22,Sargodha,130.50294
2024-11-22,Sheikhupura,135.5003
2024-11-22,Sialkot,127.33612
2024-11-22,Toba Tek Singh,116.30222
2024-11-22,Vehari,116.174995
2024-11-23,Attock,111.037224
2024-11-23,Bahawalnagar,195.42662
2024-11-23,Bahawalpur,185.93073
2024-11-23,Bhakkar,103.4477
2024-11-23,Chakwal,115.69116
2024-11-23,Chiniot,143.80894
2024-11-23,Dera Ghazi Khan,114.36007
2024-11-23,Faisalabad,136.86949
2024-11-23,Gujranwala,117.693054
2024-11-23,Gujrat,108.00259
2024-11-23,Hafizabad,128.92372
2024-11-23,Jhang,136.19913
2024-11-23,Jhelum,96.412895
2024-11-23,Kasur,125.69932
2024-11-23,Khanewal,112.427986
2024-11-23,Khushab,122.04388
2024-11-23,Lahore,133.95285
2024-11-23,Layyah,106.20721
2024-11-23,Lodhran,116.46387
2024-11-23,Mandi Bahuddin,106.46695
2024-11-23,Mianwali,97.636955
2024-11-23,Multan,108.69225
2024-11-23,Muzaffargarh,119.412224
2024-11-23,Nankana Sahib,119.51971
2024-11-23,Narowal,117.2785
2024-11-23,Okara,121.12866
2024-11-23,Pakpattan,108.51069
2024-11-23,Rahim Yar Khan,122.667
2024-11-23,Rajanpur,98.15678
2024-11-23,Rawalpindi,134.63297
2024-11-23,Sahiwal,116.18381
2024-11-23,Sargodha,130.50294
2024-11-23,Sheikhupura,135.49953
2024-11-23,Sialkot,127.33612
2024-11-23,Toba Tek Singh,116.30222
2024-11-23,Vehari,116.13409
2024-11-24,Attock,111.03733
2024-11-24,Bahawalnagar,195.42662
2024-11-24,Bahawalpur,185.93068
2024-11-24,Bhakkar,103.4477
2024-11-24,Chakwal,115.69114
2024-11-24,Chiniot,143.80894
2024-11-24,Dera Ghazi Khan,114.36251
2024-11-24,Faisalabad,136.86638
2024-11-24,Gujranwala,117.693054
2024-11-24,Gujrat,108.00266
2024-11-24,Hafizabad,128.92372
2024-11-24,Jhang,136.19913
2024-11-24,Jhelum,96.992134
2024-11-24,Kasur,125.69933
2024-11-24,Khanewal,112.41391
2024-11-24,Khushab,122.04388
2024-11-24,Lahore,133.93791
2024-11-24,Layyah,106.20721
2024-11-24,Lodhran,116.46383
2024-11-24,Mandi Bahuddin,106.46695
2024-11-24,Mianwali,97.636955
2024-11-24,Multan,108.69225
2024-11-24,Muzaffargarh,119.410866
2024-11-24,Nankana Sahib,119.51969
2024-11-24,Narowal,117.2785
2024-11-24,Okara,121.1264
2024-11-24,Pakpattan,108.51069
2024-11-24,Rahim Yar Khan,122.66648
2024-11-24,Rajanpur,97.41396
2024-11-24,Rawalpindi,134.34224
2024-11-24,Sahiwal,116.183784
2024-11-24,Sargodha,130.50294
2024-11-24,Sheikhupura,135.4994
2024-11-24,Sialkot,127.33612
2024-11-24,Toba Tek Singh,116.30222
2024-11-24,Vehari,116.14392
2024-11-25,Attock,111.038124
2024-11-25,Bahawalnagar,195.42662
2024-11-25,Bahawalpur,185.93066
2024-11-25,Bhakkar,103.4477
2024-11-25,Chakwal,115.69114
2024-11-25,Chiniot,143.80894
2024-11-25,Dera Ghazi Khan,114.36512
2024-11-25,Faisalabad,136.85959
2024-11-25,Gujranwala,117.693054
2024-11-25,Gujrat,108.002754
2024-11-25,Hafizabad,128.92372
2024-11-25,Jhang,136.19911
2024-11-25,Jhelum,97.79452
2024-11-25,Kasur,125.69932
2024-11-25,Khanewal,112.403725
2024-11-25,Khushab,122.04388
2024-11-25,Lahore,133.93904
2024-11-25,Layyah,106.20721
2024-11-25,Lodhran,116.4638
2024-11-25,Mandi Bahuddin,106.46696
2024-11-25,Mianwali,97.636955
2024-11-25,Multan,108.69225
2024-11-25,Muzaffargarh,119.409546
2024-11-25,Nankana Sahib,119.51971
2024-11-25,Narowal,117.2785
2024-11-25,Okara,121.12586
2024-11-25,Pakpattan,108.51068
2024-11-25,Rahim Yar Khan,122.66651
2024-11-25,Rajanpur,95.85172
2024-11-25,Rawalpindi,134.18965
2024-11-25,Sahiwal,116.18377
2024-11-25,Sargodha,130.50294
2024-11-25,Sheikhupura,135.49983
2024-11-25,Sialkot,127.33612
2024-11-25,Toba Tek Singh,116.30222
2024-11-25,Vehari,116.06924
2024-11-26,Attock,111.03543
2024-11-26,Bahawalnagar,195.42662
2024-11-26,Bahawalpur,185.93068
2024-11-26,Bhakkar,103.4477
2024-11-26,Chakwal,115.69116
2024-11-26,Chiniot,143.80894
2024-11-26,Dera Ghazi Khan,114.37521
2024-11-26,Faisalabad,136.8537
2024-11-26,Gujranwala,117.693054
2024-11-26,Gujrat,108.002815
2024-11-26,Hafizabad,128.92372
2024-11-26,Jhang,136.19913
2024-11-26,Jhelum,97.746635
2024-11-26,Kasur,125.69931
2024-11-26,Khanewal,112.39019
2024-11-26,Khushab,122.04388
2024-11-26,Lahore,133.95392
2024-11-26,Layyah,106.20721
2024-11-26,Lodhran,116.463776
2024-11-26,Mandi Bahuddin,106.46695
2024-11-26,Mianwali,97.636955
2024-11-26,Multan,108.69225
2024-11-26,Muzaffargarh,119.40866
2024-11-26,Nankana Sahib,119.51969
2024-11-26,Narowal,117.2785
2024-11-26,Okara,121.12707
2024-11-26,Pakpattan,108.51068
2024-11-26,Rahim Yar Khan,122.66694
2024-11-26,Rajanpur,91.89275
2024-11-26,Rawalpindi,134.60431
2024-11-26,Sahiwal,116.18375
2024-11-26,Sargodha,130.50294
2024-11-26,Sheikhupura,135.50026
2024-11-26,Sialkot,127.33611
2024-11-26,Toba Tek Singh,116.30222
2024-11-26,Vehari,116.028694
2024-11-27,Attock,111.0296
2024-11-27,Bahawalnagar,195.42662
2024-11-27,Bahawalpur,185.93071
2024-11-27,Bhakkar,103.4477
2024-11-27,Chakwal,115.691185
2024-11-27,Chiniot,143.80894
2024-11-27,Dera Ghazi Khan,114.388435
2024-11-27,Faisalabad,136.85252
2024-11-27,Gujranwala,117.693054
2024-11-27,Gujrat,108.00283
2024-11-27,Hafizabad,128.92372
2024-11-27,Jhang,136.19913
2024-11-27,Jhelum,97.1536
2024-11-27,Kasur,125.69932
2024-11-27,Khanewal,112.37498
2024-11-27,Khushab,122.04388
2024-11-27,Lahore,133.96368
2024-11-27,Layyah,106.20721
2024-11-27,Lodhran,116.46377
2024-11-27,Mandi Bahuddin,106.46696
2024-11-27,Mianwali,97.636955
2024-11-27,Multan,108.69225
2024-11-27,Muzaffargarh,119.40833
2024-11-27,Nankana Sahib,119.51971
2024-11-27,Narowal,117.2785
2024-11-27,Okara,121.12812
2024-11-27,Pakpattan,108.51068
2024-11-27,Rahim Yar Khan,122.66802
2024-11-27,Rajanpur,89.55123
2024-11-27,Rawalpindi,134.51668
2024-11-27,Sahiwal,116.18374
2024-11-27,Sargodha,130.50294
2024-11-27,Sheikhupura,135.5003
2024-11-27,Sialkot,127.33612
2024-11-27,Toba Tek Singh,116.30222
2024-11-27,Vehari,115.93787
2024-11-28,Attock,111.02789
2024-11-28,Bahawalnagar,195.42662
2024-11-28,Bahawalpur,185.93073
2024-11-28,Bhakkar,103.4477
2024-11-28,Chakwal,115.69119
2024-11-28,Chiniot,143.80894
2024-11-28,Dera Ghazi Khan,114.39578
2024-11-28,Faisalabad,136.8546
2024-11-28,Gujranwala,117.693054
2024-11-28,Gujrat,108.00281
2024-11-28,Hafizabad,128.92372
2024-11-28,Jhang,136.19911
2024-11-28,Jhelum,96.61993
2024-11-28,Kasur,125.69932
2024-11-28,Khanewal,112.35667
2024-11-28,Khushab,122.04388
2024-11-28,Lahore,133.95787
2024-11-28,Layyah,106.20721
2024-11-28,Lodhran,116.463745
2024-11-28,Mandi Bahuddin,106.46696
2024-11-28,Mianwali,97.636955
2024-11-28,Multan,108.69225
2024-11-28,Muzaffargarh,119.40857
2024-11-28,Nankana Sahib,119.51969
2024-11-28,Narowal,117.2785
2024-11-28,Okara,121.12731
2024-11-28,Pakpattan,108.51068
2024-11-28,Rahim Yar Khan,122.66934
2024-11-28,Rajanpur,89.63306
2024-11-28,Rawalpindi,134.66237
2024-11-28,Sahiwal,116.18374
2024-11-28,Sargodha,130.50294
2024-11-28,Sheikhupura,135.50005
2024-11-28,Sialkot,127.33612
2024-11-28,Toba Tek Singh,116.30222
2024-11-28,Vehari,115.855736
2024-11-29,Attock,111.030464
2024-11-29,Bahawalnagar,195.42662
2024-11-29,Bahawalpur,185.93073
2024-11-29,Bhakkar,103.4477
2024-11-29,Chakwal,115.6912
2024-11-29,Chiniot,143.80894
2024-11-29,Dera Ghazi Khan,114.396416
2024-11-29,Faisalabad,136.85631
2024-11-29,Gujranwala,117.693054
2024-11-29,Gujrat,108.00278
2024-11-29,Hafizabad,128.92372
2024-11-29,Jhang,136.19911
2024-11-29,Jhelum,96.55606
2024-11-29,Kasur,125.69932
2024-11-29,Khanewal,112.34333
2024-11-29,Khushab,122.04386
2024-11-29,Lahore,133.94437
2024-11-29,Layyah,106.20721
2024-11-29,Lodhran,116.463745
2024-11-29,Mandi Bahuddin,106.46696
2024-11-29,Mianwali,97.636955
2024-11-29,Multan,108.69225
2024-11-29,Muzaffargarh,119.40909
2024-11-29,Nankana Sahib,119.51969
2024-11-29,Narowal,117.2785
2024-11-29,Okara,121.12637
2024-11-29,Pakpattan,108.51068
2024-11-29,Rahim Yar Khan,122.67004
2024-11-29,Rajanpur,90.24982
2024-11-29,Rawalpindi,134.83617
2024-11-29,Sahiwal,116.18375
2024-11-29,Sargodha,130.50294
2024-11-29,Sheikhupura,135.49982
2024-11-29,Sialkot,127.33612
2024-11-29,Toba Tek Singh,116.30222
2024-11-29,Vehari,115.78742
2024-11-30,Attock,111.033424
2024-11-30,Bahawalnagar,195.42662
2024-11-30,Bahawalpur,185.93073
2024-11-30,Bhakkar,103.4477
2024-11-30,Chakwal,115.69119
2024-11-30,Chiniot,143.80894
2024-11-30,Dera Ghazi Khan,114.39515
2024-11-30,Faisalabad,136.85478
2024-11-30,Gujranwala,117.693054
2024-11-30,Gujrat,108.002754
2024-11-30,Hafizabad,128.92372
2024-11-30,Jhang,136.19913
2024-11-30,Jhelum,97.31374
2024-11-30,Kasur,125.69932
2024-11-30,Khanewal,112.33661
2024-11-30,Khushab,122.04386
2024-11-30,Lahore,133.93604
2024-11-30,Layyah,106.20721
2024-11-30,Lodhran,116.46374
2024-11-30,Mandi Bahuddin,106.46696
2024-11-30,Mianwali,97.636955
2024-11-30,Multan,108.69225
2024-11-30,Muzaffargarh,119.409584
2024-11-30,Nankana Sahib,119.51969
2024-11-30,Narowal,117.2785
2024-11-30,Okara,121.12673
2024-11-30,Pakpattan,108.51069
2024-11-30,Rahim Yar Khan,122.67022
2024-11-30,Rajanpur,91.49535
2024-11-30,Rawalpindi,134.5334
2024-11-30,Sahiwal,116.18375
2024-11-30,Sargodha,130.50294
2024-11-30,Sheikhupura,135.49983
2024-11-30,Sialkot,127.33612
2024-11-30,Toba Tek Singh,116.30222
2024-11-30,Vehari,115.72772
2024-12-01,Attock,111.03306
2024-12-01,Bahawalnagar,195.42662
2024-12-01,Bahawalpur,185.93073
2024-12-01,Bhakkar,103.4477
2024-12-01,Chakwal,115.69119
2024-12-01,Chiniot,143.80894
2024-12-01,Dera Ghazi Khan,114.39282
2024-12-01,Faisalabad,136.85081
2024-12-01,Gujranwala,117.693054
2024-12-01,Gujrat,108.00275
2024-12-01,Hafizabad,128.92372
2024-12-01,Jhang,136.19911
2024-12-01,Jhelum,97.872246
2024-12-01,Kasur,125.69932
2024-12-01,Khanewal,112.33179
2024-12-01,Khushab,122.04386
2024-12-01,Lahore,133.9401
2024-12-01,Layyah,106.20721
2024-12-01,Lodhran,116.46374
2024-12-01,Mandi Bahuddin,106.46696
2024-12-01,Mianwali,97.636955
2024-12-01,Multan,108.69225
2024-12-01,Muzaffargarh,119.40988
2024-12-01,Nankana Sahib,119.51971
2024-12-01,Narowal,117.2785
2024-12-01,Okara,121.12741
2024-12-01,Pakpattan,108.51069
2024-12-01,Rahim Yar Khan,122.6702
2024-12-01,Rajanpur,94.56409
2024-12-01,Rawalpindi,134.74435
2024-12-01,Sahiwal,116.183754
2024-12-01,Sargodha,130.50294
2024-12-01,Sheikhupura,135.5
2024-12-01,Sialkot,127.33612
2024-12-01,Toba Tek Singh,116.30222
2024-12-01,Vehari,115.73154
2024-12-02,Attock,111.03141
2024-12-02,Bahawalnagar,195.42662
2024-12-02,Bahawalpur,185.93071
2024-12-02,Bhakkar,103.4477
2024-12-02,Chakwal,115.691185
2024-12-02,Chiniot,143.80894
2024-12-02,Dera Ghazi Khan,114.38687
2024-12-02,Faisalabad,136.84773
2024-12-02,Gujranwala,117.693054
2024-12-02,Gujrat,108.00275
2024-12-02,Hafizabad,128.92372
2024-12-02,Jhang,136.19913
2024-12-02,Jhelum,97.53307
2024-12-02,Kasur,125.69932
2024-12-02,Khanewal,112.3263
2024-12-02,Khushab,122.04388
2024-12-02,Lahore,133.9514
2024-12-02,Layyah,106.20721
2024-12-02,Lodhran,116.46372
2024-12-02,Mandi Bahuddin,106.46696
2024-12-02,Mianwali,97.636955
2024-12-02,Multan,108.69225
2024-12-02,Muzaffargarh,119.40997
2024-12-02,Nankana Sahib,119.51971
2024-12-02,Narowal,117.2785
2024-12-02,Okara,121.12739
2024-12-02,Pakpattan,108.51068
2024-12-02,Rahim Yar Khan,122.670044
2024-12-02,Rajanpur,97.92112
2024-12-02,Rawalpindi,134.84398
2024-12-02,Sahiwal,116.18375
2024-12-02,Sargodha,130.50294
2024-12-02,Sheikhupura,135.50012
2024-12-02,Sialkot,127.33612
2024-12-02,Toba Tek Singh,116.30222
2024-12-02,Vehari,115.74628
2024-12-03,Attock,111.03091
2024-12-03,Bahawalnagar,195.42662
2024-12-03,Bahawalpur,185.93071
2024-12-03,Bhakkar,103.4477
2024-12-03,Chakwal,115.691185
2024-12-03,Chiniot,143.80894
2024-12-03,Dera Ghazi Khan,114.38108
2024-12-03,Faisalabad,136.84724
2024-12-03,Gujranwala,117.693054
2024-12-03,Gujrat,108.002754
2024-12-03,Hafizabad,128.92372
2024-12-03,Jhang,136.19913
2024-12-03,Jhelum,96.905365
2024-12-03,Kasur,125.69932
2024-12-03,Khanewal,112.32412
2024-12-03,Khushab,122.04388
2024-12-03,Lahore,133.95659
2024-12-03,Layyah,106.20721
2024-12-03,Lodhran,116.46372
2024-12-03,Mandi Bahuddin,106.46696
2024-12-03,Mianwali,97.636955
2024-12-03,Multan,108.69225
2024-12-03,Muzaffargarh,119.40986
2024-12-03,Nankana Sahib,119.51969
2024-12-03,Narowal,117.2785
2024-12-03,Okara,121.12678
2024-12-03,Pakpattan,108.51069
2024-12-03,Rahim Yar Khan,122.66968
2024-12-03,Rajanpur,98.287415
2024-12-03,Rawalpindi,134.6612
2024-12-03,Sahiwal,116.183754
2024-12-03,Sargodha,130.50294
2024-12-03,Sheikhupura,135.50009
2024-12-03,Sialkot,127.33612
2024-12-03,Toba Tek Singh,116.30222
2024-12-03,Vehari,115.803
2024-12-04,Attock,111.03202
2024-12-04,Bahawalnagar,195.42662
2024-12-04,Bahawalpur,185.93071
2024-12-04,Bhakkar,103.4477
2024-12-04,Chakwal,115.691185
2024-12-04,Chiniot,143.80894
2024-12-04,Dera Ghazi Khan,114.37849
2024-12-04,Faisalabad,136.8484
2024-12-04,Gujranwala,117.693054
2024-12-04,Gujrat,108.002754
2024-12-04,Hafizabad,128.92372
2024-12-04,Jhang,136.19913
2024-12-04,Jhelum,96.56805
2024-12-04,Kasur,125.69932
2024-12-04,Khanewal,112.32778
2024-12-04,Khushab,122.04388
2024-12-04,Lahore,133.95096
2024-12-04,Layyah,106.20721
2024-12-04,Lodhran,116.46372
2024-12-04,Mandi Bahuddin,106.46695
2024-12-04,Mianwali,97.636955
2024-12-04,Multan,108.69224
2024-12-04,Muzaffargarh,119.409676
2024-12-04,Nankana Sahib,119.51969
2024-12-04,Narowal,117.2785
2024-12-04,Okara,121.12665
2024-12-04,Pakpattan,108.51069
2024-12-04,Rahim Yar Khan,122.66927
2024-12-04,Rajanpur,97.74346
2024-12-04,Rawalpindi,134.88477
2024-12-04,Sahiwal,116.183754
2024-12-04,Sargodha,130.50294
2024-12-04,Sheikhupura,135.5
2024-12-04,Sialkot,127.33612
2024-12-04,Toba Tek Singh,116.30222
2024-12-04,Vehari,115.861595
2024-12-05,Attock,111.03297
2024-12-05,Bahawalnagar,195.42662
2024-12-05,Bahawalpur,185.93071
2024-12-05,Bhakkar,103.4477
2024-12-05,Chakwal,115.691185
2024-12-05,Chiniot,143.80894
2024-12-05,Dera Ghazi Khan,114.37863
2024-12-05,Faisalabad,136.84921
2024-12-05,Gujranwala,117.693054
2024-12-05,Gujrat,108.00277
2024-12-05,Hafizabad,128.92372
2024-12-05,Jhang,136.19913
2024-12-05,Jhelum,96.8211
2024-12-05,Kasur,125.69932
2024-12-05,Khanewal,112.335945
2024-12-05,Khushab,122.04388
2024-12-05,Lahore,133.94118
2024-12-05,Layyah,106.20721
2024-12-05,Lodhran,116.46374
2024-12-05,Mandi Bahuddin,106.46696
2024-12-05,Mianwali,97.636955
2024-12-05,Multan,108.69225
2024-12-05,Muzaffargarh,119.40949
2024-12-05,Nankana Sahib,119.51969
2024-12-05,Narowal,117.2785
2024-12-05,Okara,121.12702
2024-12-05,Pakpattan,108.51069
2024-12-05,Rahim Yar Khan,122.66904
2024-12-05,Rajanpur,96.60645
2024-12-05,Rawalpindi,134.8065
2024-12-05,Sahiwal,116.183754
2024-12-05,Sargodha,130.50294
2024-12-05,Sheikhupura,135.49994
2024-12-05,Sialkot,127.33612
2024-12-05,Toba Tek Singh,116.30222
2024-12-05,Vehari,115.917854
2024-12-06,Attock,111.03539
2024-12-06,Bahawalnagar,195.42662
2024-12-06,Bahawalpur,185.93071
2024-12-06,Bhakkar,103.4477
2024-12-06,Chakwal,115.691185
2024-12-06,Chiniot,143.80894
2024-12-06,Dera Ghazi Khan,114.37943
2024-12-06,Faisalabad,136.84828
2024-12-06,Gujranwala,117.693054
2024-12-06,Gujrat,108.00277
2024-12-06,Hafizabad,128.92372
2024-12-06,Jhang,136.19913
2024-12-06,Jhelum,97.63062
2024-12-06,Kasur,125.69932
2024-12-06,Khanewal,112.3453
2024-12-06,Khushab,122.04388
2024-12-06,Lahore,133.93651
2024-12-06,Layyah,106.20721
2024-12-06,Lodhran,116.46374
2024-12-06,Mandi Bahuddin,106.46696
2024-12-06,Mianwali,97.636955
2024-12-06,Multan,108.69225
2024-12-06,Muzaffargarh,119.409386
2024-12-06,Nankana Sahib,119.51971
2024-12-06,Narowal,117.2785
2024-12-06,Okara,121.127205
2024-12-06,Pakpattan,108.51069
2024-12-06,Rahim Yar Khan,122.668976
2024-12-06,Rajanpur,93.705956
2024-12-06,Rawalpindi,134.62566
2024-12-06,Sahiwal,116.18375
2024-12-06,Sargodha,130.50294
2024-12-06,Sheikhupura,135.49995
2024-12-06,Sialkot,127.33612
2024-12-06,Toba Tek Singh,116.30222
2024-12-06,Vehari,115.97247
2024-12-07,Attock,111.03593
2024-12-07,Bahawalnagar,195.42662
2024-12-07,Bahawalpur,185.93071
2024-12-07,Bhakkar,103.4477
2024-12-07,Chakwal,115.691185
2024-12-07,Chiniot,143.80894
2024-12-07,Dera Ghazi Khan,114.381226
2024-12-07,Faisalabad,136.84636
2024-12-07,Gujranwala,117.693054
2024-12-07,Gujrat,108.00277
2024-12-07,Hafizabad,128.92372
2024-12-07,Jhang,136.19913
2024-12-07,Jhelum,97.8377
2024-12-07,Kasur,125.69932
2024-12-07,Khanewal,112.35432
2024-12-07,Khushab,122.04388
2024-12-07,Lahore,133.94081
2024-12-07,Layyah,106.20721
2024-12-07,Lodhran,116.463745
2024-12-07,Mandi Bahuddin,106.46695
2024-12-07,Mianwali,97.636955
2024-12-07,Multan,108.69225
2024-12-07,Muzaffargarh,119.40937
2024-12-07,Nankana Sahib,119.51969
2024-12-07,Narowal,117.2785
2024-12-07,Okara,121.12698
2024-12-07,Pakpattan,108.51068
2024-12-07,Rahim Yar Khan,122.66898
2024-12-07,Rajanpur,89.95666
2024-12-07,Rawalpindi,134.84665
2024-12-07,Sahiwal,116.183754
2024-12-07,Sargodha,130.50294
2024-12-07,Sheikhupura,135.50002
2024-12-07,Sialkot,127.33612
2024-12-07,Toba Tek Singh,116.30222
2024-12-07,Vehari,116.003784
2024-12-08,Attock,111.03461
2024-12-08,Bahawalnagar,195.42662
2024-12-08,Bahawalpur,185.93071
2024-12-08,Bhakkar,103.4477
2024-12-08,Chakwal,115.691185
2024-12-08,Chiniot,143.80894
2024-12-08,Dera Ghazi Khan,114.38443
2024-12-08,Faisalabad,136.8452
2024-12-08,Gujranwala,117.693054
2024-12-08,Gujrat,108.00277
2024-12-08,Hafizabad,128.92372
2024-12-08,Jhang,136.19913
2024-12-08,Jhelum,97.24326
2024-12-08,Kasur,125.69932
2024-12-08,Khanewal,112.364525
2024-12-08,Khushab,122.04388
2024-12-08,Lahore,133.94858
2024-12-08,Layyah,106.20721
2024-12-08,Lodhran,116.463745
2024-12-08,Mandi Bahuddin,106.46696
2024-12-08,Mianwali,97.636955
2024-12-08,Multan,108.69225
2024-12-08,Muzaffargarh,119.4094
2024-12-08,Nankana Sahib,119.51969
2024-12-08,Narowal,117.2785
2024-12-08,Okara,121.12676
2024-12-08,Pakpattan,108.51068
2024-12-08,Rahim Yar Khan,122.66904
2024-12-08,Rajanpur,89.512085
2024-12-08,Rawalpindi,134.72745
2024-12-08,Sahiwal,116.18375
2024-12-08,Sargodha,130.50294
2024-12-08,Sheikhupura,135.50005
2024-12-08,Sialkot,127.33611
2024-12-08,Toba Tek Singh,116.30222
2024-12-08,Vehari,116.03199
2024-12-09,Attock,111.031166
2024-12-09,Bahawalnagar,195.42662
2024-12-09,Bahawalpur,185.93071
2024-12-09,Bhakkar,103.4477
2024-12-09,Chakwal,115.691185
2024-12-09,Chiniot,143.80894
2024-12-09,Dera Ghazi Khan,114.38683
2024-12-09,Faisalabad,136.84549
2024-12-09,Gujranwala,117.693054
2024-12-09,Gujrat,108.002754
2024-12-09,Hafizabad,128.92372
2024-12-09,Jhang,136.19913
2024-12-09,Jhelum,96.71216
2024-12-09,Kasur,125.69932
2024-12-09,Khanewal,112.37621
2024-12-09,Khushab,122.04388
2024-12-09,Lahore,133.95097
2024-12-09,Layyah,106.20721
2024-12-09,Lodhran,116.463745
2024-12-09,Mandi Bahuddin,106.46695
2024-12-09,Mianwali,97.636955
2024-12-09,Multan,108.69225
2024-12-09,Muzaffargarh,119.409485
2024-12-09,Nankana Sahib,119.51971
2024-12-09,Narowal,117.2785
2024-12-09,Okara,121.12689
2024-12-09,Pakpattan,108.51069
2024-12-09,Rahim Yar Khan,122.66916
2024-12-09,Rajanpur,89.97379
2024-12-09,Rawalpindi,134.62129
2024-12-09,Sahiwal,116.18375
2024-12-09,Sargodha,130.50294
2024-12-09,Sheikhupura,135.50003
2024-12-09,Sialkot,127.33612
2024-12-09,Toba Tek Singh,116.30222
2024-12-09,Vehari,116.03238
2024-12-10,Attock,111.02942
2024-12-10,Bahawalnagar,195.42662
2024-12-10,Bahawalpur,185.93073
2024-12-10,Bhakkar,103.4477
2024-12-10,Chakwal,115.691185
2024-12-10,Chiniot,143.80894
2024-12-10,Dera Ghazi Khan,114.3876
2024-12-10,Faisalabad,136.84651
2024-12-10,Gujranwala,117.693054
2024-12-10,Gujrat,108.002754
2024-12-10,Hafizabad,128.92372
2024-12-10,Jhang,136.19913
2024-12-10,Jhelum,96.60856
2024-12-10,Kasur,125.69932
2024-12-10,Khanewal,112.387505
2024-12-10,Khushab,122.04388
2024-12-10,Lahore,133.94594
2024-12-10,Layyah,106.20721
2024-12-10,Lodhran,116.463745
2024-12-10,Mandi Bahuddin,106.46696
2024-12-10,Mianwali,97.636955
2024-12-10,Multan,108.69225
2024-12-10,Muzaffargarh,119.409546
2024-12-10,Nankana Sahib,119.51971
2024-12-10,Narowal,117.2785
2024-12-10,Okara,121.12708
2024-12-10,Pakpattan,108.51069
2024-12-10,Rahim Yar Khan,122.66929
2024-12-10,Rajanpur,90.90131
2024-12-10,Rawalpindi,134.73825
2024-12-10,Sahiwal,116.183754
2024-12-10,Sargodha,130.50294
2024-12-10,Sheikhupura,135.5
