District,date,Vehicle,Industry,Residential,Misc,Construction,Agriculture,Sum_of_Sources,Vehicle%,Industry%,Residential%,Misc%,Construction%,Agriculture%
Khushab,2024-11-29 00:00:00,348.25000019073485,164.2400002479553,76.65500011444091,32.73000044822693,31.54500045776367,783.2800012111665,1436.700002670288,24.239576776186283,11.431753319600094,5.335491053940832,2.278137425168379,2.1956567410825722,54.519384684021844
Khushab,2024-11-29 01:00:00,355.1899995326995,166.10999960899355,78.0099997997284,32.56499953269959,31.379999542236327,806.5449983596802,1469.7999963760376,24.16587293566891,11.301537625429107,5.307524832771201,2.215607539324559,2.1349843257318923,54.87447274107433
Khushab,2024-11-29 02:00:00,373.30499916076656,172.93499927520753,81.84999961853028,33.57999906539917,32.38499908447265,858.1449969291688,1552.199993133545,24.05005803454149,11.141283342366883,5.273160673921497,2.1633809569608786,2.086393456238495,55.28572353597077
Khushab,2024-11-29 03:00:00,383.3999998092651,177.55999975204466,84.14499988555909,34.64499955177307,33.404999542236325,882.1449987888336,1595.299997329712,24.033097251364513,11.130194950746125,5.274556511402554,2.171691820332445,2.093963492644091,55.296495973510275
Khushab,2024-11-29 04:00:00,378.82000031471256,178.10000023841854,83.34500012397766,34.65000023841858,33.18500022888183,850.2000009536742,1558.3000020980835,24.30982479655215,11.42912147844613,5.34845665223401,2.2235769872146616,2.1295642805751007,54.559455804977944
Khushab,2024-11-29 05:00:00,366.9800001621246,176.9099999904633,81.15000004768373,34.92499980926514,33.089999771118165,791.5449996471405,1484.5999994277954,24.71911628071996,11.916341105930833,5.466118825202823,2.352485506043794,2.2288831863041856,53.3170550957984
Khushab,2024-11-29 06:00:00,350.7499998092651,172.60999965667727,77.71999988555908,33.429999351501465,31.36999931335449,726.1199981689452,1391.9999961853027,25.197557526614627,12.400143687478824,5.583333340412812,2.401580419763972,2.2535919108708478,52.16379311485891
Khushab,2024-11-29 07:00:00,327.2599992752075,163.1499994277954,72.43499965667723,30.109999275207517,27.99499931335449,654.1499977111818,1275.0999946594238,25.665438055516415,12.79507490480167,5.680730919932633,2.361383373956474,2.1955140326725426,51.301858713120275
Khushab,2024-11-29 08:00:00,300.55,151.75,66.5,26.775,24.75,580.675,1151.0,26.1120764552563,13.184187662901826,5.77758470894874,2.326238053866203,2.150304083405734,50.449609035621194
Khushab,2024-11-29 09:00:00,280.66500017642977,143.225000166893,62.26500008106231,25.185000228881837,23.260000228881836,530.7000007390976,1065.3000016212463,26.34609966669432,13.444569600011585,5.844832440280031,2.3641228002021575,2.1834225282533724,49.81695296455854
Khushab,2024-11-29 10:00:00,272.6700001478195,139.48000023365023,60.58000009059906,24.790000438690186,22.87000045776367,514.410001206398,1034.8000025749207,26.35001927612364,13.478933116213607,5.8542713509718025,2.395632042617372,2.210088944806304,49.71105526926728
Khushab,2024-11-29 11:00:00,272.0549992322922,138.76499931812285,60.584999632835384,25.60499906539917,23.709999084472656,521.1799970865251,1041.8999934196472,26.11143113067631,13.318456684377031,5.814857473411414,2.457529439208492,2.2756501808444636,50.0220750914823
Khushab,2024-11-29 12:00:00,278.14499974250793,143.51499972343444,62.89999985694886,31.879999542236327,29.95499954223633,546.6049987316131,1092.999997138977,25.44784999730803,13.130375123430692,5.754803295662864,2.916742875177037,2.7406221061890355,50.00960660223234
Khushab,2024-11-29 13:00:00,278.5849996566772,142.34499969482422,63.12499980926514,32.64999952316284,30.879999542236327,563.1149987220765,1110.6999969482422,25.081930352220848,12.815791850718568,5.683352838994085,2.939587612575127,2.78022865103828,50.6991086944531
Khushab,2024-11-29 14:00:00,277.6500004768372,139.52000036239627,62.86500024795533,32.28000049591064,30.79500045776367,580.7900013923644,1123.9000034332275,24.704155140909986,12.41391582313358,5.593469174830394,2.8721416849633847,2.7400124889841453,51.676305687178505
Khushab,2024-11-29 15:00:00,269.7349996089935,133.17499966621398,60.534999799728396,28.874999523162842,27.57999954223633,572.9999986171723,1092.8999967575073,24.680666155115958,12.185469856466918,5.538933111842611,2.6420532170217976,2.523561133137763,52.42931652641496
Khushab,2024-11-29 16:00:00,252.76000022888184,123.89000034332277,56.140000152587895,24.575000667572024,23.38000068664551,533.2550017356872,1014.0000038146973,24.927021625048464,12.217948705842703,5.5364891460934516,2.4235700764418304,2.305719980146871,52.58925046642668
Khushab,2024-11-29 17:00:00,230.55000028610226,112.98000020980835,50.63500013351441,20.06500024795532,18.985000228881834,476.28500080108637,909.5000019073485,25.349092886487817,12.422210002514955,5.56734469789178,2.2061572518830364,2.087410685988745,52.36778447523367
Khushab,2024-11-29 18:00:00,210.4250002861023,103.00500020980836,45.61000013351441,15.76500024795532,14.785000228881835,424.41000080108637,814.0000019073485,25.850737075311876,12.654176900300873,5.603194106467073,1.9367322126554163,1.8163390902012184,52.13882061506355
Khushab,2024-11-29 19:00:00,193.0050002336502,94.14500019550321,41.345000100135806,12.755000233650206,11.760000228881836,384.09000082015984,737.1000018119811,26.184371151701853,12.772351100810017,5.609143942273665,1.7304300912081318,1.5954416225712569,52.10826209143509
Khushab,2024-11-29 20:00:00,178.40000009536743,86.9800000667572,37.935000038146974,11.13500006198883,10.11500005722046,352.33500025272366,676.9000005722046,26.355443927398486,12.849756240689954,5.604225144937117,1.6449992691056385,1.4943123132914664,52.05126310457733
Khushab,2024-11-29 21:00:00,167.60500009059908,81.55500004291535,35.49000003337861,10.390000009536744,9.325,331.83500010967254,636.2000002861023,26.344702926002245,12.819082050650685,5.578434457311943,1.6331342352820355,1.4657340452383685,52.158912285514724
Khushab,2024-11-29 22:00:00,163.48499991893766,79.09499995708467,34.54999997615814,10.354999995231628,9.225,328.0899998664856,624.7999997138977,26.165973110403186,12.659250959235447,5.529769524964618,1.657330345706352,1.476472471866873,52.511203587823516
Khushab,2024-11-29 23:00:00,163.56500012874602,78.41500008106232,34.54500005245209,10.355000066757201,9.24000005722046,334.18000028133395,630.300000667572,25.95034110035044,12.440901157862976,5.480723467533605,1.6428684841805283,1.4659685939130673,53.01919719615938
Sialkot,2024-11-29 00:00:00,545.6400001525878,280.32999916076665,112.4,2.161999969482422,28.879999542236327,236.18799964904787,1205.599998474121,45.25879237252673,23.252322454841483,9.32315860503153,0.1793297919889497,2.395487689016968,19.590909086594344
Sialkot,2024-11-29 01:00:00,698.6199995040894,342.89999933242797,142.98499984741213,2.214999980926514,29.614999771118164,298.16499965667725,1514.4999980926514,46.128755390156854,22.64113567278134,9.441069661768653,0.14625288766695718,1.9554308226091148,19.687355565017086
Sialkot,2024-11-29 02:00:00,909.459998703003,433.66999797821046,185.36999969482426,2.427999954223633,32.71999931335449,384.9519990158081,1948.5999946594238,46.672482869525936,22.255465419623345,9.51298369100238,0.12460227655127333,1.679154233964436,19.755311509332625
Sialkot,2024-11-29 03:00:00,1018.4100002288818,482.75500106811523,208.01000003814696,2.5970000267028808,35.12000045776367,429.2080004692077,2176.1000022888184,46.79977938319561,22.184412506794462,9.558843794833068,0.11934194310791603,1.6138964395397508,19.723725932529177
Sialkot,2024-11-29 04:00:00,917.4999995231628,431.42999978065495,189.3699998855591,2.2219999980926515,29.3,381.17799985885625,1950.9999990463257,47.0271655546719,22.11327524303145,9.706304458130479,0.11389031261808275,1.5017939525536763,19.537570478994414
Sialkot,2024-11-29 05:00:00,717.939999485016,344.09999880790707,151.76999988555912,1.9399999713897704,24.82999954223633,293.4199994468689,1533.999997138977,46.801825347068245,22.431551463473202,9.893741862361233,0.12646675195619383,1.6186440409743226,19.127770534166807
Sialkot,2024-11-29 06:00:00,559.3100007057191,275.28500123023986,121.95500020980835,1.7340000343322755,21.54500045776367,223.77100060462956,1203.6000032424927,46.46975732792793,22.871801303474857,10.132519099473427,0.14406779907451708,1.7900465602959077,18.59180790975337
Sialkot,2024-11-29 07:00:00,486.12000036239624,239.5500009059906,108.31500005722044,1.6100000190734864,18.465000343322757,190.24000041007994,1044.3000020980835,46.549841940605354,22.93881072725416,10.37201951925757,0.15417025910551238,1.7681700953964448,18.216987458380956
Sialkot,2024-11-29 08:00:00,452.4899994373322,220.95499880313872,102.12499985694886,1.441999969482422,15.854999542236326,173.7329994344711,966.5999970436096,46.81253888074629,22.858990221284888,10.56538383708906,0.1491826995544015,1.640285494592341,17.97361886673303
Sialkot,2024-11-29 09:00:00,457.98999943733213,220.95499880313878,103.34999985694887,1.4719999694824217,15.129999542236328,175.20299943447114,974.0999970436097,47.016733479861436,22.682989372111333,10.609793673197391,0.1511138460065637,1.5532285790119933,17.986141049811277
Sialkot,2024-11-29 10:00:00,509.3800004959107,241.310000705719,113.23000011444093,1.4790000152587892,15.160000228881836,196.44100034713745,1077.0000019073486,47.296193091347014,22.40575675750818,10.513463316055017,0.13732590646606363,1.4076137606345158,18.239647167989208
Sialkot,2024-11-29 11:00:00,601.6300002098084,282.89500060081485,130.9800000190735,1.7430000114440918,17.960000228881835,236.89200026512148,1272.100001335144,47.294237841235926,22.23842467603961,10.296360339721897,0.13701753082420487,1.4118387084373678,18.622120903741006
Sialkot,2024-11-29 12:00:00,693.3600003242493,315.00000109672544,147.07000007629398,1.3350000286102295,15.470000457763671,275.16500049591065,1447.4000024795532,47.90382749319113,21.76316156951059,10.160978293792118,0.09223435306917435,1.0688130738746637,19.01098521656233
Sialkot,2024-11-29 13:00:00,855.7099992752076,392.3449982643127,179.22499980926514,1.757999954223633,21.54499931335449,345.8169991874695,1796.399995803833,47.634713943110654,21.840625650232788,9.976898253613474,0.09786238912993223,1.199343095283953,19.250556668629205
Sialkot,2024-11-29 14:00:00,1033.1499994277956,475.53499975204465,214.05999984741212,2.1889999961853026,27.65,423.11599983215336,2175.6999988555913,47.48586661631787,21.856643838864457,9.838672609275486,0.10061129739103311,1.2708553575650954,19.447350280586043
Sialkot,2024-11-29 15:00:00,1111.6499994277954,517.4649996757507,229.1799999237061,2.556000003814697,32.9,459.948999824524,2353.699998855591,47.22989335804472,21.98517227885249,9.737009815827733,0.10859497833442953,1.3977992104344878,19.54153035850614
Sialkot,2024-11-29 16:00:00,1006.389999961853,483.6449990272522,207.70000000000002,2.832999973297119,36.97999954223633,421.9519995880127,2159.4999980926514,46.60291738137222,22.396156492448483,9.617967130513923,0.13118777382724367,1.7124334139800141,19.539337807858114
Sialkot,2024-11-29 17:00:00,800.6600004196167,405.2800011634828,166.07000007629398,2.8670000267028812,38.620000457763666,341.7030005264282,1755.2000026702883,45.61645391986816,23.09024615695685,9.46159980763685,0.1633432100239942,2.2003190746928443,19.4680378308213
Sialkot,2024-11-29 18:00:00,633.2999996185303,334.77999973297125,132.025,2.7570000076293946,37.074999999999996,274.3629998779297,1414.2999992370608,44.77833556955114,23.671074023443907,9.335006722139605,0.19493742551910123,2.6214381687053647,19.399208090640872
Sialkot,2024-11-29 19:00:00,564.3899997711181,298.27500133514405,117.67999992370606,2.470000038146973,32.9800006866455,244.30500053405765,1260.1000022888186,44.78930233679647,23.67074048038757,9.33894133084316,0.19601619186259167,2.617252648737508,19.387747011372692
Sialkot,2024-11-29 20:00:00,541.6099996566772,283.30500078201294,112.80499992370605,2.272000026702881,30.29500045776367,233.5130002975464,1203.8000011444092,44.99169290096263,23.534224996900242,9.37074263303426,0.18873567241593062,2.5166140911250463,19.397989705561887
Sialkot,2024-11-29 21:00:00,528.0099992752075,272.3049983024597,109.76499977111817,2.0819999504089357,27.74499931335449,226.4929991912842,1166.399995803833,45.26834715146973,23.345764684678237,9.410579575274502,0.17849793877734974,2.378686506615925,19.418124143184254
Sialkot,2024-11-29 22:00:00,515.3899987220764,262.2249984264374,106.77999973297118,1.9099999713897706,25.479999542236328,220.31499921798712,1132.0999956130981,45.52513035237339,23.162706425453813,9.432028985667788,0.16871300934467315,2.2506845367875323,19.46073669037281
Sialkot,2024-11-29 23:00:00,513.2500002861022,258.4550001621247,105.96000003814699,1.7069999980926513,23.85,218.67800008773807,1121.9000005722046,45.74828416296715,23.03725822535916,9.444692038871915,0.1521525980231774,2.125857918516423,19.491755056262175
