District,date,Vehicle,Industry,Residential,Misc,Construction,Agriculture,Sum_of_Sources,Vehicle_percentage,Industry_percentage,Residential_percentage,Misc_percentage,Construction_percentage,Agriculture_percentage
Sargodha,2024-11-24 19:00:00,259.6950000762939,178.37500000000003,47.550000000000004,12.379999923706055,17.66999988555908,374.83000011444096,890.5,29.162829879426607,20.030881527231895,5.339696799550815,1.3902301991809158,1.98427848237609,42.09208311223369
Sargodha,2024-11-24 20:00:00,234.33000036478043,160.55000029802326,43.18000006675721,11.120000076293945,15.880000114440918,335.1400005578995,800.2000014781952,29.283929009236044,20.0637340666636,5.396150960633787,1.3896525938205657,1.984503884667093,41.88202948497892
Sargodha,2024-11-24 21:00:00,213.37500025033947,145.9550002217293,39.62500004768371,10.370000076293946,14.755000114440918,302.5200003862381,726.6000010967255,29.366226249418194,20.087393339034648,5.453481969154141,1.4271951638647857,2.0306909017574752,41.63501237677076
Sargodha,2024-11-24 22:00:00,202.19499943256378,138.0449995279312,37.789999866485594,9.90999984741211,14.064999771118163,284.4949991703033,686.4999976158141,29.45302259792842,20.10852148686901,5.504734158445548,1.4435542435293702,2.048798225777906,41.44136928744975
Sargodha,2024-11-24 23:00:00,195.7299998641014,133.38999985456468,36.87999997138977,9.829999923706055,13.844999885559083,273.3249997854233,662.9999992847443,29.52187029792734,20.119155354218414,5.562594270162375,1.4826545903937898,2.0882352791093974,41.22549020818869
Rajanpur,2024-11-24 00:00:00,223.5499999046326,127.48000006675723,60.94499995708467,38.895000267028806,18.74000015258789,601.6900003194809,1071.300000667572,20.867170705248693,11.899561279503322,5.688882658369017,3.6306356989444315,1.7492765930094472,56.164473064925104
Rajanpur,2024-11-24 01:00:00,223.9400000572205,127.38999991416932,61.11500003337861,38.92999973297119,18.75999984741211,607.7649995565415,1077.8999991416931,20.77558217232941,11.818350497783378,5.669820955751282,3.6116522649568834,1.7404211765794848,56.38417293259956
Rajanpur,2024-11-24 02:00:00,221.53000011444092,125.96000013351443,60.68000006675721,39.58000030517579,19.09000015258789,606.7600005626679,1073.600001335144,20.634314441034192,11.732488820498212,5.652011921692876,3.686661722797461,1.7781296692294428,56.516393424747825
Rajanpur,2024-11-24 03:00:00,219.86999979019163,125.089999628067,60.139999890327445,38.94499912261963,18.779999542236325,599.5749983072282,1062.3999962806702,20.69559493222224,11.774284644765764,5.660768081783705,3.6657567073570414,1.7676957462333172,56.43589988763793
Rajanpur,2024-11-24 04:00:00,222.20000019073487,126.97000036239625,60.19000010490418,37.405000877380374,18.070000457763676,589.3650016307831,1054.2000036239624,21.07759433000292,12.04420412881036,5.709542771579634,3.5481882706123473,1.7140960344949232,55.90637446449982
Rajanpur,2024-11-24 05:00:00,225.60999975204467,129.85999960899352,60.349999880790705,35.69499912261963,17.27999954223633,574.8049981832504,1043.5999960899353,21.618436239683742,12.443464938246555,5.782867009093958,3.4203717187004963,1.6558067848772944,55.07905330939795
Rajanpur,2024-11-24 06:00:00,228.99999990463257,133.4300000667572,60.74499995708466,36.270000267028806,17.640000152587895,560.2150003194809,1037.300000667572,22.07654485271915,12.863202543226265,5.856068631831792,3.4965776770159676,1.7005687979596427,54.00703749724718
Rajanpur,2024-11-24 07:00:00,231.12000036239624,137.35000052452088,61.005000185966495,39.53500118255615,19.410000610351563,539.0800023794175,1027.5000052452087,22.493430577378966,13.367396576483992,5.937226265162685,3.847688659925727,1.8890511446488456,52.46520677639979
Rajanpur,2024-11-24 08:00:00,231.16000013351444,140.00000014305115,60.62500007152558,41.70500030517578,20.59000015258789,510.4200006246567,1004.5000014305115,23.01244398251058,13.93728222435806,6.035340964180123,4.1518168487589415,2.0497760202355013,50.81333995995681
Rajanpur,2024-11-24 09:00:00,228.83000011444094,140.16000003814696,59.66500005722046,42.23000001907349,20.950000000000003,487.26500015258796,979.1000003814697,23.371463591592878,14.315187415334375,6.093861713203372,4.313144725014825,2.139720150325566,49.766622404528995
Rajanpur,2024-11-24 10:00:00,221.9400002479553,136.11000018119813,57.91500012874603,41.61000032424927,20.640000152587895,474.8850007772446,953.1000018119812,23.28611896191535,14.280768012006432,6.076487254080497,4.3657538815593995,2.165565010318777,49.82530688011955
Rajanpur,2024-11-24 11:00:00,213.68999996185303,130.5699998855591,56.09499998092652,41.34999971389771,20.50999984741211,472.4849994659424,934.6999988555908,22.861880841284528,13.969187979610972,6.0013908258914075,4.423879294375199,2.1942869233469278,50.549374135490964
Rajanpur,2024-11-24 12:00:00,212.3299997329712,130.14999980926513,57.4149998664856,50.83999967575074,25.30999984741211,507.45499916076665,983.4999980926514,21.589222180452765,13.233350285884216,5.837824095356712,5.16929331716799,2.573462114539604,51.59684800659872
Rajanpur,2024-11-24 13:00:00,223.16999931335448,135.97999935150145,61.189999675750734,57.17999877929688,28.48999938964844,565.7899970054626,1071.7999935150146,20.82198177492601,12.687068499184173,5.709087520618047,5.3349504688624405,2.6581451354757193,52.78876660093361
Rajanpur,2024-11-24 14:00:00,235.20000057220457,141.53000059127808,65.16500029563903,62.095001220703125,31.01000061035156,635.3000026226043,1170.3000059127808,20.097410867631268,12.093480293618484,5.568230365410731,5.305904546439086,2.6497479666476775,54.285225960252745
Rajanpur,2024-11-24 15:00:00,240.2,143.69999980926514,67.14499998092651,65.77499942779541,32.869999694824216,674.8099991798401,1224.4999980926514,19.616169895806348,11.735402207684784,5.48346264479504,5.371580198468776,2.6843609429174635,55.10902411032759
Rajanpur,2024-11-24 16:00:00,231.37000160217286,139.11000137329103,65.20000076293945,67.22500247955323,33.620001220703124,657.0750062942504,1193.6000137329102,19.384215728900465,11.654658157906107,5.462466489006689,5.632121456610175,2.8166890779063123,55.04984908967025
Rajanpur,2024-11-24 17:00:00,214.42999992370605,130.089999961853,60.81999998092651,65.825,32.9,606.3349997520446,1110.3999996185303,19.311059077573116,11.715597983298313,5.477305475668297,5.928043950163337,2.9628962546201865,54.605097258676736
Rajanpur,2024-11-24 18:00:00,198.65999908447267,121.15999927520754,56.38499956130982,62.144998741149905,31.089999389648437,556.6599967002869,1026.0999927520752,19.36068614050489,11.807816015108582,5.495078448454241,6.056427168903148,3.029919073117113,54.25007315391204
Rajanpur,2024-11-24 19:00:00,186.73000049591067,113.60000057220459,52.61500024795533,56.21500120162964,28.160000610351567,518.1800025939942,955.5000057220461,19.54264776323091,11.88906330632202,5.506541070943852,5.883307259548308,2.947148136233845,54.23129246372105
Rajanpur,2024-11-24 20:00:00,178.26000003814696,108.28000011444092,49.83000001907349,51.4000002861023,25.740000152587893,488.29000053405764,901.8000011444092,19.767132381007993,12.007096914729496,5.525615430897964,5.699711712228241,2.854291430463863,54.14615213067244
Rajanpur,2024-11-24 21:00:00,172.10000009536742,104.21000013351441,47.825000047683716,47.94000029563904,24.040000152587893,469.98500061035156,866.100001335144,19.870684658822903,12.032097907039438,5.521879687560174,5.535157628649891,2.775661022460319,54.26451909546728
Rajanpur,2024-11-24 22:00:00,170.31000003814697,102.48000001907347,47.11500000953675,45.625,22.900000000000002,467.87000012397766,856.3000001907349,19.889057573305102,11.9677683050621,5.502160457671635,5.328156018899609,2.6742963908559134,54.63856125420564
Rajanpur,2024-11-24 23:00:00,170.98999977111814,101.94999971389771,47.209999895095834,43.94499940872193,22.01999969482422,476.8849986553192,862.999997138977,19.813441522362137,11.81344148921008,5.470451917915032,5.092120458216531,2.5515642836413743,55.258980328654836
Gujranwala,2024-11-24 00:00:00,260.4199981689453,149.3649971485138,52.47499961853027,4.289999876022339,16.08999938964844,80.35999912261963,562.9999933242798,46.255772869778205,26.53019518998142,9.320603950399239,0.7619893298207131,2.8579040107343014,14.273534649286121
Gujranwala,2024-11-24 01:00:00,286.81000142097474,157.6600027084351,56.8250002861023,4.0570001220703125,15.610000610351562,87.3380007648468,608.3000059127808,47.149432620932465,25.918132693728875,9.341607715560334,0.6669406678671006,2.5661680845996497,14.357718217311588
Gujranwala,2024-11-24 02:00:00,326.36499881744385,176.5999984741211,63.489999771118164,4.163999938964844,16.81999969482422,99.06099948883057,686.4999961853027,47.54042252453999,25.72469037952515,9.24836127078152,0.6065549835547095,2.4501092189786555,14.429861622619972
Gujranwala,2024-11-24 03:00:00,351.3750016212464,187.26500277519224,68.09000034332276,4.255000123977661,17.26000061035156,106.15500082015991,734.4000062942505,47.84517954925803,25.49904700030206,9.271514128506322,0.579384543506229,2.3502179278898363,14.454656850537528
Gujranwala,2024-11-24 04:00:00,351.2899998188019,185.4749993801117,69.26999998092651,4.854999971389771,17.45999984741211,106.34999985694884,734.6999988555908,47.814073821422426,25.244997913300367,9.42833810927253,0.6608139347968132,2.3764801789313688,14.4752960422765
Gujranwala,2024-11-24 05:00:00,333.18500008583067,169.9800003051758,67.63000001907349,5.404000015258789,16.020000076293947,100.6810000705719,692.9000005722047,48.08558230779084,24.53167847666393,9.76042718476315,0.7799105225568054,2.3120219458889375,14.530379562336323
Gujranwala,2024-11-24 06:00:00,318.5949997663498,162.69499964714052,66.36999993324281,5.972999982833863,16.079999923706055,96.6869998884201,666.3999991416932,47.80837337585419,24.414015584737044,9.95948379632739,0.8963085219878362,2.4129651777335983,14.508853543359931
Gujranwala,2024-11-24 07:00:00,303.8850001215935,160.535000038147,64.33000004291534,6.493000001907349,17.3,93.45700003385544,646.0000002384187,47.04102167328776,24.85061919177995,9.958204337333301,1.0051083590574277,2.678018574863019,14.467027863678537
Gujranwala,2024-11-24 08:00:00,285.8350005030632,156.0150010108948,61.24000008106233,6.779000043869019,18.060000228881837,89.07100027799608,617.0000021457672,46.3265801473262,25.28606166423254,9.925445683644305,1.0987034068546844,2.9270664774835984,14.43614262045868
Gujranwala,2024-11-24 09:00:00,276.9100006937981,152.25500106811523,59.510000157356274,6.555000047683715,17.660000228881835,86.21000033140182,599.100002527237,46.2209980847411,25.413954335811113,9.933233167471196,1.0941412151614376,2.947754991551507,14.38991820526364
Gujranwala,2024-11-24 10:00:00,284.1849997520447,152.73499963283538,60.23999996185303,6.074999985694885,16.679999923706056,87.48499988555908,607.3999991416931,46.787125478041126,25.14570297146241,9.917681930684422,1.0001646352122764,2.7461310416984337,14.40319394290133
Gujranwala,2024-11-24 11:00:00,302.0749999523163,156.98999998569488,62.619999980926515,5.415999999046327,15.5,91.49899998664856,634.0999999046326,47.638385112403064,24.75792461903578,9.875413971036814,0.8541239551901723,2.444409399516034,14.429742942818141
Gujranwala,2024-11-24 12:00:00,337.70999951362614,190.68499927520753,68.34999990463258,7.236999969482423,22.45999984741211,106.85799977302551,733.2999982833862,46.05345701679887,26.003681947578116,9.32087823055176,0.98690849398934,3.0628664802931542,14.57220783078877
Gujranwala,2024-11-24 13:00:00,370.1199998855591,204.89999995231628,73.89999999999999,7.208000001907349,23.0,116.07199996948243,795.1999998092651,46.54426559033391,25.767102615878162,9.293259559573123,0.9064386322480186,2.8923541254422447,14.596579476524546
Gujranwala,2024-11-24 14:00:00,404.08500084877016,218.79000139236453,79.60500020980837,7.137000064849854,23.33000030517578,125.65300042152404,858.6000032424927,47.06324240889215,25.482180359434743,9.271488459024113,0.831236901688453,2.717214094697218,14.634637776263334
Gujranwala,2024-11-24 15:00:00,427.63999996185305,229.96500053405762,83.5,7.123000030517578,23.940000152587892,132.53200008392335,904.7000007629395,47.26870781488023,25.418923437617625,9.22957885813904,0.7873328202178297,2.646181069127792,14.649276000017492
Gujranwala,2024-11-24 16:00:00,433.5850002288818,236.05000009536744,84.32500000000002,7.368999996185303,25.150000000000002,135.12100006103518,921.6000003814697,47.04698351230597,25.61306423585735,9.149848086490465,0.7995876728662237,2.728949651648208,14.661566840831785
Gujranwala,2024-11-24 17:00:00,427.42499914169315,237.2699985980988,83.04999980926515,7.385999937057496,25.91999969482422,133.8489995765686,914.8999967575073,46.7182206423137,25.933981794623044,9.077494819499645,0.8073013403906638,2.833096489964714,14.62990491320824
Gujranwala,2024-11-24 18:00:00,411.6199987411499,230.38499789237972,79.93999977111815,7.338999910354614,25.67999954223633,129.53599937438963,884.4999952316284,46.53702667724232,26.046919065505215,9.037874528216799,0.8297343075092627,2.9033351815351205,14.645110239991284
Gujranwala,2024-11-24 19:00:00,382.54999923706055,215.464998626709,74.3349998474121,6.913999938964843,24.269999694824218,120.66599960327149,824.1999969482422,46.41470524794042,26.142319755460964,9.019048789450574,0.8388740553949584,2.944673596783369,14.640378554969713
Gujranwala,2024-11-24 20:00:00,347.5099988937378,199.0949974060059,67.68999977111818,6.522999877929688,23.03999938964844,110.2419993209839,754.0999946594238,46.08274782586157,26.4016707089255,8.976263128298946,0.8650046312327169,3.055297646574584,14.619016059106693
Gujranwala,2024-11-24 21:00:00,322.73499994277955,187.63999943733214,62.88999996185302,6.203999967575074,22.15999984741211,102.87099988937378,704.4999990463258,45.8105039573687,26.63449250409346,8.926898516250752,0.8806245530125427,3.145493240228512,14.601987229046012
Gujranwala,2024-11-24 22:00:00,317.36999998092654,184.16999998092652,61.535000038146975,6.141000003814698,21.85,101.43399999618529,692.5000000000001,45.82960288533234,26.594945845621154,8.885920583125916,0.886787004160967,3.1552346570397107,14.647509024719895
Gujranwala,2024-11-24 23:00:00,323.1150002479554,185.67500119209288,62.23500003814697,5.938000059127808,21.530000305175783,102.80700025558471,701.3000020980836,46.073720131368916,26.47583069108909,8.874233545124502,0.8467132527253751,3.070012867640717,14.659489512051385
Dera Ghazi Khan,2024-11-24 00:00:00,188.7349997639656,84.85499972105026,44.11499987840652,34.709999084472656,11.61999969482422,410.66499904394146,774.6999971866608,24.362333864639304,10.953272238182905,5.694462377515305,4.480443940947818,1.4999354249415893,53.00955215377308
Dera Ghazi Khan,2024-11-24 01:00:00,194.1449998378754,86.47499985694884,44.82499990463257,32.57999954223632,10.90999984741211,426.16499948501587,795.0999984741211,24.41768333674502,10.875990444334459,5.6376556396247475,4.097597736732575,1.3721544294239119,53.59891841313929
Dera Ghazi Khan,2024-11-24 02:00:00,199.32000007629395,88.37000007629393,45.66000003814697,32.36000022888184,10.820000076293946,442.6700002670288,819.2000007629395,24.331054674153165,10.78735351489172,5.573730468215672,3.9501953367607716,1.3208007893331342,54.03686521664554
Dera Ghazi Khan,2024-11-24 03:00:00,200.46499984264375,89.16499989032745,46.17499992847442,32.93999977111816,11.029999923706056,440.3249995946884,820.0999989509583,24.44397025961117,10.872454579244486,5.6304109239775375,4.016583320723545,1.3449579243769327,53.69162299206632
Dera Ghazi Khan,2024-11-24 04:00:00,191.95500028133392,86.44500029087068,45.37000014781952,31.890000915527345,10.730000305175782,397.0100010156631,763.4000029563904,25.144747123127726,11.323683515339061,5.943149066297725,4.177364526071279,1.4055541346112281,52.00550163455298
Dera Ghazi Khan,2024-11-24 05:00:00,175.65499992370604,79.35499992370606,42.61499996185303,22.739999771118164,7.729999923706055,323.2049997329712,651.2999992370605,26.969906361042543,12.184093354316493,6.543067712539948,3.4914785502465886,1.1868570447967228,49.624596977057706
Dera Ghazi Khan,2024-11-24 06:00:00,166.50500019788743,76.81500016450883,41.93000010251999,23.67000045776367,8.09000015258789,277.9900005936623,595.00000166893,27.98403356821067,12.910084025050178,7.047058820993195,3.9781513262808583,1.3596638873774876,46.72100837208762
Dera Ghazi Khan,2024-11-24 07:00:00,165.25500010848043,77.01500011086465,42.285000056028366,24.940000343322755,8.530000114440918,264.6750003874302,582.7000011205673,28.360219631145544,13.216921222371743,7.25673588033495,4.2800755612427706,1.4638750811802321,45.42217262372476
Dera Ghazi Khan,2024-11-24 08:00:00,167.62999992370604,78.22999992370606,42.98999996185302,25.239999771118164,8.629999923706055,266.0799997329712,588.7999992370605,28.469769045671388,13.286345112953946,7.301290763851469,4.286684749290586,1.4656929237242535,45.19021740450835
Dera Ghazi Khan,2024-11-24 09:00:00,171.45999965071678,79.73999972939491,43.74999982714653,24.86999931335449,8.489999771118164,274.88999901413916,603.19999730587,28.425066382049902,13.219496035402074,7.252984088619255,4.123010514660768,1.4074933370420861,45.57194964222591
Dera Ghazi Khan,2024-11-24 10:00:00,176.34499976634982,81.54499981403349,44.56499989032746,24.52999954223633,8.35999984741211,289.55499932765963,624.8999981880188,28.21971519886154,13.049287894140523,7.131541049695894,3.9254280066193545,1.3378140297092413,46.336213820973455
Dera Ghazi Khan,2024-11-24 11:00:00,182.59499986171724,83.73499987125396,45.46499993801116,24.309999656677245,8.269999885559082,311.9249995470047,656.2999987602234,27.821880269182753,12.758646964716238,6.927472196235921,3.704098690019777,1.2600944539359193,47.527807425909394
Dera Ghazi Khan,2024-11-24 12:00:00,187.4799999713898,84.8499999523163,45.775,22.119999885559082,7.4899999618530275,334.18499984741203,681.8999996185302,27.493767425761874,12.44317348581658,6.712861127087189,3.243877386410544,1.0984015201705672,49.00791905475326
Dera Ghazi Khan,2024-11-24 13:00:00,200.5350001335144,91.07500009536746,48.78000006675721,28.010000228881836,9.470000076293946,372.13000035285944,750.0000009536743,26.73799998380279,12.143333330607947,6.504000000630699,3.7346666924353706,1.262666675233629,49.61733331728956
Dera Ghazi Khan,2024-11-24 14:00:00,213.3900000810623,96.7900000333786,51.4650000333786,32.099999999999994,10.850000000000001,411.1050001382828,815.7000002861023,26.16035307174414,11.865882064414619,6.309304893383294,3.9352703185903026,1.3301458865017068,50.39904376536594
Dera Ghazi Khan,2024-11-24 15:00:00,220.24999990463255,99.95999994277955,52.829999923706055,35.93999977111817,12.129999923706055,437.68999977111815,858.7999992370605,25.646250593886577,11.639496976197236,6.151606889920714,4.184909152660281,1.4124359495205039,50.96530043781469
Dera Ghazi Khan,2024-11-24 16:00:00,216.6649999141693,98.22499985694887,51.57999997138977,37.42999954223633,12.60999984741211,443.8899995326996,860.399998664856,25.181892172290077,11.416201767709392,5.994886105466078,4.350302138577304,1.4655973810994825,51.59112043485767
Dera Ghazi Khan,2024-11-24 17:00:00,206.52999997138977,93.42000002861022,48.724999999999994,37.11000022888184,12.470000076293946,435.8450000762939,834.1000003814697,24.760820030803828,11.200095910068967,5.841625701680369,4.449106847129822,1.4950245858519218,52.253326924465085
Dera Ghazi Khan,2024-11-24 18:00:00,192.99500002861024,86.96500000953674,45.11000001430511,34.900000000000006,11.7,416.7300000429154,788.4000000953674,24.479325216294384,11.030568239347687,5.721714866672813,4.4266869603980705,1.484018264660671,52.857686452626375
Dera Ghazi Khan,2024-11-24 19:00:00,174.62999980449678,78.25999977588654,40.44499990940095,30.56999931335449,10.239999771118164,382.1549992322921,716.2999978065491,24.37944999849896,10.92558983882926,5.646377220892288,4.2677648201823,1.4295685889257363,53.35124953267144
Dera Ghazi Khan,2024-11-24 20:00:00,153.775000166893,68.68500015735627,35.40000008344651,26.42000045776367,8.84000015258789,339.48000055551523,632.6000015735626,24.308409703506946,10.857571923254122,5.595953208250187,4.176414858053298,1.3974075451468237,53.664242761788614
Dera Ghazi Khan,2024-11-24 21:00:00,137.1849997520447,61.034999752044676,31.364999890327454,22.969999313354492,7.689999771118165,305.2549991369248,565.4999976158143,24.259062834734888,10.79310344993321,5.5464191021334015,4.06189202656013,1.3598584975313381,53.979664089107025
Dera Ghazi Khan,2024-11-24 22:00:00,127.62500007152558,56.38500006198883,28.890000021457674,19.880000114440918,6.660000038146973,285.7600002169609,525.2000005245209,24.300266554467935,10.735910130555357,5.500761613214972,3.785224694323424,1.2680883532931424,54.409748654145176
Dera Ghazi Khan,2024-11-24 23:00:00,121.84500005245208,53.38500006198884,27.290000033378604,17.210000228881835,5.770000076293945,274.3000002145767,499.800000667572,24.378751478532685,10.681272507139587,5.460184073014795,3.4433773921358166,1.1544617984367909,54.881952750740325
Sargodha,2024-11-24 00:00:00,211.37500133514402,148.6650012969971,39.560000324249266,15.160000610351563,22.040000915527344,305.9000020027161,742.7000064849854,28.460347312440376,20.016830483224528,5.32651137455578,2.0412010876504607,2.967550925418352,41.187558816710514
Sargodha,2024-11-24 01:00:00,226.5749989032745,159.04499897956848,41.7499997138977,14.92999954223633,21.694999313354494,331.90499839782717,795.8999948501587,28.46777237961045,19.983038071197793,5.245633871596874,1.8758637566076561,2.7258448867610476,41.701847034226176
Sargodha,2024-11-24 02:00:00,251.539998626709,176.92999877929688,45.76999969482422,16.02999954223633,23.444999313354494,372.6849979400635,886.3999938964844,28.377707621699777,19.960514440161326,5.163583033617365,1.8084385889682604,2.644968352300378,42.0447879632529
Sargodha,2024-11-24 03:00:00,265.56999907493594,186.88999896049498,48.714999771118165,17.58999938964844,25.684999084472658,391.44999856948857,935.8999948501588,28.375894917859757,19.969013782334383,5.2051501270622005,1.8794742479365725,2.744417055861286,41.826049868945795
Sargodha,2024-11-24 04:00:00,252.975,176.07500000000002,48.225,17.200000000000003,24.799999999999997,358.72499999999997,878.0,28.8126423690205,20.054100227790432,5.492596810933941,1.9589977220956722,2.8246013667425967,40.85706150341685
Sargodha,2024-11-24 05:00:00,227.05500016212463,154.68500027656557,46.08500003814697,15.810000228881837,22.215000343322753,299.75000028610236,765.6000013351442,29.65713163089853,20.2044148389247,6.019461854464274,2.0650470482380463,2.901645807808464,39.15229881966597
Sargodha,2024-11-24 06:00:00,206.0049996376038,137.22499952316284,44.234999942779545,14.36999969482422,19.754999542236327,251.80999937057493,673.3999977111816,30.591773141935537,20.377932876385017,6.568904082733862,2.133947095881555,2.9336203756135384,37.39382242745049
Sargodha,2024-11-24 07:00:00,194.97999935150145,128.2499993801117,43.469999814033514,14.11999969482422,19.27999954223633,224.69999907016756,624.7999968528748,31.206786224970884,20.526568506099313,6.957426381720941,2.2599231379556386,3.0857873942621517,35.96350835499107
Sargodha,2024-11-24 08:00:00,189.14499986171722,123.52499985694888,43.04999996423722,14.029999923706054,19.14499988555908,209.60499979257582,598.4999992847443,31.603174617838054,20.63909774512468,7.1929824587611435,2.3441938079320024,3.1988303940582954,35.02172097628583
Sargodha,2024-11-24 09:00:00,197.83500003814697,128.83499994277955,44.575000047683716,13.629999923706055,18.544999885559083,220.7799999713898,624.1999998092651,31.694168551521756,20.640019221747398,7.141140669866126,2.183594990046609,2.9710028662649504,35.37007370055317
Sargodha,2024-11-24 10:00:00,232.26500000953675,151.98499999046325,49.72000002861023,12.900000000000002,17.55,277.0799999713898,741.5,31.323668241340087,20.496965608963354,6.705327043642647,1.739716790289953,2.3668240053944705,37.36749831036949
Sargodha,2024-11-24 11:00:00,283.16499981880185,187.0349998950958,57.28499994277954,12.65,17.375,362.0899997711182,919.5999994277954,30.792192256959133,20.338734233522725,6.229338840628981,1.3755980869803432,1.889408439627151,39.37472814228166
Sargodha,2024-11-24 12:00:00,332.3999990940094,226.62999920845033,64.56499977111817,19.56999969482422,27.354999542236328,455.17999868392945,1125.6999959945679,29.528293530847044,20.132362087131423,5.73554232929301,1.7384738175764063,2.43004349645288,40.43528473869924
Sargodha,2024-11-24 13:00:00,361.4149988651276,249.01499905586243,68.9549997329712,22.26999969482422,31.504999542236327,507.83999834060666,1240.9999952316284,29.12288479079895,20.06567284550107,5.556406123925971,1.7945205302492853,2.5386784579605117,40.92183725156421
Sargodha,2024-11-24 14:00:00,377.035000371933,261.775000333786,70.48000011444091,23.09000015258789,33.035000228881835,543.2850005149842,1308.7000017166138,28.809887665422057,20.002674408987343,5.38549705982981,1.7643463071980499,2.5242607309199987,41.51333382764274
Sargodha,2024-11-24 15:00:00,384.6099984169006,267.4999985694885,70.4899995803833,21.889999389648438,31.434999084472658,564.6749977111816,1340.5999927520752,28.68939284620963,19.953752052493023,5.25809338814605,1.6328509255554413,2.3448455359111815,42.121065251684676
Sargodha,2024-11-24 16:00:00,392.9850006103515,272.48500061035156,70.9650001525879,19.730000305175782,28.495000457763673,581.1400009155273,1365.8000030517578,28.7732464293646,19.95057841569104,5.19585590818736,1.4445746274045148,2.0863230629736527,42.549421556378825
Sargodha,2024-11-24 17:00:00,399.2400001525879,276.1800003051758,71.37000007629395,18.18000030517578,26.47000045776367,591.9600002288818,1383.400001525879,28.859332059579984,19.96385716355006,5.159028480379748,1.3141535553797448,1.913401794749709,42.79022694636076
Sargodha,2024-11-24 18:00:00,392.5949991703033,271.1949993610382,69.69999980926514,16.70999984741211,24.464999771118165,583.2349987983704,1357.8999967575073,28.911922829941105,19.97164739735013,5.132925839583171,1.230576617373405,1.8016790507060516,42.95124826504613
Sargodha,2024-11-24 19:00:00,361.7100007295609,249.55000059604643,63.960000133514406,14.690000152587892,21.535000228881835,537.955001115799,1249.4000029563904,28.950696324128806,19.973587322358668,5.119257242049717,1.1757643763268535,1.7236273553645494,43.05706737977141
Sargodha,2024-11-24 20:00:00,318.89500031471255,220.08500027656558,56.38500003814698,13.020000076293947,19.130000114440918,474.08500051498413,1101.600001335144,28.948347851144735,19.978667393774654,5.118464049546851,1.1819172168222267,1.7365650046528027,43.036038484058736
Sargodha,2024-11-24 21:00:00,287.12499988079065,198.20499970912934,50.78499994277954,11.86999969482422,17.40499954223633,426.60999979972837,991.9999985694884,28.94405244907648,19.98034274142646,5.1194556467756,1.1965725516069887,1.7545362467071748,43.00504036440731
Sargodha,2024-11-24 22:00:00,276.63000018596654,190.60000016689304,48.89000005722047,11.020000076293947,16.130000114440918,410.33000025749203,953.6000008583069,29.00901844976721,19.98741610689384,5.126887585278528,1.1556208123296112,1.6914849098073392,43.02957213592347
Sargodha,2024-11-24 23:00:00,276.9750001192093,190.25500013828278,48.93000001907349,10.370000076293945,15.155000114440918,409.6150002002716,951.300000667572,29.115420994937757,19.99947440394953,5.143487857115211,1.0900872562826478,1.593083160286549,43.0584463274283
Narowal,2024-11-24 00:00:00,163.00500001907344,122.75000009536743,46.525,6.485000038146973,16.255000114440918,141.5800001144409,496.6000003814696,32.82420456984677,24.718082964372826,9.368707201824652,1.3058799905689564,3.273258175987602,28.5098670973992
Narowal,2024-11-24 01:00:00,181.75499925613403,137.1249991416931,51.849999809265135,6.35999984741211,16.27999954223633,160.22999897003174,553.5999965667725,32.831466832245845,24.769689304930075,9.36596823172329,1.1488439101977124,2.9407513806356604,28.943280340267417
Narowal,2024-11-24 02:00:00,208.31999950408934,159.0649995803833,59.28499984741212,6.914999961853028,18.744999885559082,187.96999950408937,640.2999982833862,32.534749346023006,24.842261441016554,9.258941122341461,1.0799625145075453,2.9275339584278517,29.356551617683586
Narowal,2024-11-24 03:00:00,228.78000116348264,175.16000146865844,65.08000030517579,7.580000305175782,20.740000915527343,207.46000175476073,704.8000059127806,32.46027231046792,24.852440408511374,9.233825164472185,1.0754824406334937,2.942678879332179,29.43530079658285
Narowal,2024-11-24 04:00:00,236.90999937057498,178.2199993133545,67.62999982833863,7.769999885559082,20.109999656677246,208.25999917984004,718.8999972343444,32.954513879814066,24.79065238544701,9.407428027335609,1.0808179045000395,2.797329216030288,28.969258586872996
Narowal,2024-11-24 05:00:00,237.79500036239622,174.0100003242493,68.25500011444092,7.785000038146973,18.155000114440917,199.1000003814697,705.1000013351439,33.72500353313273,24.678768968196312,9.680187205388808,1.1040987127224033,2.5748120947473363,28.237129485812424
Narowal,2024-11-24 06:00:00,234.62499961853027,166.93499946594238,67.72999992370606,7.319999885559082,15.559999656677245,186.52999935150146,678.6999979019165,34.56976577925929,24.59628701664845,9.97937234906168,1.0785324750534249,2.292618197256268,27.483424182720885
Narowal,2024-11-24 07:00:00,232.5100005626678,165.13000063896177,67.24000015258788,8.330000114440919,18.190000343322755,180.90000076293947,672.3000025749207,34.58426292907191,24.56195151071114,10.001487415596834,1.2390302071302803,2.7056374049761622,26.90763053251366
Narowal,2024-11-24 08:00:00,226.94500072002413,161.11000082492828,65.76500020027161,9.115000152587893,20.54500045776367,173.02000098228456,656.5000033378601,34.56892605729806,24.54074638321287,10.017517115902653,1.3884234739138248,3.129474539726761,26.35491242994584
Narowal,2024-11-24 09:00:00,224.67000007629395,159.63500003814696,65.18500003814697,9.475,21.625,170.21000003814694,650.8000001907349,34.52212661500433,24.529041178758686,10.01613399186274,1.4559004298130132,3.3228334347975106,26.153964349763708
