Date,Date,Final_aqi
45087,6/10/2023,74.37270833
45088,6/11/2023,83.96833333
45089,6/12/2023,68.69041667
45090,6/13/2023,62.92625
45091,6/14/2023,57.31291667
45092,6/15/2023,74.0875
45093,6/16/2023,70.38270833
45094,6/17/2023,68.98666667
45095,6/18/2023,70.79541667
45096,6/19/2023,73.60770833
45097,6/20/2023,69.72166667
45098,6/21/2023,68.77020833
45099,6/22/2023,67.43541667
45100,6/23/2023,68.51208333
45101,6/24/2023,69.02
45102,6/25/2023,69.398125
45103,6/26/2023,68.745625
45104,6/27/2023,96.33
45105,6/28/2023,119.93125
45106,6/29/2023,108.1060417
45107,6/30/2023,111.1320833
45108,7/1/2023,123.93875
45109,7/2/2023,111.2970833
45110,7/3/2023,72.07604167
45111,7/4/2023,90.43020833
45112,7/5/2023,115.7870833
45113,7/6/2023,115.851875
45114,7/7/2023,97.611875
45115,7/8/2023,78.92041667
45116,7/9/2023,79.58708333
45117,7/10/2023,97.88291667
45118,7/11/2023,112.378125
45119,7/12/2023,99.37833333
45120,7/13/2023,93.613125
45121,7/14/2023,101.1902083
45122,7/15/2023,107.8195833
45123,7/16/2023,114.6266667
45124,7/17/2023,118.9177083
45125,7/18/2023,99.668125
45126,7/19/2023,88.565
45127,7/20/2023,101.9220833
45128,7/21/2023,76.18625
45129,7/22/2023,76.21291667
45130,7/23/2023,83.90125
45131,7/24/2023,80.921875
45132,7/25/2023,76.6025
45133,7/26/2023,68.92458333
45134,7/27/2023,67.91166667
45135,7/28/2023,75.62770833
45136,7/29/2023,78.085625
45137,7/30/2023,73.93458333
45138,7/31/2023,101.154375
45139,8/1/2023,100.745625
45140,8/2/2023,116.3147917
45141,8/3/2023,116.9154167
45142,8/4/2023,105.445625
45143,8/5/2023,104.8704167
45144,8/6/2023,101.3295833
45145,8/7/2023,134.1885417
45146,8/8/2023,138.0416667
45147,8/9/2023,113.9660417
45148,8/10/2023,101.26625
45149,8/11/2023,98.171875
45150,8/12/2023,76.36875
45151,8/13/2023,100.6933333
45152,8/14/2023,125.3175
45153,8/15/2023,122.6679167
45154,8/16/2023,92.06354167
45155,8/17/2023,97.48145833
45156,8/18/2023,114.4729167
45157,8/19/2023,122.2095833
45158,8/20/2023,115.2808333
45159,8/21/2023,88.05770833
45160,8/22/2023,65.73854167
45161,8/23/2023,75.63770833
45162,8/24/2023,97.451875
45163,8/25/2023,106.995
45164,8/26/2023,109.3375
45165,8/27/2023,104.4839583
45166,8/28/2023,104.6664583
45167,8/29/2023,142.93875
45168,8/30/2023,90.41979167
45169,8/31/2023,68.96416667
45170,9/1/2023,65.76041667
45171,9/2/2023,70.79083333
45172,9/3/2023,77.94479167
45173,9/4/2023,73.71916667
45174,9/5/2023,89.50729167
45175,9/6/2023,90.47979167
45176,9/7/2023,94.06520833
45177,9/8/2023,99.360625
45178,9/9/2023,99.425
45179,9/10/2023,87.339375
45180,9/11/2023,84.94791667
45181,9/12/2023,86.698125
45182,9/13/2023,83.83854167
45183,9/14/2023,84.54645833
45184,9/15/2023,83.20479167
45185,9/16/2023,98.37291667
45186,9/17/2023,73.20208333
45187,9/18/2023,66.52145833
45188,9/19/2023,71.22041667
45189,9/20/2023,63.70770833
45190,9/21/2023,56.31479167
45191,9/22/2023,65.244375
45192,9/23/2023,69.615625
45193,9/24/2023,73.73645833
45194,9/25/2023,79.360625
45195,9/26/2023,117.9654167
45196,9/27/2023,138.7416667
45197,9/28/2023,115.544375
45198,9/29/2023,71.87416667
45199,9/30/2023,85.91666667
45200,10/1/2023,95.65666667
45201,10/2/2023,124.156875
45202,10/3/2023,117.9002083
45203,10/4/2023,139.4545833
45204,10/5/2023,131.7860417
45205,10/6/2023,124.7472917
45206,10/7/2023,124.9458333
45207,10/8/2023,158.5579167
45208,10/9/2023,114.915
45209,10/10/2023,111.7239583
45210,10/11/2023,109.1291667
45211,10/12/2023,120.4860417
45212,10/13/2023,113.685625
45213,10/14/2023,78.76625
45214,10/15/2023,70.128125
45215,10/16/2023,55.06104167
45216,10/17/2023,58.06958333
45217,10/18/2023,78.59020833
45218,10/19/2023,106.9016667
45219,10/20/2023,111.8795833
45220,10/21/2023,99.633125
45221,10/22/2023,79.60979167
45222,10/23/2023,114.4845833
45223,10/24/2023,112.64625
45224,10/25/2023,122.9508333
45225,10/26/2023,128.8577083
45226,10/27/2023,128.5754167
45227,10/28/2023,152.9016667
45228,10/29/2023,169.59875
45229,10/30/2023,190.9633333
45230,10/31/2023,190.2179167
45231,11/1/2023,158.3852083
45232,11/2/2023,157.945625
45233,11/3/2023,165.0085417
45234,11/4/2023,189.0729167
45235,11/5/2023,205.758125
45236,11/6/2023,156.1204167
45237,11/7/2023,123.455625
45238,11/8/2023,119.3510417
45239,11/9/2023,110.0297917
45240,11/10/2023,88.03666667
45241,11/11/2023,129.3920833
45242,11/12/2023,148.5754167
45243,11/13/2023,148.6177083
45244,11/14/2023,127.528125
45245,11/15/2023,118.9014583
45246,11/16/2023,121.2889583
45247,11/17/2023,130.459375
45248,11/18/2023,151.635
45249,11/19/2023,160.3289583
45250,11/20/2023,158.3139583
45251,11/21/2023,152.7985417
45252,11/22/2023,195.4202083
45253,11/23/2023,155.0216667
45254,11/24/2023,152.5839583
45255,11/25/2023,167.9472917
45256,11/26/2023,159.0989583
45257,11/27/2023,140.845
45258,11/28/2023,145.0116667
45259,11/29/2023,155.6970833
45260,11/30/2023,108.0316667
45261,12/1/2023,97.82333333
45262,12/2/2023,104.4985417
45263,12/3/2023,90.79333333
45264,12/4/2023,154.6025
45265,12/5/2023,208.7964583
45266,12/6/2023,191.7708333
45267,12/7/2023,189.7191667
45268,12/8/2023,188.4683333
45269,12/9/2023,195.0708333
45270,12/10/2023,185.24125
45271,12/11/2023,218.36375
45272,12/12/2023,225.05375
45273,12/13/2023,218.7208333
45274,12/14/2023,234.4345833
45275,12/15/2023,226.61625
45276,12/16/2023,243.7922917
45277,12/17/2023,205.8589583
45278,12/18/2023,187.4845833
45279,12/19/2023,248.25
45280,12/20/2023,232.7422917
45281,12/21/2023,267.058125
45282,12/22/2023,225.535625
45283,12/23/2023,131.7766667
45284,12/24/2023,166.2320833
45285,12/25/2023,204.1710417
45286,12/26/2023,294.845625
45287,12/27/2023,244.0635417
45288,12/28/2023,218.7841667
45289,12/29/2023,286.6595833
45290,12/30/2023,323.9327083
45291,12/31/2023,318.4777083
45292,1/1/2024,315.01875
45293,1/2/2024,277.5822917
45294,1/3/2024,311.0552083
45295,1/4/2024,338.5864583
45296,1/5/2024,379.0704167
45297,1/6/2024,355.6783333
45298,1/7/2024,333.245625
45299,1/8/2024,272.2102083
45300,1/9/2024,255.3202083
45301,1/10/2024,288.00875
45302,1/11/2024,324.7433333
45303,1/12/2024,364.78125
45304,1/13/2024,330.3435417
45305,1/14/2024,341.6079167
45306,1/15/2024,335.8964583
45307,1/16/2024,361.7997917
45308,1/17/2024,358.5235417
45309,1/18/2024,327.0914583
45310,1/19/2024,341.8133333
45311,1/20/2024,333.99125
45312,1/21/2024,255.8354167
45313,1/22/2024,241.1560417
45314,1/23/2024,287.8316667
45315,1/24/2024,284.07625
45316,1/25/2024,239.55625
45317,1/26/2024,153.3358333
45318,1/27/2024,204.2575
45319,1/28/2024,238.196875
45320,1/29/2024,216.15125
45321,1/30/2024,271.2577083
45322,1/31/2024,205.1825
45323,2/1/2024,159.2316667
45324,2/2/2024,111.0004167
45325,2/3/2024,82.585625
45326,2/4/2024,143.9839583
45327,2/5/2024,147.665625
45328,2/6/2024,107.5541667
45329,2/7/2024,146.8902083
45330,2/8/2024,165.59875
45331,2/9/2024,157.7645833
45332,2/10/2024,162.6610417
45333,2/11/2024,135.8125
45334,2/12/2024,142.1877083
45335,2/13/2024,129.570625
45336,2/14/2024,150.3125
45337,2/15/2024,157.8945833
45338,2/16/2024,186.4672917
45339,2/17/2024,170.1585417
45340,2/18/2024,124.7110417
45341,2/19/2024,122.08625
45342,2/20/2024,105.0510417
45343,2/21/2024,88.67208333
45344,2/22/2024,98.64270833
45345,2/23/2024,107.7689583
45346,2/24/2024,108.0320833
45347,2/25/2024,98.78854167
45348,2/26/2024,75.05479167
45349,2/27/2024,84.95041667
45350,2/28/2024,96.04854167
45351,2/29/2024,75.34854167
45352,3/1/2024,93.94354167
45353,3/2/2024,61.595625
45354,3/3/2024,79.80583333
45355,3/4/2024,73.36291667
45356,3/5/2024,88.16208333
45357,3/6/2024,78.1575
45358,3/7/2024,91.68125
45359,3/8/2024,96.058125
45360,3/9/2024,94.87395833
45361,3/10/2024,100.4670833
45362,3/11/2024,84.4525
45363,3/12/2024,87.31625
45364,3/13/2024,93.45416667
45365,3/14/2024,67.24291667
45366,3/15/2024,84.24541667
45367,3/16/2024,75.9175
45368,3/17/2024,68.27833333
45369,3/18/2024,88.14041667
45370,3/19/2024,87.51958333
45371,3/20/2024,101.1447917
45372,3/21/2024,90.97416667
45373,3/22/2024,107.3910417
45374,3/23/2024,106.9760417
45375,3/24/2024,106.9595833
45376,3/25/2024,118.2879167
45377,3/26/2024,92.40104167
45378,3/27/2024,69.06458333
45379,3/28/2024,87.755625
45380,3/29/2024,65.715625
45381,3/30/2024,61.34708333
45382,3/31/2024,60.29875
45383,4/1/2024,76.26895833
45384,4/2/2024,80.89833333
45385,4/3/2024,72.16958333
45386,4/4/2024,66.465625
45387,4/5/2024,63.62395833
45388,4/6/2024,72.85875
45389,4/7/2024,82.79916667
45390,4/8/2024,96.50416667
45391,4/9/2024,75.8725
45392,4/10/2024,72.330625
45393,4/11/2024,91.03458333
45394,4/12/2024,77.34645833
45395,4/13/2024,86.38479167
45396,4/14/2024,82.864375
45397,4/15/2024,67.55541667
45398,4/16/2024,65.62333333
45399,4/17/2024,71.84645833
45400,4/18/2024,61.6025
45401,4/19/2024,60.731875
45402,4/20/2024,52.504375
45403,4/21/2024,48.604375
45404,4/22/2024,51.315
45405,4/23/2024,72.23791667
45406,4/24/2024,74.709375
45407,4/25/2024,62.60395833
45408,4/26/2024,56.67854167
45409,4/27/2024,62.97979167
45410,4/28/2024,68.06625
45411,4/29/2024,61.92166667
45412,4/30/2024,60.70875
45413,5/1/2024,83.23645833
45414,5/2/2024,102.3114583
45415,5/3/2024,75.680625
45416,5/4/2024,71.51166667
45417,5/5/2024,93.97770833
45418,5/6/2024,72.36895833
45419,5/7/2024,67.0325
45420,5/8/2024,85.49875
45421,5/9/2024,91.488125
45422,5/10/2024,101.6704167
45423,5/11/2024,85.52145833
45424,5/12/2024,76.09479167
45425,5/13/2024,82.17958333
45426,5/14/2024,98.48770833
45427,5/15/2024,100.899375
45428,5/16/2024,93.06895833
45429,5/17/2024,98.10916667
45430,5/18/2024,113.6033333
45431,5/19/2024,80.97333333
45432,5/20/2024,71.01854167
45433,5/21/2024,93.820625
45434,5/22/2024,72.433125
45435,5/23/2024,84.89208333
45436,5/24/2024,112.15375
45437,5/25/2024,112.1129167
45438,5/26/2024,78.126875
45439,5/27/2024,70.88229167
45440,5/28/2024,51.01
45441,5/29/2024,61.47625
45442,5/30/2024,92.69854167
45443,5/31/2024,92.258125
45444,6/1/2024,88.72229167
45445,6/2/2024,83.70895833
45446,6/3/2024,90.71979167
45447,6/4/2024,91.97041667
45448,6/5/2024,86.725
45449,6/6/2024,136.4645833
45450,6/7/2024,96.85125
45451,6/8/2024,79.86458333
45452,6/9/2024,99.75666667
45453,6/10/2024,79.11770833
45454,6/11/2024,102.2391667
45455,6/12/2024,70.24666667
45456,6/13/2024,76.345625
45457,6/14/2024,71.21604167
45458,6/15/2024,64.8925
45459,6/16/2024,65.90291667
45460,6/17/2024,62.59229167
45461,6/18/2024,84.016875
45462,6/19/2024,102.8002083
45463,6/20/2024,127.4920833
45464,6/21/2024,167.2766667
45465,6/22/2024,112.7891667
45466,6/23/2024,79.14875
45467,6/24/2024,100.475625
45468,6/25/2024,115.1083333
45469,6/26/2024,115.4220833
45470,6/27/2024,110.6327083
45471,6/28/2024,106.2389583
45472,6/29/2024,98.93
45473,6/30/2024,72.98
45474,7/1/2024,71.80895833
45475,7/2/2024,71.234375
45476,7/3/2024,79.8275
45477,7/4/2024,103.7866667
45478,7/5/2024,88.27958333
45479,7/6/2024,103.415625
45480,7/7/2024,114.45875
45481,7/8/2024,111.1870833
45482,7/9/2024,97.12791667
45483,7/10/2024,101.6464583
45484,7/11/2024,92.169375
45485,7/12/2024,111.6902083
45486,7/13/2024,108.8114583
45487,7/14/2024,108.0983333
45488,7/15/2024,106.730625
45489,7/16/2024,115.5597917
45490,7/17/2024,112.9197917
45491,7/18/2024,116.70125
45492,7/19/2024,100.9797917
45493,7/20/2024,116.9266667
45494,7/21/2024,120.661875
45495,7/22/2024,113.1947917
45496,7/23/2024,103.41625
45497,7/24/2024,86.32083333
45498,7/25/2024,80.88729167
45499,7/26/2024,75.96083333
45500,7/27/2024,100.640625
45501,7/28/2024,106.264375
45502,7/29/2024,101.2110417
45503,7/30/2024,105.6883333
45504,7/31/2024,84.93666667
45505,8/1/2024,76.53104167
45506,8/2/2024,77.45708333
45507,8/3/2024,78.005
45508,8/4/2024,68.42625
45509,8/5/2024,78.70020833
45510,8/6/2024,73.57666667
45511,8/7/2024,77.89666667
45512,8/8/2024,85.27104167
45513,8/9/2024,89.10354167
45514,8/10/2024,68.8075
45515,8/11/2024,76.78354167
45516,8/12/2024,109.490625
45517,8/13/2024,92.231875
45518,8/14/2024,76.55770833
45519,8/15/2024,80.254375
45520,8/16/2024,72.5
45521,8/17/2024,55.17854167
45522,8/18/2024,61.20520833
45523,8/19/2024,58.53458333
45524,8/20/2024,63.475625
45525,8/21/2024,68.64854167
45526,8/22/2024,84.49875
45527,8/23/2024,107.1289583
45528,8/24/2024,112.428125
45529,8/25/2024,108.2925
45530,8/26/2024,88.17833333
45531,8/27/2024,60.30583333
45532,8/28/2024,44.356875
45533,8/29/2024,59.75833333
45534,8/30/2024,51.34708333
45535,8/31/2024,72.08916667
45536,9/1/2024,81.92979167
45537,9/2/2024,66.40854167
45538,9/3/2024,99.32333333
45539,9/4/2024,95.72291667
45540,9/5/2024,108.21875
45541,9/6/2024,96.92229167
45542,9/7/2024,114.653125
45543,9/8/2024,131.6314583
45544,9/9/2024,120.3508333
45545,9/10/2024,103.0620833
45546,9/11/2024,122.939375
45547,9/12/2024,97.8725
45548,9/13/2024,94.73916667
45549,9/14/2024,101.2477083
45550,9/15/2024,125.2089583
45551,9/16/2024,118.7164583
45552,9/17/2024,99.89958333
45553,9/18/2024,116.2397917
45554,9/19/2024,83.14854167
45555,9/20/2024,100.1439583
45556,9/21/2024,83.68291667
45557,9/22/2024,82.0875
45558,9/23/2024,89.4025
45559,9/24/2024,88.049375
45560,9/25/2024,104.7566667
45561,9/26/2024,94.43083333
45562,9/27/2024,71.56291667
45563,9/28/2024,86.51708333
45564,9/29/2024,96.64416667
45565,9/30/2024,113.4897917
45627,12/1/2024,190.95663
45628,12/2/2024,193.74913
45629,12/3/2024,189.72809
45630,12/4/2024,188.907
45631,12/5/2024,183.40851
45632,12/6/2024,194.2211
45633,12/7/2024,201.68604
45634,12/8/2024,190.95663
45635,12/9/2024,193.74913
45636,12/10/2024,189.72809
45637,12/11/2024,188.907
45638,12/12/2024,183.40851
45639,12/13/2024,181.22551
45640,12/14/2024,184.76585
45641,12/15/2024,183.84378
45642,12/16/2024,190.67401
45643,12/17/2024,179.64676
45644,12/18/2024,188.06746
45645,12/19/2024,171.59569
45646,12/20/2024,194.2211
45647,12/21/2024,201.68604
45648,12/22/2024,190.95663
45649,12/23/2024,193.74913
45650,12/24/2024,189.72809
45651,12/25/2024,188.907
45652,12/26/2024,183.40851
45653,12/27/2024,194.2211
45654,12/28/2024,201.68604
45655,12/29/2024,190.95663
45656,12/30/2024,193.74913
45657,12/31/2024,189.72809
45658,1/1/2025,188.907
45659,1/2/2025,183.40851
45660,1/3/2025,194.2211
45661,1/4/2025,201.68604
45662,1/5/2025,190.95663
45663,1/6/2025,193.74913
45664,1/7/2025,189.72809
45665,1/8/2025,188.907
45666,1/9/2025,183.40851
45667,1/10/2025,194.2211
45668,1/11/2025,201.68604
45669,1/12/2025,190.95663
45670,1/13/2025,191.98058
45671,1/14/2025,170.93282
45672,1/15/2025,181.44238
45673,1/16/2025,178.19568
45674,1/17/2025,178.36697
45675,1/18/2025,202.75424
45676,1/19/2025,181.26978
45677,1/20/2025,193.74913
45678,1/21/2025,189.72809
45679,1/22/2025,188.907
45680,1/23/2025,183.40851
45681,1/24/2025,194.2211
45682,1/25/2025,201.68604
45683,1/26/2025,190.95663
45684,1/27/2025,193.74913
45685,1/28/2025,189.72809
45686,1/29/2025,188.907
45687,1/30/2025,183.40851
45688,1/31/2025,194.2211
45689,2/1/2025,201.68604
45690,2/2/2025,190.95663
45691,2/3/2025,193.74913
45692,2/4/2025,189.72809
45693,2/5/2025,188.907
45694,2/6/2025,183.40851
45566,10/1/2024,97.53300347
45567,10/2/2024,102.7122917
45568,10/3/2024,112.8585764
45569,10/4/2024,109.0841146
45570,10/5/2024,89.95888889
45571,10/6/2024,85.25925347
45572,10/7/2024,86.35472222
45573,10/8/2024,69.14126736
45574,10/9/2024,61.33689236
45575,10/10/2024,75.46694444
45576,10/11/2024,91.70907986
45577,10/12/2024,98.00022569
45578,10/13/2024,93.70307292
45579,10/14/2024,88.82057292
45580,10/15/2024,101.4801736
45581,10/16/2024,97.2328125
45582,10/17/2024,113.9872396
45583,10/18/2024,107.4975694
45584,10/19/2024,122.3436979
45585,10/20/2024,116.0112326
45586,10/21/2024,131.0751736
45587,10/22/2024,127.6986632
45588,10/23/2024,119.0098438
45589,10/24/2024,114.5879514
45590,10/25/2024,114.7289931
45591,10/26/2024,133.5178819
45592,10/27/2024,122.7615625
45593,10/28/2024,118.3660243
45594,10/29/2024,115.8962674
45595,10/30/2024,100.6034896
45596,10/31/2024,99.13095486
45597,11/1/2024,113.3679861
45598,11/2/2024,114.5919271
45599,11/3/2024,122.9321007
45600,11/4/2024,134.5555556
45601,11/5/2024,137.8984549
45602,11/6/2024,155.267691
45603,11/7/2024,153.0333854
45604,11/8/2024,156.8336458
45605,11/9/2024,182.6439931
45606,11/10/2024,188.254809
45607,11/11/2024,159.9174569
45608,11/12/2024,149.64327
45609,11/13/2024,145.971817
45610,11/14/2024,146.2695325
45611,11/15/2024,143.7026892
45612,11/16/2024,143.6326275
45613,11/17/2024,142.2877429
45614,11/18/2024,148.6165805
45615,11/19/2024,149.64327
45616,11/20/2024,145.971817
45617,11/21/2024,146.2695325
45618,11/22/2024,143.7026892
45619,11/23/2024,143.6326275
45620,11/24/2024,142.2877429
45621,11/25/2024,148.6165805
45622,11/26/2024,149.64327
45623,11/27/2024,145.971817
45624,11/28/2024,146.2695325
45625,11/29/2024,143.7026892
45626,11/30/2024,143.6326275
45075,5/29/2023,74.31333333
45076,5/30/2023,90.14791667
45077,5/31/2023,96.22208333
45078,6/1/2023,77.64875
45079,6/2/2023,95.1275
45080,6/3/2023,109.426875
45081,6/4/2023,96.22229167
45082,6/5/2023,122.464375
45083,6/6/2023,117.2320833
45084,6/7/2023,80.32291667
45085,6/8/2023,126.35125
45086,6/9/2023,112.025
45087,6/10/2023,82.10208333
45088,6/11/2023,88.28833333
45089,6/12/2023,61.99354167
45090,6/13/2023,54.00145833
45091,6/14/2023,55.04166667
45092,6/15/2023,81.07541667
45093,6/16/2023,88.65395833
45094,6/17/2023,57.54583333
45095,6/18/2023,59.66916667
45096,6/19/2023,75.55166667
45097,6/20/2023,68.105625
45098,6/21/2023,66.98
45099,6/22/2023,64.096875
45100,6/23/2023,61.73833333
45101,6/24/2023,65.76125
45102,6/25/2023,60.01875
45103,6/26/2023,68.05145833
45104,6/27/2023,123.9554167
45105,6/28/2023,124.784375
45106,6/29/2023,157.564375
45107,6/30/2023,125.57
45108,7/1/2023,190.9454167
45109,7/2/2023,148.4252083
45110,7/3/2023,80.03666667
45111,7/4/2023,132.3877083
45112,7/5/2023,132.3354167
45113,7/6/2023,145.1897917
45114,7/7/2023,104.411875
45115,7/8/2023,77.931875
45116,7/9/2023,77.22291667
45117,7/10/2023,88.96770833
45118,7/11/2023,97.388125
45119,7/12/2023,114.5639583
45120,7/13/2023,127.6316667
45121,7/14/2023,140.93
45122,7/15/2023,121.6660417
45123,7/16/2023,135.534375
45124,7/17/2023,140.4029167
45125,7/18/2023,113.2504167
45126,7/19/2023,90.46708333
45127,7/20/2023,109.4902083
45128,7/21/2023,82.90479167
45129,7/22/2023,97.45895833
45130,7/23/2023,91.27520833
45131,7/24/2023,86.68416667
45132,7/25/2023,83.01125
45133,7/26/2023,71.53916667
45134,7/27/2023,61.47104167
45135,7/28/2023,61.61708333
45136,7/29/2023,69.36604167
45137,7/30/2023,81.22208333
45138,7/31/2023,84.03166667
45139,8/1/2023,96.07708333
45140,8/2/2023,135.54125
45141,8/3/2023,114.9685417
45142,8/4/2023,116.1110417
45143,8/5/2023,120.1089583
45144,8/6/2023,129.1354167
45145,8/7/2023,165.0291667
45146,8/8/2023,165.6297917
45147,8/9/2023,142.0135417
45148,8/10/2023,120.2208333
45149,8/11/2023,109.2479167
45150,8/12/2023,93.53645833
45151,8/13/2023,146.335625
45152,8/14/2023,158.8279167
45153,8/15/2023,168.5920833
45154,8/16/2023,91.13354167
45155,8/17/2023,116.71875
45156,8/18/2023,155.7285417
45157,8/19/2023,156.62625
45158,8/20/2023,138.6758333
45159,8/21/2023,95.96020833
45160,8/22/2023,65.65416667
45161,8/23/2023,115.4845833
45162,8/24/2023,138.3177083
45163,8/25/2023,172.574375
45164,8/26/2023,140.040625
45165,8/27/2023,117.405625
45166,8/28/2023,152.9379167
45167,8/29/2023,173.7033333
45168,8/30/2023,130.7177083
45169,8/31/2023,76.76041667
45170,9/1/2023,68.534375
45171,9/2/2023,74.516875
45172,9/3/2023,80.38166667
45173,9/4/2023,87.70645833
45174,9/5/2023,141.9716667
45175,9/6/2023,156.8
45176,9/7/2023,145.4314583
45177,9/8/2023,102.6991667
45178,9/9/2023,83.71645833
45179,9/10/2023,76.88479167
45180,9/11/2023,75.90583333
45181,9/12/2023,104.6033333
45182,9/13/2023,122.4241667
45183,9/14/2023,96.13770833
45184,9/15/2023,82.89083333
45185,9/16/2023,93.31541667
45186,9/17/2023,58.495
45187,9/18/2023,52.25416667
45188,9/19/2023,60.07958333
45189,9/20/2023,91.81229167
45190,9/21/2023,57.92041667
45191,9/22/2023,54.36041667
45192,9/23/2023,100.2575
45193,9/24/2023,101.484375
45194,9/25/2023,94.390625
45195,9/26/2023,148.5502083
45196,9/27/2023,112.455
45197,9/28/2023,111.5222917
45198,9/29/2023,97.66666667
45199,9/30/2023,157.515625
45200,10/1/2023,132.605625
45201,10/2/2023,128.5185417
45202,10/3/2023,139.9875
45203,10/4/2023,180.579375
45204,10/5/2023,137.8439583
45205,10/6/2023,93.38770833
45206,10/7/2023,130.454375
45207,10/8/2023,169.3110417
45208,10/9/2023,124.135
45209,10/10/2023,117.9516667
45210,10/11/2023,124.3539583
45211,10/12/2023,130.7108333
45212,10/13/2023,75.39083333
45213,10/14/2023,106.0445833
45214,10/15/2023,104.3479167
45215,10/16/2023,97.60625
45216,10/17/2023,78.79145833
45217,10/18/2023,155.690625
45218,10/19/2023,155.030625
45219,10/20/2023,152.273125
45220,10/21/2023,91.724375
45221,10/22/2023,101.5516667
45222,10/23/2023,177.16125
45223,10/24/2023,147.3885417
45224,10/25/2023,138.64
45225,10/26/2023,87.510625
45226,10/27/2023,187.3077083
45227,10/28/2023,181.339375
45228,10/29/2023,229.7954167
45229,10/30/2023,218.956875
45230,10/31/2023,170.4716667
45231,11/1/2023,200.203125
45232,11/2/2023,255.7191667
45233,11/3/2023,205.236875
45234,11/4/2023,190.098125
45235,11/5/2023,168.8797917
45236,11/6/2023,160.8279167
45237,11/7/2023,186.2627083
45238,11/8/2023,232.5572917
45239,11/9/2023,156.7639583
45240,11/10/2023,91.53854167
45241,11/11/2023,184.84
45242,11/12/2023,142.6658333
45243,11/13/2023,204.5458333
45244,11/14/2023,181.1316667
45245,11/15/2023,209.5804167
45246,11/16/2023,208.5675
45247,11/17/2023,183.8622917
45248,11/18/2023,289.1922917
45249,11/19/2023,234.775625
45250,11/20/2023,246.4120833
45251,11/21/2023,246.7404167
45252,11/22/2023,140.0720833
45253,11/23/2023,157.7235417
45254,11/24/2023,228.7510417
45255,11/25/2023,259.9908333
45256,11/26/2023,174.5129167
45257,11/27/2023,276.04375
45258,11/28/2023,220.15625
45259,11/29/2023,250.4704167
45260,11/30/2023,160.7008333
45261,12/1/2023,154.4441667
45262,12/2/2023,232.6983333
45263,12/3/2023,190.0825
45264,12/4/2023,223.9772917
45265,12/5/2023,293.0089583
45266,12/6/2023,308.1054167
45267,12/7/2023,257.6397917
45268,12/8/2023,211.2877083
45269,12/9/2023,332.4520833
45270,12/10/2023,279.413125
45271,12/11/2023,267.1195833
45272,12/12/2023,220.1360417
45273,12/13/2023,300.1808333
45274,12/14/2023,344.9264583
45275,12/15/2023,288.4985417
45276,12/16/2023,354.938125
45277,12/17/2023,278.1947917
45278,12/18/2023,288.5877083
45279,12/19/2023,287.2429167
45280,12/20/2023,253.9560417
45281,12/21/2023,335.564375
45282,12/22/2023,255.279375
45283,12/23/2023,272.4064583
45284,12/24/2023,363.5925
45285,12/25/2023,372.8847917
45286,12/26/2023,345.8139583
45287,12/27/2023,385.1983333
45288,12/28/2023,260.4629167
45289,12/29/2023,243.1654167
45290,12/30/2023,370.3066667
45291,12/31/2023,368.21625
45292,1/1/2024,348.3002083
45293,1/2/2024,257.7354167
45294,1/3/2024,351.5266667
45295,1/4/2024,446.2972917
45296,1/5/2024,416.2622917
45297,1/6/2024,417.8120833
45298,1/7/2024,422.9070833
45299,1/8/2024,280.0677083
45300,1/9/2024,393.6225
45301,1/10/2024,380.3047917
45302,1/11/2024,358.930625
45303,1/12/2024,305.944375
45304,1/13/2024,265.923125
45305,1/14/2024,428.7252083
45306,1/15/2024,296.2245833
45307,1/16/2024,280.3179167
45308,1/17/2024,386.400625
45309,1/18/2024,515.399375
45310,1/19/2024,342.9652083
45311,1/20/2024,327.8125
45312,1/21/2024,262.5691667
45313,1/22/2024,244.2314583
45314,1/23/2024,387.4627083
45315,1/24/2024,265.0164583
45316,1/25/2024,242.5060417
45317,1/26/2024,260.5916667
45318,1/27/2024,346.4691667
45319,1/28/2024,348.8772917
45320,1/29/2024,351.9979167
45321,1/30/2024,313.8522917
45322,1/31/2024,250.1966667
45323,2/1/2024,156.4279167
45324,2/2/2024,135.7383333
45325,2/3/2024,115.1716667
45326,2/4/2024,170.2585417
45327,2/5/2024,172.9925
45328,2/6/2024,158.4389583
45329,2/7/2024,224.4004167
45330,2/8/2024,136.71375
45331,2/9/2024,213.4422917
45332,2/10/2024,236.5829167
45333,2/11/2024,222.48625
45334,2/12/2024,242.845625
45335,2/13/2024,219.1254167
45336,2/14/2024,189.681875
45337,2/15/2024,139.303125
45338,2/16/2024,136.8808333
45339,2/17/2024,103.6841667
45340,2/18/2024,139.1795833
45341,2/19/2024,93.05458333
45342,2/20/2024,128.77875
45343,2/21/2024,135.3554167
45344,2/22/2024,124.2427083
45345,2/23/2024,128.6179167
45346,2/24/2024,104.0233333
45347,2/25/2024,88.46166667
45348,2/26/2024,93.306875
45349,2/27/2024,132.2679167
45350,2/28/2024,173.8054167
45351,2/29/2024,87.74375
45352,3/1/2024,115.346875
45353,3/2/2024,60.37375
45354,3/3/2024,117.2622917
45355,3/4/2024,78.63041667
45356,3/5/2024,141.3720833
45357,3/6/2024,94.238125
45358,3/7/2024,99.251875
45359,3/8/2024,170.668125
45360,3/9/2024,188.5358333
45361,3/10/2024,154.9877083
45362,3/11/2024,125.575625
